country_code,country_name,year,personnel,population,per_million
KOR,South Korea,2021,552.5833333333334,51769539.0,10.67390871171044
KOR,South Korea,2022,549.0,51672569.0,10.624592711850653
KOR,South Korea,2023,542.5,51712619.0,10.490669598459132
KOR,South Korea,2024,539.75,51751065.0,10.429737049855882
KOR,South Korea,2025,516.0833333333334,51684564.0,9.985250786546896
KOR,South Korea,2026,429.0,51684564.0,8.300350565015892
NLD,Netherlands,1990,15.0,14951510.0,1.003243150691803
NLD,Netherlands,1991,22.416666666666668,15069798.0,1.4875227037991265
NLD,Netherlands,1992,799.8333333333334,15184166.0,52.675486644003584
NLD,Netherlands,1993,1784.6666666666667,15290368.0,116.71835934011966
NLD,Netherlands,1994,1907.8333333333333,15382838.0,124.02349510105569
NLD,Netherlands,1995,1477.75,15459006.0,95.5915276829571
NLD,Netherlands,1996,99.83333333333333,15530498.0,6.42821198221289
NLD,Netherlands,1997,88.41666666666667,15610650.0,5.663868363371587
NLD,Netherlands,1998,125.08333333333333,15707209.0,7.9634347090774265
NLD,Netherlands,1999,166.83333333333334,15812088.0,10.550999547519174
NLD,Netherlands,2000,234.33333333333334,15925513.0,14.714335000281206
NLD,Netherlands,2001,434.4166666666667,16046180.0,27.07290250182079
NLD,Netherlands,2002,63.833333333333336,16148929.0,3.9527905121964024
NLD,Netherlands,2003,91.83333333333333,16225302.0,5.659884378936881
NLD,Netherlands,2004,39.583333333333336,16281779.0,2.431143017807411
NLD,Netherlands,2005,14.583333333333334,16319868.0,0.8935938289043351
NLD,Netherlands,2006,53.5,16346101.0,3.2729517577310947
NLD,Netherlands,2007,208.41666666666666,16381696.0,12.722532921296224
NLD,Netherlands,2008,83.91666666666667,16445593.0,5.102684145635045
NLD,Netherlands,2009,51.25,16530388.0,3.100350699572206
NLD,Netherlands,2010,46.0,16615394.0,2.7685169548191273
NLD,Netherlands,2011,26.916666666666668,16693074.0,1.6124451773631787
NLD,Netherlands,2012,33.833333333333336,16754962.0,2.0193023018096574
NLD,Netherlands,2013,41.25,16804432.0,2.454709567095157
NLD,Netherlands,2014,477.25,16865008.0,28.29823739188265
NLD,Netherlands,2015,624.0833333333334,16939923.0,36.84097816343872
NLD,Netherlands,2016,459.4166666666667,17030314.0,26.9764061112829
NLD,Netherlands,2017,338.9166666666667,17131296.0,19.78348086838653
NLD,Netherlands,2018,273.9166666666667,17231624.0,15.896160841640155
NLD,Netherlands,2019,129.16666666666666,17344874.0,7.446964830454615
NLD,Netherlands,2020,24.0,17441500.0,1.3760284379210506
NLD,Netherlands,2021,33.833333333333336,17533044.0,1.9296896382244484
NLD,Netherlands,2022,52.166666666666664,17700982.0,2.9471057971058707
NLD,Netherlands,2023,18.416666666666668,17877117.0,1.0301810222904884
NLD,Netherlands,2024,11.5,17993485.0,0.639120214900004
NLD,Netherlands,2025,11.583333333333334,18087633.0,0.6404007275763133
NLD,Netherlands,2026,11.4,18087633.0,0.6302648887225875
NOR,Norway,1990,924.0,4241473.0,217.84884637954787
NOR,Norway,1991,965.3333333333334,4261732.0,226.51197525638247
NOR,Norway,1992,1089.5833333333333,4286401.0,254.19538053796956
NOR,Norway,1993,1464.0,4311991.0,339.5183338740735
NOR,Norway,1994,1674.5833333333333,4336613.0,386.15005151101406
NOR,Norway,1995,1703.5833333333333,4359184.0,390.8032634853985
NOR,Norway,1996,813.1666666666666,4381336.0,185.59787851620297
NOR,Norway,1997,670.8333333333334,4405157.0,152.28363786655808
NOR,Norway,1998,602.5833333333334,4431464.0,135.97838848139878
NOR,Norway,1999,64.58333333333333,4461913.0,14.474359615109782
NOR,Norway,2000,68.08333333333333,4490967.0,15.160060925260268
NOR,Norway,2001,76.91666666666667,4513751.0,17.04052054857848
NOR,Norway,2002,74.16666666666667,4538159.0,16.342897343761354
NOR,Norway,2003,52.083333333333336,4564855.0,11.409635866491561
NOR,Norway,2004,49.166666666666664,4591910.0,10.707236567499509
NOR,Norway,2005,54.333333333333336,4623291.0,11.75209030392708
NOR,Norway,2006,95.91666666666667,4660677.0,20.57998584039758
NOR,Norway,2007,119.75,4709153.0,25.4292013871709
NOR,Norway,2008,75.91666666666667,4768212.0,15.921411771680175
NOR,Norway,2009,184.66666666666666,4828726.0,38.24335169704528
NOR,Norway,2010,111.33333333333333,4889252.0,22.771036005780296
NOR,Norway,2011,54.75,4953088.0,11.053710331817243
NOR,Norway,2012,58.5,5018573.0,11.656700022097915
NOR,Norway,2013,64.91666666666667,5079623.0,12.779819814711972
NOR,Norway,2014,77.66666666666667,5137232.0,15.11838800869158
NOR,Norway,2015,97.91666666666667,5188607.0,18.871474880766005
NOR,Norway,2016,133.16666666666666,5234519.0,25.440096151464278
NOR,Norway,2017,71.66666666666667,5276968.0,13.581031127470675
NOR,Norway,2018,67.25,5311916.0,12.66021525942805
NOR,Norway,2019,102.33333333333333,5347896.0,19.135251196607662
NOR,Norway,2020,61.5,5379475.0,11.432342375417676
NOR,Norway,2021,86.16666666666667,5408320.0,15.932242668086701
NOR,Norway,2022,68.41666666666667,5457127.0,12.537121944691167
NOR,Norway,2023,51.833333333333336,5519601.0,9.39077540810166
NOR,Norway,2024,47.75,5572279.0,8.569204808301953
NOR,Norway,2025,39.833333333333336,5610870.0,7.099314960662667
NOR,Norway,2026,38.2,5610870.0,6.8082133430288
NZL,New Zealand,1990,22.0,3329800.0,6.607003423629047
NZL,New Zealand,1991,14.75,3495100.0,4.220193985865927
NZL,New Zealand,1992,75.0,3531700.0,21.236231843021777
NZL,New Zealand,1993,109.08333333333333,3572200.0,30.53673739805535
NZL,New Zealand,1994,130.66666666666666,3620000.0,36.09576427255985
NZL,New Zealand,1995,271.4166666666667,3673400.0,73.88704379230867
NZL,New Zealand,1996,27.833333333333332,3732000.0,7.458020721686316
NZL,New Zealand,1997,22.666666666666668,3781300.0,5.994411093186647
NZL,New Zealand,1998,12.916666666666666,3815000.0,3.385757972913936
NZL,New Zealand,1999,17.083333333333332,3835100.0,4.4544688100266825
NZL,New Zealand,2000,649.5833333333334,3857700.0,168.38617138018338
NZL,New Zealand,2001,689.3333333333334,3880500.0,177.64033844435855
NZL,New Zealand,2002,564.6666666666666,3948500.0,143.00789329281162
NZL,New Zealand,2003,18.75,4027200.0,4.655840286054827
NZL,New Zealand,2004,15.833333333333334,4087500.0,3.873598369011213
NZL,New Zealand,2005,8.5,4133900.0,2.056169718667602
NZL,New Zealand,2006,18.666666666666668,4184600.0,4.460800713728115
NZL,New Zealand,2007,39.916666666666664,4223800.0,9.450415897217356
NZL,New Zealand,2008,39.666666666666664,4259800.0,9.311861276742256
NZL,New Zealand,2009,42.333333333333336,4302600.0,9.839012070221107
NZL,New Zealand,2010,30.5,4350700.0,7.010366147976188
NZL,New Zealand,2011,20.75,4384000.0,4.733120437956204
NZL,New Zealand,2012,18.0,4408100.0,4.083391937569474
NZL,New Zealand,2013,12.75,4442100.0,2.870264064293915
NZL,New Zealand,2014,11.166666666666666,4516500.0,2.4724159563083505
NZL,New Zealand,2015,10.833333333333334,4609400.0,2.3502697386500055
NZL,New Zealand,2016,10.583333333333334,4714100.0,2.245037935837877
NZL,New Zealand,2017,10.833333333333334,4813600.0,2.2505678355769763
NZL,New Zealand,2018,12.5,4900600.0,2.5507080765620533
NZL,New Zealand,2019,12.416666666666666,4970300.0,2.4981724778517727
NZL,New Zealand,2020,10.166666666666666,5072400.0,2.0043109113371713
NZL,New Zealand,2021,10.916666666666666,5084600.0,2.147005991949547
NZL,New Zealand,2022,11.166666666666666,5081700.0,2.1974273701058045
NZL,New Zealand,2023,9.75,5200000.0,1.875
NZL,New Zealand,2024,10.416666666666666,5290000.0,1.9691241335853813
NZL,New Zealand,2025,10.5,5324700.0,1.9719420812440138
NZL,New Zealand,2026,10.6,5324700.0,1.9907224820177665
SWE,Sweden,1990,738.0,8558835.0,86.22668856216997
SWE,Sweden,1991,736.8333333333334,8617375.0,85.50554354816094
SWE,Sweden,1992,558.1666666666666,8668067.0,64.39344165967644
SWE,Sweden,1993,1282.25,8718561.0,147.0712884844185
SWE,Sweden,1994,1459.0,8780745.0,166.15902181420824
SWE,Sweden,1995,1135.8333333333333,8826939.0,128.6780540041495
SWE,Sweden,1996,185.08333333333334,8840998.0,20.93466521916794
SWE,Sweden,1997,165.83333333333334,8846062.0,18.746571449909954
SWE,Sweden,1998,209.41666666666666,8850974.0,23.660296218999928
SWE,Sweden,1999,154.0,8857874.0,17.385661615868546
SWE,Sweden,2000,174.33333333333334,8872109.0,19.649593274083237
SWE,Sweden,2001,143.41666666666666,8895960.0,16.121550306730995
SWE,Sweden,2002,119.41666666666667,8924958.0,13.38008163922639
SWE,Sweden,2003,141.5,8958229.0,15.795532800065729
SWE,Sweden,2004,313.5833333333333,8993531.0,34.86765468794552
SWE,Sweden,2005,315.8333333333333,9029572.0,34.977663762283896
SWE,Sweden,2006,287.4166666666667,9080505.0,31.652057530574197
SWE,Sweden,2007,147.75,9148092.0,16.15090884525429
SWE,Sweden,2008,103.08333333333333,9219637.0,11.180845117148683
SWE,Sweden,2009,77.16666666666667,9298515.0,8.298816172976725
SWE,Sweden,2010,57.5,9378126.0,6.131288916357064
SWE,Sweden,2011,52.083333333333336,9449213.0,5.511922880067719
SWE,Sweden,2012,61.416666666666664,9519374.0,6.451754775751711
SWE,Sweden,2013,60.333333333333336,9600379.0,6.284474116421168
SWE,Sweden,2014,98.08333333333333,9696110.0,10.11574057362523
SWE,Sweden,2015,265.9166666666667,9799186.0,27.1366077413641
SWE,Sweden,2016,268.5,9923085.0,27.058117510834585
SWE,Sweden,2017,292.3333333333333,10057698.0,29.06563045871265
SWE,Sweden,2018,333.4166666666667,10175214.0,32.76753360338826
SWE,Sweden,2019,320.5,10278887.0,31.18041865816795
SWE,Sweden,2020,202.66666666666666,10353442.0,19.574810644292658
SWE,Sweden,2021,232.08333333333334,10415811.0,22.281830318669698
SWE,Sweden,2022,224.58333333333334,10486941.0,21.415523681627782
SWE,Sweden,2023,69.58333333333333,10536632.0,6.603944536862759
SWE,Sweden,2024,27.833333333333332,10569709.0,2.633311222980059
SWE,Sweden,2025,23.75,10596620.0,2.2412807102642165
SWE,Sweden,2026,12.0,10596620.0,1.1324365693966565
USA,United States,1990,33.0,249623000.0,0.13219935662979773
USA,United States,1991,59.666666666666664,252981000.0,0.2358543395222039
USA,United States,1992,154.83333333333334,256514000.0,0.6036057811009666
USA,United States,1993,2469.5,259919000.0,9.501036861483769
USA,United States,1994,971.1666666666666,263126000.0,3.690880668070303
USA,United States,1995,2860.8333333333335,266278000.0,10.743784065275138
USA,United States,1996,1065.6666666666667,269394000.0,3.9557921359297783
USA,United States,1997,781.25,272657000.0,2.8653216312069745
USA,United States,1998,608.0,275854000.0,2.204064468885715
USA,United States,1999,448.6666666666667,279040000.0,1.6078937308868504
USA,United States,2000,818.0,282162411.0,2.899039588940853
USA,United States,2001,816.0,284968955.0,2.8634698120011004
USA,United States,2002,697.0,287625193.0,2.4232925938445176
USA,United States,2003,525.0833333333334,290107933.0,1.8099585485424605
USA,United States,2004,450.8333333333333,292805298.0,1.5397034698919052
USA,United States,2005,371.6666666666667,295516599.0,1.257684569747863
USA,United States,2006,335.4166666666667,298379912.0,1.124126166598865
USA,United States,2007,314.8333333333333,301231207.0,1.0451551035126758
USA,United States,2008,271.3333333333333,304093966.0,0.8922680607655771
USA,United States,2009,98.08333333333333,306771529.0,0.31972762809202326
USA,United States,2010,85.91666666666667,309378227.0,0.27770754102442596
USA,United States,2011,111.66666666666667,311839461.0,0.35809023754907876
USA,United States,2012,136.75,314339099.0,0.435039740315601
USA,United States,2013,111.41666666666667,316726282.0,0.35177588030622187
USA,United States,2014,124.25,319257560.0,0.38918420600595954
USA,United States,2015,90.75,321815121.0,0.2819942074754157
USA,United States,2016,70.41666666666667,324353340.0,0.21709863282636976
USA,United States,2017,66.91666666666667,326608609.0,0.20488335219194015
USA,United States,2018,54.583333333333336,328529577.0,0.16614435093414232
USA,United States,2019,34.666666666666664,330226227.0,0.10497853844499959
USA,United States,2020,30.333333333333332,331578104.0,0.09148171416449541
USA,United States,2021,30.833333333333332,332100166.0,0.09284347462004379
USA,United States,2022,32.916666666666664,333996304.0,0.09855398479698944
USA,United States,2023,32.666666666666664,336755052.0,0.09700423638088929
USA,United States,2024,24.416666666666668,340003797.0,0.07181292350881208
USA,United States,2025,20.916666666666668,341784857.0,0.06119834228544147
USA,United States,2026,18.2,341784857.0,0.05324987233123672
