country_code,country_name,year,tax_type,pct_gdp
NZL,New Zealand,2023,Other,0.0
NZL,New Zealand,2023,Payroll,0.0
NZL,New Zealand,2023,Property,1.998643
NZL,New Zealand,2023,Social security,0.0
NZL,New Zealand,2024,Goods & services,11.627528
NZL,New Zealand,2024,Income & profits,19.078979
NZL,New Zealand,2024,Other,0.000229
NZL,New Zealand,2024,Payroll,0.0
NZL,New Zealand,2024,Property,2.185034
NZL,New Zealand,2024,Social security,0.0
SWE,Sweden,2010,Goods & services,12.824106
SWE,Sweden,2010,Income & profits,15.393328
SWE,Sweden,2010,Other,0.040012
SWE,Sweden,2010,Payroll,3.027297
SWE,Sweden,2010,Property,1.027974
SWE,Sweden,2010,Social security,10.83111
SWE,Sweden,2011,Goods & services,12.432804
SWE,Sweden,2011,Income & profits,14.793304
SWE,Sweden,2011,Other,0.047337
SWE,Sweden,2011,Payroll,4.192958
SWE,Sweden,2011,Property,0.985999
SWE,Sweden,2011,Social security,9.77071
SWE,Sweden,2012,Goods & services,12.342283
SWE,Sweden,2012,Income & profits,14.546478
SWE,Sweden,2012,Other,0.048394
SWE,Sweden,2012,Payroll,4.304634
SWE,Sweden,2012,Property,1.008413
SWE,Sweden,2012,Social security,10.085336
SWE,Sweden,2013,Goods & services,12.261732
SWE,Sweden,2013,Income & profits,14.8814
SWE,Sweden,2013,Other,0.047468
SWE,Sweden,2013,Payroll,4.524864
SWE,Sweden,2013,Property,1.08232
SWE,Sweden,2013,Social security,9.899777
SWE,Sweden,2014,Goods & services,12.151834
SWE,Sweden,2014,Income & profits,14.964924
SWE,Sweden,2014,Other,0.034301
SWE,Sweden,2014,Payroll,4.475955
SWE,Sweden,2014,Property,1.057979
SWE,Sweden,2014,Social security,9.805336
SWE,Sweden,2015,Goods & services,12.15919
SWE,Sweden,2015,Income & profits,15.541207
SWE,Sweden,2015,Other,0.032039
SWE,Sweden,2015,Payroll,4.588134
SWE,Sweden,2015,Property,1.03646
SWE,Sweden,2015,Social security,9.568834
SWE,Sweden,2016,Goods & services,12.529963
SWE,Sweden,2016,Income & profits,16.064835
SWE,Sweden,2016,Other,0.049148
SWE,Sweden,2016,Payroll,4.631034
SWE,Sweden,2016,Property,1.05296
SWE,Sweden,2016,Social security,9.990672
SWE,Sweden,2017,Goods & services,12.463465
SWE,Sweden,2017,Income & profits,16.281638
SWE,Sweden,2017,Other,0.049327
SWE,Sweden,2017,Payroll,5.096962
SWE,Sweden,2017,Property,0.993909
SWE,Sweden,2017,Social security,9.685213
SWE,Sweden,2018,Goods & services,12.48824
SWE,Sweden,2018,Income & profits,15.928718
SWE,Sweden,2018,Other,0.040302
SWE,Sweden,2018,Payroll,5.128587
SWE,Sweden,2018,Property,0.959477
SWE,Sweden,2018,Social security,9.69765
SWE,Sweden,2019,Goods & services,12.151686
SWE,Sweden,2019,Income & profits,15.376539
SWE,Sweden,2019,Other,0.033163
SWE,Sweden,2019,Payroll,5.353749
SWE,Sweden,2019,Property,0.941382
SWE,Sweden,2019,Social security,9.217787
SWE,Sweden,2020,Goods & services,12.128276
SWE,Sweden,2020,Income & profits,15.329049
SWE,Sweden,2020,Other,0.047355
SWE,Sweden,2020,Payroll,5.104695
SWE,Sweden,2020,Property,0.955375
SWE,Sweden,2020,Social security,9.084571
SWE,Sweden,2021,Goods & services,12.051281
SWE,Sweden,2021,Income & profits,15.845033
SWE,Sweden,2021,Other,0.048308
SWE,Sweden,2021,Payroll,5.18232
SWE,Sweden,2021,Property,0.963557
SWE,Sweden,2021,Social security,9.04203
SWE,Sweden,2022,Goods & services,12.335535
SWE,Sweden,2022,Income & profits,15.436989
SWE,Sweden,2022,Other,0.056631
SWE,Sweden,2022,Payroll,5.180277
SWE,Sweden,2022,Property,0.945717
SWE,Sweden,2022,Social security,8.913358
SWE,Sweden,2023,Goods & services,11.842329
SWE,Sweden,2023,Income & profits,14.783775
SWE,Sweden,2023,Other,0.033491
SWE,Sweden,2023,Payroll,5.269652
SWE,Sweden,2023,Property,0.82456
SWE,Sweden,2023,Social security,8.954291
SWE,Sweden,2024,Goods & services,11.179605
SWE,Sweden,2024,Income & profits,15.142347
SWE,Sweden,2024,Other,0.038641
SWE,Sweden,2024,Payroll,5.296843
SWE,Sweden,2024,Property,0.824062
SWE,Sweden,2024,Social security,8.956406
USA,United States,2010,Goods & services,4.221741
USA,United States,2010,Income & profits,9.892364
USA,United States,2010,Other,0.0
USA,United States,2010,Payroll,0.015184
USA,United States,2010,Property,3.145876
USA,United States,2010,Social security,6.096158
USA,United States,2011,Goods & services,4.33166
USA,United States,2011,Income & profits,10.976177
USA,United States,2011,Other,0.0
USA,United States,2011,Payroll,0.011308
USA,United States,2011,Property,3.011541
USA,United States,2011,Social security,5.430555
USA,United States,2012,Goods & services,4.324942
USA,United States,2012,Income & profits,11.206682
USA,United States,2012,Other,0.0
USA,United States,2012,Payroll,0.010434
USA,United States,2012,Property,2.957614
USA,United States,2012,Social security,5.415914
USA,United States,2013,Goods & services,4.384784
USA,United States,2013,Income & profits,11.948934
USA,United States,2013,Other,0.0
USA,United States,2013,Payroll,0.009513
USA,United States,2013,Property,2.967335
USA,United States,2013,Social security,6.102235
USA,United States,2014,Goods & services,4.391898
USA,United States,2014,Income & profits,12.325922
USA,United States,2014,Other,0.0
USA,United States,2014,Payroll,0.009362
USA,United States,2014,Property,2.943125
USA,United States,2014,Social security,6.115615
USA,United States,2015,Goods & services,4.33042
USA,United States,2015,Income & profits,12.654966
USA,United States,2015,Other,0.0
USA,United States,2015,Payroll,0.009699
USA,United States,2015,Property,2.94049
USA,United States,2015,Social security,6.151909
USA,United States,2016,Goods & services,4.290189
USA,United States,2016,Income & profits,12.304164
USA,United States,2016,Other,0.0
USA,United States,2016,Payroll,0.010139
USA,United States,2016,Property,2.976833
USA,United States,2016,Social security,6.131919
USA,United States,2017,Goods & services,4.268086
USA,United States,2017,Income & profits,11.847452
USA,United States,2017,Other,0.0
USA,United States,2017,Payroll,0.010272
USA,United States,2017,Property,4.188279
USA,United States,2017,Social security,6.145271
USA,United States,2018,Goods & services,4.414756
USA,United States,2018,Income & profits,11.364807
USA,United States,2018,Other,0.0
USA,United States,2018,Payroll,0.010438
USA,United States,2018,Property,2.945871
USA,United States,2018,Social security,6.080366
USA,United States,2019,Goods & services,4.429425
USA,United States,2019,Income & profits,11.470186
USA,United States,2019,Other,0.0
USA,United States,2019,Payroll,0.010652
USA,United States,2019,Property,2.956616
USA,United States,2019,Social security,6.093193
USA,United States,2020,Goods & services,4.320214
USA,United States,2020,Income & profits,11.85819
USA,United States,2020,Other,0.0
USA,United States,2020,Payroll,0.015814
USA,United States,2020,Property,3.092068
USA,United States,2020,Social security,6.219661
USA,United States,2021,Goods & services,4.511739
USA,United States,2021,Income & profits,13.26493
USA,United States,2021,Other,0.0
USA,United States,2021,Payroll,0.014169
USA,United States,2021,Property,2.989893
USA,United States,2021,Social security,6.047678
USA,United States,2022,Goods & services,4.535639
USA,United States,2022,Income & profits,14.597954
USA,United States,2022,Other,0.0
USA,United States,2022,Payroll,0.013928
USA,United States,2022,Property,2.901172
USA,United States,2022,Social security,5.997122
USA,United States,2023,Goods & services,4.246881
USA,United States,2023,Income & profits,12.440816
USA,United States,2023,Other,0.0
USA,United States,2023,Payroll,0.013805
USA,United States,2023,Property,2.906862
USA,United States,2023,Social security,6.025513
USA,United States,2024,Goods & services,4.126295
USA,United States,2024,Income & profits,12.565409
USA,United States,2024,Other,0.0
USA,United States,2024,Payroll,0.017662
USA,United States,2024,Property,2.926418
USA,United States,2024,Social security,5.982548
