city,season,year,temp,temp_max
Toronto,Spring,1879,4.8,9.7
Toronto,Spring,1880,6.1,10.9
Toronto,Spring,1881,6.0,10.4
Toronto,Spring,1882,4.7,8.9
Toronto,Spring,1883,2.4,7.4
Toronto,Spring,1884,4.4,8.9
Toronto,Spring,1885,1.9,6.8
Toronto,Spring,1886,5.9,10.3
Toronto,Spring,1887,4.9,9.8
Toronto,Spring,1888,3.1,7.5
Toronto,Spring,1889,6.3,10.8
Toronto,Spring,1890,4.5,9.1
Toronto,Spring,1891,5.1,9.8
Toronto,Spring,1892,4.6,8.8
Toronto,Spring,1893,4.6,9.0
Toronto,Spring,1894,6.8,11.5
Toronto,Spring,1895,5.0,10.0
Toronto,Spring,1896,6.3,11.1
Toronto,Spring,1897,5.9,10.4
Toronto,Spring,1898,7.6,12.1
Toronto,Spring,1899,6.0,10.7
Toronto,Spring,1900,5.2,10.5
Toronto,Spring,1901,6.4,10.8
Toronto,Spring,1902,7.2,12.0
Toronto,Spring,1903,8.1,12.9
Toronto,Spring,1904,5.1,9.7
Toronto,Spring,1905,5.5,10.5
Toronto,Spring,1906,5.5,10.2
Toronto,Spring,1907,4.5,9.2
Toronto,Spring,1908,6.2,10.9
Toronto,Spring,1909,5.3,9.6
Toronto,Spring,1910,7.9,12.6
Toronto,Spring,1911,7.2,12.4
Toronto,Spring,1912,5.0,9.7
Toronto,Spring,1913,7.1,12.1
Toronto,Spring,1914,6.5,11.2
Toronto,Spring,1915,6.7,11.6
Toronto,Spring,1916,5.2,9.8
Toronto,Spring,1917,5.0,9.2
Toronto,Spring,1918,7.1,12.6
Toronto,Spring,1919,6.6,11.4
Toronto,Spring,1920,6.0,11.1
Toronto,Spring,1921,9.3,14.4
Toronto,Spring,1922,8.1,13.2
Toronto,Spring,1923,4.7,9.7
Toronto,Spring,1924,5.3,9.4
Toronto,Spring,1925,6.5,11.3
Toronto,Spring,1926,3.8,8.2
Toronto,Spring,1927,6.6,10.9
Toronto,Spring,1928,5.7,10.3
Toronto,Spring,1929,7.3,11.9
Toronto,Spring,1930,6.6,11.0
Toronto,Spring,1931,7.1,11.6
Toronto,Spring,1932,5.5,9.5
Toronto,Spring,1933,7.1,11.1
Toronto,Spring,1934,5.9,10.7
Toronto,Spring,1935,6.5,10.9
Toronto,Spring,1936,6.9,11.2
Toronto,Spring,1937,6.0,9.9
Toronto,Spring,1938,7.7,12.3
Toronto,Spring,1939,5.8,9.8
Toronto,Spring,1940,4.8,8.7
Toronto,Spring,1941,7.5,12.3
Toronto,Spring,1942,8.6,12.5
Toronto,Spring,1943,5.3,9.0
Toronto,Spring,1944,6.2,10.2
Toronto,Spring,1945,8.4,12.7
Toronto,Spring,1946,8.6,13.3
Toronto,Spring,1947,5.5,9.7
Toronto,Spring,1948,6.8,11.2
Toronto,Spring,1949,7.6,12.2
Toronto,Spring,1950,5.2,9.3
Toronto,Spring,1951,8.0,12.1
Toronto,Spring,1952,7.5,11.7
Toronto,Spring,1953,7.8,11.5
Toronto,Spring,1954,6.8,11.0
Toronto,Spring,1955,8.7,13.1
Toronto,Spring,1956,5.2,9.2
Toronto,Spring,1957,7.8,11.7
Toronto,Spring,1958,8.1,12.3
Toronto,Spring,1959,7.3,11.6
Toronto,Spring,1960,6.1,9.9
Toronto,Spring,1961,6.3,10.0
Toronto,Spring,1962,8.6,13.0
Toronto,Spring,1963,7.5,12.3
Toronto,Spring,1964,7.8,12.1
Toronto,Spring,1965,6.6,10.5
Toronto,Spring,1966,6.5,10.6
Toronto,Spring,1967,5.6,9.8
Toronto,Spring,1968,7.6,12.0
Toronto,Spring,1969,7.1,11.5
Toronto,Spring,1970,7.2,11.3
Toronto,Spring,1971,6.3,10.3
Toronto,Spring,1972,6.3,10.1
Toronto,Spring,1973,8.2,11.6
Toronto,Spring,1974,7.0,10.7
Toronto,Spring,1975,6.9,10.5
Toronto,Spring,1976,7.9,11.9
Toronto,Spring,1977,9.8,14.3
Toronto,Spring,1978,6.3,10.0
Toronto,Spring,1979,7.4,11.2
Toronto,Spring,1980,7.8,11.3
Toronto,Spring,1981,7.8,11.8
Toronto,Spring,1982,7.1,10.9
Toronto,Spring,1983,6.8,10.1
Toronto,Spring,1984,5.8,9.2
Toronto,Spring,1985,8.5,12.4
Toronto,Spring,1986,9.0,12.9
Toronto,Spring,1987,9.9,14.0
Toronto,Spring,1988,7.8,11.7
Toronto,Spring,1989,6.6,10.1
Toronto,Spring,1990,8.1,11.8
Toronto,Spring,1991,9.7,13.4
Toronto,Spring,1992,6.8,10.4
Toronto,Spring,1993,7.2,10.7
Toronto,Spring,1994,7.3,11.2
Toronto,Spring,1995,7.7,11.3
Toronto,Spring,1996,5.9,9.4
Toronto,Spring,1997,6.2,9.8
Toronto,Spring,1998,10.4,14.2
Toronto,Spring,1999,9.0,12.7
Toronto,Spring,2000,9.4,13.0
Toronto,Spring,2001,8.4,12.2
Toronto,Spring,2002,7.4,11.3
Toronto,Spring,2003,6.7,10.3
Toronto,Spring,2004,8.1,11.9
Toronto,Spring,2005,6.9,10.7
Toronto,Spring,2006,8.8,12.8
Toronto,Spring,2007,7.8,11.8
Toronto,Spring,2008,7.5,11.6
Toronto,Spring,2009,8.3,12.4
Toronto,Spring,2010,11.4,15.7
Toronto,Spring,2011,7.7,11.3
Toronto,Spring,2012,10.8,15.4
Toronto,Spring,2013,8.0,12.1
Toronto,Spring,2014,6.2,10.4
Toronto,Spring,2015,7.9,12.3
Toronto,Spring,2016,8.4,12.5
Toronto,Spring,2017,7.5,11.3
Toronto,Spring,2019,6.6,10.3
Toronto,Spring,2020,7.8,11.7
Toronto,Summer,1840,18.1,23.0
Toronto,Summer,1841,19.1,25.1
Toronto,Summer,1842,17.5,23.6
Toronto,Summer,1843,17.7,23.7
Toronto,Summer,1844,18.0,23.8
Toronto,Summer,1845,18.2,24.2
Toronto,Summer,1846,19.2,24.4
Toronto,Summer,1847,17.4,22.2
Toronto,Summer,1848,18.0,23.1
Toronto,Summer,1849,18.1,23.1
Toronto,Summer,1850,19.0,24.4
Toronto,Summer,1851,16.9,21.3
Toronto,Summer,1852,17.6,22.4
Toronto,Summer,1853,18.8,24.8
Toronto,Summer,1854,19.6,26.7
Toronto,Summer,1855,17.9,23.0
Toronto,Summer,1856,18.4,24.0
Toronto,Summer,1857,17.5,22.4
Toronto,Summer,1858,19.3,23.9
Toronto,Summer,1859,17.9,22.3
Toronto,Summer,1860,18.1,22.9
Toronto,Summer,1861,17.9,22.8
Toronto,Summer,1862,18.3,23.3
Toronto,Summer,1863,18.3,23.0
Toronto,Summer,1864,19.7,24.9
Toronto,Summer,1865,18.5,23.6
Toronto,Summer,1866,17.8,22.8
Toronto,Summer,1867,19.5,24.8
Toronto,Summer,1868,20.2,25.4
Toronto,Summer,1869,17.1,21.6
Toronto,Summer,1870,19.8,25.0
Toronto,Summer,1871,18.5,23.9
Toronto,Summer,1872,19.8,25.3
Toronto,Summer,1873,18.8,24.2
Toronto,Summer,1874,18.6,24.2
Toronto,Summer,1875,18.0,23.7
Toronto,Summer,1876,20.1,25.4
Toronto,Summer,1877,19.6,24.8
Toronto,Summer,1878,20.0,24.9
Toronto,Summer,1879,18.6,23.8
Toronto,Summer,1880,19.2,24.3
Toronto,Summer,1881,19.3,24.5
Toronto,Summer,1882,18.5,23.6
Toronto,Summer,1883,17.6,22.8
Toronto,Summer,1884,18.2,24.0
Toronto,Summer,1885,17.6,22.9
Toronto,Summer,1886,18.0,23.4
Toronto,Summer,1887,19.8,25.2
Toronto,Summer,1888,18.7,24.5
Toronto,Summer,1889,18.3,23.3
Toronto,Summer,1890,18.9,23.9
Toronto,Summer,1891,18.3,23.6
Toronto,Summer,1892,19.5,24.7
Toronto,Summer,1893,19.6,25.3
Toronto,Summer,1894,19.5,25.1
Toronto,Summer,1895,19.3,25.0
Toronto,Summer,1896,19.6,25.1
Toronto,Summer,1897,19.2,24.5
Toronto,Summer,1898,20.7,26.1
Toronto,Summer,1899,20.0,26.3
Toronto,Summer,1900,20.5,26.4
Toronto,Summer,1901,20.7,26.2
Toronto,Summer,1902,18.2,23.7
Toronto,Summer,1903,18.3,23.4
Toronto,Summer,1904,18.4,24.0
Toronto,Summer,1905,19.4,24.7
Toronto,Summer,1906,20.7,25.9
Toronto,Summer,1907,19.0,25.0
Toronto,Summer,1908,20.1,26.1
Toronto,Summer,1909,19.7,25.3
Toronto,Summer,1910,19.9,25.8
Toronto,Summer,1911,20.5,26.2
Toronto,Summer,1912,18.6,24.0
Toronto,Summer,1913,20.0,26.2
Toronto,Summer,1914,19.8,25.4
Toronto,Summer,1915,18.8,23.9
Toronto,Summer,1916,20.8,26.6
Toronto,Summer,1917,19.1,24.6
Toronto,Summer,1918,19.7,25.6
Toronto,Summer,1919,21.8,27.8
Toronto,Summer,1920,19.7,25.3
Toronto,Summer,1921,22.0,27.9
Toronto,Summer,1922,20.3,26.2
Toronto,Summer,1923,19.5,25.3
Toronto,Summer,1924,18.8,24.4
Toronto,Summer,1925,19.9,25.5
Toronto,Summer,1926,18.6,23.8
Toronto,Summer,1927,18.4,23.9
Toronto,Summer,1928,19.6,24.9
Toronto,Summer,1929,18.9,24.8
Toronto,Summer,1930,20.4,26.2
Toronto,Summer,1931,20.9,26.0
Toronto,Summer,1932,20.0,25.1
Toronto,Summer,1933,21.1,26.9
Toronto,Summer,1934,20.2,25.9
Toronto,Summer,1935,20.7,25.7
Toronto,Summer,1936,20.6,26.3
Toronto,Summer,1937,21.1,26.1
Toronto,Summer,1938,21.2,26.7
Toronto,Summer,1939,21.1,26.1
Toronto,Summer,1940,19.9,24.7
Toronto,Summer,1941,21.0,26.2
Toronto,Summer,1942,20.4,25.2
Toronto,Summer,1943,21.1,26.1
Toronto,Summer,1944,21.1,26.3
Toronto,Summer,1945,19.7,24.5
Toronto,Summer,1946,19.6,24.8
Toronto,Summer,1947,20.7,25.5
Toronto,Summer,1948,20.8,26.1
Toronto,Summer,1949,22.8,28.2
Toronto,Summer,1950,19.9,25.0
Toronto,Summer,1951,20.4,25.2
Toronto,Summer,1952,21.4,26.4
Toronto,Summer,1953,21.3,26.4
Toronto,Summer,1954,20.5,25.4
Toronto,Summer,1955,22.8,27.6
Toronto,Summer,1956,20.0,24.5
Toronto,Summer,1957,20.6,25.4
Toronto,Summer,1958,19.5,24.6
Toronto,Summer,1959,22.5,27.4
Toronto,Summer,1960,20.2,25.1
Toronto,Summer,1961,20.4,25.2
Toronto,Summer,1962,20.5,25.2
Toronto,Summer,1963,20.6,25.8
Toronto,Summer,1964,20.1,24.9
Toronto,Summer,1965,19.3,24.1
Toronto,Summer,1966,21.4,26.5
Toronto,Summer,1967,20.6,25.1
Toronto,Summer,1968,20.1,25.2
Toronto,Summer,1969,20.9,25.7
Toronto,Summer,1970,21.4,26.0
Toronto,Summer,1971,20.6,25.2
Toronto,Summer,1972,20.1,24.2
Toronto,Summer,1973,22.2,26.2
Toronto,Summer,1974,20.9,24.9
Toronto,Summer,1975,21.7,25.8
Toronto,Summer,1976,20.8,24.6
Toronto,Summer,1977,20.5,24.8
Toronto,Summer,1978,20.4,24.8
Toronto,Summer,1979,20.0,24.2
Toronto,Summer,1980,20.1,24.2
Toronto,Summer,1981,20.6,24.5
Toronto,Summer,1982,19.2,23.2
Toronto,Summer,1983,21.9,26.3
Toronto,Summer,1984,21.1,25.3
Toronto,Summer,1985,19.5,23.6
Toronto,Summer,1986,19.9,24.0
Toronto,Summer,1987,21.9,26.2
Toronto,Summer,1988,22.2,27.1
Toronto,Summer,1989,21.3,25.2
Toronto,Summer,1990,21.0,25.2
Toronto,Summer,1991,22.2,26.6
Toronto,Summer,1992,18.5,22.6
Toronto,Summer,1993,21.2,25.4
Toronto,Summer,1994,20.9,25.2
Toronto,Summer,1995,22.2,26.3
Toronto,Summer,1996,20.8,24.9
Toronto,Summer,1997,20.8,25.1
Toronto,Summer,1998,21.5,25.9
Toronto,Summer,1999,22.2,26.6
Toronto,Summer,2000,20.3,24.4
Toronto,Summer,2001,21.9,26.3
Toronto,Summer,2002,22.4,27.1
Toronto,Summer,2003,21.0,25.6
Toronto,Summer,2004,19.7,23.9
Toronto,Summer,2005,23.4,27.9
Toronto,Summer,2006,21.6,25.8
Toronto,Summer,2007,21.7,26.5
Toronto,Summer,2008,21.0,25.3
Toronto,Summer,2009,19.9,23.9
Toronto,Summer,2010,22.2,26.5
Toronto,Summer,2011,22.4,27.0
Toronto,Summer,2012,22.6,27.3
Toronto,Summer,2013,21.1,25.3
Toronto,Summer,2014,20.6,24.8
Toronto,Summer,2015,20.4,24.7
Toronto,Summer,2016,22.8,27.8
Toronto,Summer,2017,20.6,24.9
Toronto,Summer,2018,22.2,26.4
Toronto,Summer,2019,21.3,25.6
Toronto,Summer,2020,22.9,27.8
Toronto,Winter,1841,-5.0,-0.9
Toronto,Winter,1842,-2.3,1.6
Toronto,Winter,1843,-4.8,-1.0
Toronto,Winter,1844,-3.6,0.1
Toronto,Winter,1845,-2.9,1.0
Toronto,Winter,1846,-5.9,-1.5
Toronto,Winter,1847,-4.6,-1.4
Toronto,Winter,1848,-2.5,0.6
Toronto,Winter,1849,-5.5,-2.3
Toronto,Winter,1850,-3.2,0.2
Toronto,Winter,1851,-4.2,-0.9
Toronto,Winter,1852,-6.5,-3.1
Toronto,Winter,1853,-3.7,-0.1
Toronto,Winter,1854,-5.7,-1.1
Toronto,Winter,1855,-6.5,-2.0
Toronto,Winter,1856,-7.8,-3.0
Toronto,Winter,1857,-6.6,-2.2
Toronto,Winter,1858,-3.5,-0.1
Toronto,Winter,1859,-3.4,-0.1
Toronto,Winter,1860,-5.7,-2.1
Toronto,Winter,1861,-5.0,-1.8
Toronto,Winter,1862,-4.1,-0.6
Toronto,Winter,1863,-3.0,0.3
Toronto,Winter,1864,-3.7,-0.2
Toronto,Winter,1865,-5.6,-1.9
Toronto,Winter,1866,-4.7,-1.1
Toronto,Winter,1867,-4.6,-1.4
Toronto,Winter,1868,-7.1,-2.9
Toronto,Winter,1869,-3.8,-0.3
Toronto,Winter,1870,-3.8,-0.3
Toronto,Winter,1871,-4.7,-0.9
Toronto,Winter,1872,-5.9,-1.7
Toronto,Winter,1873,-8.0,-3.5
Toronto,Winter,1874,-4.0,0.0
Toronto,Winter,1875,-8.6,-3.8
Toronto,Winter,1876,-3.1,0.9
Toronto,Winter,1877,-6.3,-2.1
Toronto,Winter,1878,-2.1,1.4
Toronto,Winter,1879,-6.4,-2.7
Toronto,Winter,1880,-1.8,2.1
Toronto,Winter,1881,-7.4,-3.4
Toronto,Winter,1882,-1.7,2.1
Toronto,Winter,1883,-6.3,-2.4
Toronto,Winter,1884,-5.9,-1.7
Toronto,Winter,1885,-8.0,-3.5
Toronto,Winter,1886,-5.9,-2.0
Toronto,Winter,1887,-6.7,-2.2
Toronto,Winter,1888,-5.9,-2.1
Toronto,Winter,1889,-4.1,-0.1
Toronto,Winter,1890,-0.9,3.2
Toronto,Winter,1891,-4.2,-0.2
Toronto,Winter,1892,-3.5,0.4
Toronto,Winter,1893,-7.1,-2.9
Toronto,Winter,1894,-4.4,-0.2
Toronto,Winter,1895,-5.1,-1.3
Toronto,Winter,1896,-4.2,-0.5
Toronto,Winter,1897,-3.8,-0.4
Toronto,Winter,1898,-3.4,0.4
Toronto,Winter,1899,-5.1,-1.1
Toronto,Winter,1900,-4.0,0.0
Toronto,Winter,1901,-5.0,-0.9
Toronto,Winter,1902,-4.6,-0.8
Toronto,Winter,1903,-4.2,-0.5
Toronto,Winter,1904,-8.1,-3.6
Toronto,Winter,1905,-7.3,-2.9
Toronto,Winter,1906,-2.1,1.6
Toronto,Winter,1907,-5.9,-1.8
Toronto,Winter,1908,-4.2,-0.3
Toronto,Winter,1909,-2.6,1.2
Toronto,Winter,1910,-4.3,-0.6
Toronto,Winter,1911,-4.3,-0.4
Toronto,Winter,1912,-5.4,-1.7
Toronto,Winter,1913,-2.1,1.6
Toronto,Winter,1914,-4.0,0.0
Toronto,Winter,1915,-3.8,-0.4
Toronto,Winter,1916,-3.6,0.0
Toronto,Winter,1917,-5.4,-1.4
Toronto,Winter,1918,-7.8,-3.4
Toronto,Winter,1919,-1.3,2.4
Toronto,Winter,1920,-7.5,-3.1
Toronto,Winter,1921,-1.5,2.1
Toronto,Winter,1922,-3.3,0.7
Toronto,Winter,1923,-5.0,-0.8
Toronto,Winter,1924,-3.0,0.7
Toronto,Winter,1925,-4.5,-0.7
Toronto,Winter,1926,-4.4,-1.1
Toronto,Winter,1927,-4.4,-0.9
Toronto,Winter,1928,-3.2,0.2
Toronto,Winter,1929,-3.4,-0.2
Toronto,Winter,1930,-3.9,-0.4
Toronto,Winter,1931,-2.9,0.5
Toronto,Winter,1932,0.5,3.5
Toronto,Winter,1933,-1.1,2.4
Toronto,Winter,1934,-6.6,-2.5
Toronto,Winter,1935,-5.1,-1.3
Toronto,Winter,1936,-6.2,-2.9
Toronto,Winter,1937,-1.0,2.4
Toronto,Winter,1938,-3.5,-0.1
Toronto,Winter,1939,-3.1,0.5
Toronto,Winter,1940,-4.0,-1.0
Toronto,Winter,1941,-3.6,-0.5
Toronto,Winter,1942,-3.3,-0.3
Toronto,Winter,1943,-4.8,-1.5
Toronto,Winter,1944,-2.6,0.8
Toronto,Winter,1945,-5.4,-2.2
Toronto,Winter,1946,-4.3,-0.7
Toronto,Winter,1947,-3.2,0.2
Toronto,Winter,1948,-5.0,-1.5
Toronto,Winter,1949,-1.1,2.1
Toronto,Winter,1950,-1.5,1.9
Toronto,Winter,1951,-2.3,0.8
Toronto,Winter,1952,-2.0,1.2
Toronto,Winter,1953,-0.3,2.4
Toronto,Winter,1954,-1.5,1.8
Toronto,Winter,1955,-2.9,-0.1
Toronto,Winter,1956,-3.3,-0.3
Toronto,Winter,1957,-2.6,0.6
Toronto,Winter,1958,-2.9,-0.1
Toronto,Winter,1959,-5.6,-1.9
Toronto,Winter,1960,-2.2,0.5
Toronto,Winter,1961,-3.8,-0.5
Toronto,Winter,1962,-4.3,-0.7
Toronto,Winter,1963,-5.7,-2.1
Toronto,Winter,1964,-3.4,0.1
Toronto,Winter,1965,-3.4,0.2
Toronto,Winter,1966,-2.6,0.8
Toronto,Winter,1967,-3.1,0.7
Toronto,Winter,1968,-4.0,-0.5
Toronto,Winter,1969,-3.2,0.0
Toronto,Winter,1970,-5.1,-1.7
Toronto,Winter,1971,-4.2,-1.2
Toronto,Winter,1972,-2.5,0.8
Toronto,Winter,1973,-2.6,0.5
Toronto,Winter,1974,-3.4,-0.4
Toronto,Winter,1975,-0.5,2.1
Toronto,Winter,1976,-2.9,0.8
Toronto,Winter,1977,-6.0,-2.5
Toronto,Winter,1978,-5.1,-2.3
Toronto,Winter,1979,-5.2,-2.2
Toronto,Winter,1980,-3.0,-0.1
Toronto,Winter,1981,-4.2,-1.0
Toronto,Winter,1982,-4.5,-1.5
Toronto,Winter,1983,-0.5,2.2
Toronto,Winter,1984,-3.4,-0.6
Toronto,Winter,1985,-2.7,0.0
Toronto,Winter,1986,-3.8,-1.2
Toronto,Winter,1987,-1.8,0.7
Toronto,Winter,1988,-2.0,1.1
Toronto,Winter,1989,-1.9,1.2
Toronto,Winter,1990,-3.1,-0.1
Toronto,Winter,1991,-1.3,1.8
Toronto,Winter,1992,-1.7,1.3
Toronto,Winter,1993,-2.7,0.1
Toronto,Winter,1994,-5.5,-2.5
Toronto,Winter,1995,-1.7,1.1
Toronto,Winter,1996,-3.9,-0.9
Toronto,Winter,1997,-1.5,1.7
Toronto,Winter,1998,0.5,2.8
Toronto,Winter,1999,-0.7,2.3
Toronto,Winter,2000,-1.3,1.7
Toronto,Winter,2001,-2.9,-0.2
Toronto,Winter,2002,1.3,4.0
Toronto,Winter,2003,-3.9,-1.1
Toronto,Winter,2004,-3.0,0.4
Toronto,Winter,2005,-3.0,0.4
Toronto,Winter,2006,-1.2,1.7
Toronto,Winter,2007,-1.9,1.2
Toronto,Winter,2008,-1.9,1.2
Toronto,Winter,2009,-3.6,0.1
Toronto,Winter,2010,-2.4,0.4
Toronto,Winter,2011,-3.9,-0.8
Toronto,Winter,2012,0.8,3.8
Toronto,Winter,2013,-0.7,2.4
Toronto,Winter,2014,-5.4,-2.2
Toronto,Winter,2015,-5.4,-2.0
Toronto,Winter,2016,0.5,3.8
Toronto,Winter,2017,0.0,2.9
Toronto,Winter,2018,-3.0,0.5
Toronto,Winter,2019,-2.5,1.0
Toronto,Winter,2020,-0.6,2.4
Vancouver,Autumn,1896,7.0,10.6
Vancouver,Autumn,1897,8.3,11.8
Vancouver,Autumn,1898,9.0,12.3
Vancouver,Autumn,1899,9.9,13.2
Vancouver,Autumn,1900,8.0,11.5
Vancouver,Autumn,1901,9.8,13.3
Vancouver,Autumn,1902,8.5,12.2
Vancouver,Autumn,1903,8.4,11.9
Vancouver,Autumn,1904,9.8,13.3
Vancouver,Autumn,1905,8.1,11.6
Vancouver,Autumn,1906,9.0,12.2
Vancouver,Autumn,1907,9.9,13.0
Vancouver,Autumn,1908,9.5,13.0
Vancouver,Autumn,1909,9.1,12.4
Vancouver,Autumn,1910,9.2,12.3
Vancouver,Autumn,1911,8.1,11.7
Vancouver,Autumn,1912,8.6,12.0
Vancouver,Autumn,1913,8.1,11.6
Vancouver,Autumn,1914,9.6,12.2
Vancouver,Autumn,1915,9.2,12.3
Vancouver,Autumn,1916,7.9,11.7
Vancouver,Autumn,1917,10.4,13.1
Vancouver,Autumn,1918,10.4,13.3
Vancouver,Autumn,1919,8.8,12.0
Vancouver,Autumn,1920,9.2,12.0
Vancouver,Autumn,1921,9.1,12.0
Vancouver,Autumn,1922,9.3,12.1
Vancouver,Autumn,1923,10.0,13.0
Vancouver,Autumn,1924,9.4,12.4
Vancouver,Autumn,1925,9.2,12.4
Vancouver,Autumn,1926,9.9,13.0
Vancouver,Autumn,1927,9.9,12.2
Vancouver,Autumn,1928,9.6,12.5
Vancouver,Autumn,1929,9.4,13.0
Vancouver,Autumn,1930,8.8,12.0
Vancouver,Autumn,1931,9.2,12.6
Vancouver,Autumn,1932,10.4,13.9
Vancouver,Autumn,1933,9.9,12.7
Vancouver,Autumn,1934,10.6,13.9
Vancouver,Autumn,1935,9.2,13.3
Vancouver,Autumn,1936,9.4,12.7
Vancouver,Autumn,1937,10.2,13.6
Vancouver,Autumn,1938,9.9,14.3
Vancouver,Autumn,1939,10.8,14.4
Vancouver,Autumn,1940,10.8,14.3
Vancouver,Autumn,1941,10.5,13.9
Vancouver,Autumn,1942,10.3,14.1
Vancouver,Autumn,1943,10.8,14.8
Vancouver,Autumn,1944,11.4,15.0
Vancouver,Autumn,1945,9.5,13.2
Vancouver,Autumn,1946,9.0,12.9
Vancouver,Autumn,1947,9.9,13.8
Vancouver,Autumn,1948,9.3,13.0
Vancouver,Autumn,1949,10.7,14.7
Vancouver,Autumn,1950,9.9,13.4
Vancouver,Autumn,1951,9.9,13.8
Vancouver,Autumn,1952,10.3,14.6
Vancouver,Autumn,1953,11.1,14.5
Vancouver,Autumn,1954,10.8,13.9
Vancouver,Autumn,1955,8.8,12.1
Vancouver,Autumn,1956,9.4,12.4
Vancouver,Autumn,1957,10.7,14.7
Vancouver,Autumn,1958,10.1,13.9
Vancouver,Autumn,1959,9.8,13.0
Vancouver,Autumn,1960,10.3,13.4
Vancouver,Autumn,1961,9.3,13.0
Vancouver,Autumn,1962,11.3,14.7
Vancouver,Autumn,1963,11.4,15.0
Vancouver,Autumn,1964,9.3,13.0
Vancouver,Autumn,1965,10.5,14.1
Vancouver,Autumn,1966,10.5,13.8
Vancouver,Autumn,1967,11.3,14.8
Vancouver,Autumn,1968,10.2,13.3
Vancouver,Autumn,1969,10.2,13.5
Vancouver,Autumn,1970,8.9,12.6
Vancouver,Autumn,1971,9.6,12.6
Vancouver,Autumn,1972,8.9,12.5
Vancouver,Autumn,1973,9.7,13.0
Vancouver,Autumn,1974,10.9,14.9
Vancouver,Autumn,1975,9.8,13.5
Vancouver,Autumn,1976,10.5,14.0
Vancouver,Autumn,1977,9.4,12.7
Vancouver,Autumn,1978,9.5,12.9
Vancouver,Autumn,1979,10.4,14.0
Vancouver,Autumn,1980,10.7,14.1
Vancouver,Autumn,1981,10.8,14.1
Vancouver,Autumn,1982,9.9,13.4
Vancouver,Autumn,1983,10.2,13.5
Vancouver,Autumn,1984,9.7,13.0
Vancouver,Autumn,1985,7.7,11.0
Vancouver,Autumn,1986,10.6,14.0
Vancouver,Autumn,1987,11.8,15.5
Vancouver,Autumn,1988,11.1,14.0
Vancouver,Autumn,1989,11.1,14.5
Vancouver,Autumn,1990,11.1,14.2
Vancouver,Autumn,1991,10.5,14.1
Vancouver,Autumn,1992,10.6,13.8
Vancouver,Autumn,1993,10.4,14.1
Vancouver,Autumn,1994,10.4,13.8
Vancouver,Autumn,1995,11.7,15.2
Vancouver,Autumn,1996,9.5,12.4
Vancouver,Autumn,1997,11.4,14.6
Vancouver,Autumn,1998,11.7,14.8
Vancouver,Autumn,1999,10.7,14.1
Vancouver,Autumn,2000,10.4,13.7
Vancouver,Autumn,2001,11.0,13.8
Vancouver,Autumn,2002,10.8,14.2
Vancouver,Autumn,2003,10.7,14.2
Vancouver,Autumn,2004,10.8,13.5
Vancouver,Autumn,2005,10.6,13.7
Vancouver,Autumn,2006,10.5,13.7
Vancouver,Autumn,2007,10.0,13.0
Vancouver,Autumn,2008,11.0,14.1
Vancouver,Autumn,2009,11.1,14.3
Vancouver,Autumn,2010,10.7,13.6
Vancouver,Autumn,2011,10.6,13.9
Vancouver,Autumn,2012,11.1,14.3
Vancouver,Autumn,2013,10.6,13.9
Vancouver,Autumn,2014,12.0,15.3
Vancouver,Autumn,2015,10.7,14.0
Vancouver,Autumn,2016,11.8,14.7
Vancouver,Autumn,2017,11.1,14.5
Vancouver,Autumn,2018,11.0,14.4
Vancouver,Autumn,2019,10.6,13.8
Vancouver,Autumn,2020,11.5,14.6
Vancouver,Spring,1896,7.2,11.0
Vancouver,Spring,1897,8.1,11.8
Vancouver,Spring,1898,7.9,11.9
Vancouver,Spring,1899,7.1,10.7
Vancouver,Spring,1900,9.3,13.0
Vancouver,Spring,1901,8.2,11.6
Vancouver,Spring,1902,8.5,11.8
Vancouver,Spring,1903,6.9,11.1
Vancouver,Spring,1904,7.8,11.4
Vancouver,Spring,1905,9.1,12.6
Vancouver,Spring,1906,8.7,12.2
Vancouver,Spring,1907,7.8,11.9
Vancouver,Spring,1908,8.2,11.8
Vancouver,Spring,1909,7.8,11.7
Vancouver,Spring,1910,8.6,12.4
Vancouver,Spring,1911,7.2,11.1
Vancouver,Spring,1912,7.8,11.9
Vancouver,Spring,1913,7.7,11.0
Vancouver,Spring,1914,8.7,12.5
Vancouver,Spring,1915,9.8,13.1
Vancouver,Spring,1916,8.3,11.3
Vancouver,Spring,1917,7.7,10.8
Vancouver,Spring,1918,8.3,11.7
Vancouver,Spring,1919,8.8,11.9
Vancouver,Spring,1920,8.3,11.7
Vancouver,Spring,1921,8.4,12.0
Vancouver,Spring,1922,7.9,11.5
Vancouver,Spring,1923,8.4,12.0
Vancouver,Spring,1924,8.7,12.3
Vancouver,Spring,1925,9.4,12.5
Vancouver,Spring,1926,10.2,13.7
Vancouver,Spring,1927,8.2,11.2
Vancouver,Spring,1928,9.5,12.9
Vancouver,Spring,1929,8.7,12.0
Vancouver,Spring,1930,8.9,12.4
Vancouver,Spring,1931,9.4,13.0
Vancouver,Spring,1932,9.2,12.8
Vancouver,Spring,1933,8.6,12.4
Vancouver,Spring,1934,10.8,15.1
Vancouver,Spring,1935,8.1,12.5
Vancouver,Spring,1936,9.2,13.0
Vancouver,Spring,1937,9.1,12.8
Vancouver,Spring,1938,9.4,14.1
