country_code,country_name,year,coal_share_energy,oil_share_energy,gas_share_energy,nuclear_share_energy,renewables_share_energy,hydro_share_energy,solar_share_energy,wind_share_energy,biofuel_share_energy,low_carbon_share_energy,fossil_share_energy,coal_share_elec,oil_share_elec,gas_share_elec,nuclear_share_elec,renewables_share_elec,hydro_share_elec,low_carbon_share_elec,fossil_share_elec,primary_energy_consumption
DEU,Germany,2013,25.075275421142575,34.72809600830078,22.117063522338867,6.476362705230713,11.60320281982422,1.5309218168258667,2.0383665561676025,3.510576009750366,0.8149852156639099,18.079565048217773,81.9204330444336,45.7685546875,4.009909629821777,10.640155792236328,15.450459480285645,24.13092041015625,3.652590990066528,39.58138275146485,60.41862106323242,3868.51708984375
DEU,Germany,2014,25.13809585571289,35.2494010925293,20.062538146972656,6.710069179534912,12.839898109436035,1.3531502485275269,2.4488933086395264,4.041212558746338,0.8913723826408386,19.54996681213379,80.45003509521484,44.34909057617188,3.987070798873901,9.79555606842041,15.69777774810791,26.170503616333008,3.16606068611145,41.868282318115234,58.131717681884766,3710.464599609375
DEU,Germany,2015,24.398117065429688,34.56968307495117,20.51812744140625,6.195688247680664,14.318381309509276,1.2809706926345823,2.570176601409912,5.442218780517578,0.8206377625465393,20.514068603515625,79.48593139648438,42.58648300170898,4.000500679016113,9.617159843444824,14.360812187194824,29.43504905700684,2.9694759845733643,43.795860290527344,56.204139709472656,3780.85986328125
DEU,Germany,2016,23.353839874267575,34.68898010253906,22.275611877441406,5.580379009246826,14.101187705993652,1.3547033071517944,2.47625994682312,5.269800186157227,0.8095883131027222,19.68156623840332,80.31843566894531,40.80153274536133,3.95778751373291,12.567028045654297,13.192105293273926,29.481544494628903,3.20332932472229,42.67364883422852,57.32635116577149,3841.451171875
DEU,Germany,2017,21.348838806152344,35.9826774597168,22.40756225585937,4.873129367828369,15.387794494628906,1.2865289449691772,2.4747965335845947,6.7482428550720215,0.8015212416648865,20.26092338562012,79.73907470703125,37.43598937988281,3.904043436050415,13.350711822509766,11.842472076416016,33.46677780151367,3.126648426055908,45.30924987792969,54.69074630737305,3949.555908203125
DEU,Germany,2018,21.167360305786133,35.081783294677734,22.52703094482422,4.961065769195557,16.262758255004883,1.1548762321472168,2.89290189743042,7.176837921142578,0.8585102558135986,21.22382354736328,78.77617645263672,36.08527755737305,3.7372679710388175,12.899347305297852,12.019990921020508,35.25811004638672,2.7978110313415527,47.27810287475586,52.72189331054688,3845.41357421875
DEU,Germany,2019,16.799428939819336,36.359893798828125,24.02853775024414,5.000927925109863,17.811208724975586,1.314395785331726,3.0124316215515137,8.38652515411377,0.8655185103416443,22.81213760375977,77.1878662109375,28.57071304321289,3.732773303985596,14.99774932861328,12.50978946685791,40.18896865844727,3.287839889526367,52.69875717163086,47.30123519897461,3753.70361328125
DEU,Germany,2020,14.876546859741213,35.34421157836914,25.1688289642334,4.593244552612305,20.017168045043945,1.3071496486663818,3.5312016010284424,9.42457675933838,1.1346958875656128,24.61041259765625,75.38958740234375,23.74944877624512,3.75474214553833,16.76224136352539,11.359505653381348,44.37406539916992,3.3030436038970947,55.73356628417969,44.26643371582031,3498.9150390625
DEU,Germany,2021,17.451663970947266,33.94599533081055,25.74195671081543,4.777883529663086,18.08249855041504,1.3586031198501587,3.410085916519165,7.923715114593506,0.9789738059043884,22.860382080078125,77.13961791992188,28.445310592651367,3.842233419418335,15.60216236114502,11.9430570602417,40.16723251342773,3.3965065479278564,52.11029052734375,47.88970947265625,3598.492431640625
DEU,Germany,2022,18.764312744140625,36.31394958496094,22.09907341003418,2.4935083389282227,20.32915496826172,1.2661179304122925,4.332230567932129,8.96676254272461,1.021636128425598,22.822664260864254,77.17733764648438,31.740402221679688,3.819150447845459,13.944750785827637,6.122988700866699,44.372703552246094,3.1082417964935303,50.495697021484375,49.504302978515625,3455.449951171875
DEU,Germany,2023,15.525360107421877,37.12382507324219,23.187286376953125,0.5605658888816833,23.602962493896484,1.5456255674362185,4.962144374847412,11.013315200805664,1.1476908922195437,24.16352844238281,75.83647155761719,24.62504005432129,4.136406421661377,15.128671646118164,1.4248499870300293,54.685035705566406,4.19166374206543,56.1098861694336,43.890113830566406,3178.885986328125
DEU,Germany,2024,13.880444526672363,37.26537322998047,24.886173248291016,0.0,23.96800804138184,1.7160084247589111,5.727032661437988,10.72719669342041,0.9684606790542604,23.96800804138184,76.03199005126953,21.43793296813965,4.1109700202941895,15.80878734588623,0.0,58.642311096191406,4.804532527923584,58.642311096191406,41.357688903808594,3195.44140625
DNK,Denmark,1965,25.8772087097168,74.08100891113281,0.0,0.0,0.0417827032506465,0.0417827032506465,0.0,0.0,0.0,0.0417827032506465,99.95821380615234,,,,,,,,,166.20828247070312
DNK,Denmark,1966,25.7834415435791,74.17835998535156,0.0,0.0,0.0382017493247985,0.0382017493247985,0.0,0.0,0.0,0.0382017493247985,99.96179962158205,,,,,,,,,189.0594024658203
DNK,Denmark,1967,21.95103645324707,78.01243591308594,0.0,0.0,0.0365268290042877,0.0365268290042877,0.0,0.0,0.0,0.0365268290042877,99.96347045898438,,,,,,,,,190.12347412109372
DNK,Denmark,1968,18.82220458984375,81.14842987060547,0.0,0.0,0.029362941160798,0.029362941160798,0.0,0.0,0.0,0.029362941160798,99.97063446044922,,,,,,,,,198.6668701171875
DNK,Denmark,1969,14.97745418548584,84.9957504272461,0.0,0.0,0.0267981048673391,0.0267981048673391,0.0,0.0,0.0,0.0267981048673391,99.97320556640624,,,,,,,,,228.04660034179688
DNK,Denmark,1970,11.243021965026855,88.72954559326172,0.0,0.0,0.0274365190416574,0.0274365190416574,0.0,0.0,0.0,0.0274365190416574,99.97256469726562,,,,,,,,,242.9894256591797
DNK,Denmark,1971,7.280434608459473,92.69053649902344,0.0,0.0,0.0290320999920368,0.0290320999920368,0.0,0.0,0.0,0.0290320999920368,99.9709701538086,,,,,,,,,229.6351623535156
DNK,Denmark,1972,7.047932624816895,92.924560546875,0.0,0.0,0.0275097880512475,0.0275097880512475,0.0,0.0,0.0,0.0275097880512475,99.97248840332033,,,,,,,,,242.3422698974609
DNK,Denmark,1973,11.164966583251951,88.80660247802734,0.0,0.0,0.0284334924072027,0.0284334924072027,0.0,0.0,0.0,0.0284334924072027,99.97156524658205,,,,,,,,,234.46957397460935
DNK,Denmark,1974,11.592947006225586,88.37580108642578,0.0,0.0,0.0312534756958484,0.0312534756958484,0.0,0.0,0.0,0.0312534756958484,99.96875,,,,,,,,,213.31390380859372
DNK,Denmark,1975,11.348111152648926,88.6241455078125,0.0,0.0,0.027746632695198,0.027746632695198,0.0,0.0,0.0,0.027746632695198,99.97225189208984,,,,,,,,,210.23947143554688
DNK,Denmark,1976,14.321939468383787,85.65525817871094,0.0,0.0,0.022804107517004,0.022804107517004,0.0,0.0,0.0,0.022804107517004,99.9771957397461,,,,,,,,,231.44317626953125
DNK,Denmark,1977,16.144201278686523,83.8252182006836,0.0,0.0,0.030578713864088,0.030578713864088,0.0,0.0,0.0,0.030578713864088,99.96942138671876,,,,,,,,,236.1892852783203
DNK,Denmark,1978,17.531890869140625,82.43333435058594,0.0,0.0,0.0347782708704471,0.0313004441559314,0.0,0.0034778269473463,0.0,0.0347782708704471,99.96522521972656,,,,,,,,,239.61859130859372
DNK,Denmark,1979,20.949649810791016,79.00969696044922,0.0,0.0,0.0406562350690364,0.0336865969002246,0.0,0.0069696404971182,0.0,0.0406562350690364,99.95934295654295,,,,,,,,,239.13864135742188
DNK,Denmark,1980,30.691932678222656,69.2548828125,0.0,0.0,0.0531819425523281,0.0406615324318409,0.0,0.0125204129144549,0.0,0.0531819425523281,99.94681549072266,,,,,,,,,232.9608917236328
DNK,Denmark,1981,27.310380935668945,72.62854766845703,0.0,0.0,0.0610678195953369,0.047128427773714,0.0,0.0139393927529454,0.0,0.0610678195953369,99.93893432617188,,,,,,,,,209.24737548828125
DNK,Denmark,1982,34.468563079833984,65.46365356445312,0.0,0.0,0.0677826479077339,0.0420863553881645,0.0,0.0256962887942791,0.0,0.0677826479077339,99.93222045898438,,,,,,,,,199.994384765625
DNK,Denmark,1983,34.62928771972656,65.15113830566406,0.0767751783132553,0.0,0.1427972614765167,0.0489507131278514,0.0,0.0395989343523979,0.0,0.1427972614765167,99.8572006225586,,,,,,,,,190.1136016845703
DNK,Denmark,1984,35.89924621582031,63.34678649902344,0.6094942092895508,0.0,0.144472986459732,0.0434029772877693,0.0,0.047714527696371,0.0,0.144472986459732,99.85552978515624,,,,,,,,,193.29269409179688
DNK,Denmark,1985,38.82936096191406,57.93302536010742,3.082524538040161,0.0,0.1550870835781097,0.0378790013492107,0.0,0.0655549019575119,0.0,0.1550870835781097,99.84490966796876,,,,0.0,0.4018111526966095,0.10191111266613,0.4018111526966095,,217.81570434570312
DNK,Denmark,1986,38.42805480957031,55.93182373046875,5.376114368438721,0.0,0.2640051543712616,0.035687331110239,0.0,0.1567247956991195,0.0,0.2640051543712616,99.73599243164062,,,,0.0,0.6665997505187988,0.0929081588983535,0.6665997505187988,,222.64349365234372
DNK,Denmark,1987,39.129005432128906,53.44123077392578,7.077917098999023,0.0,0.3518493473529815,0.0380552597343921,0.0,0.2249661237001419,0.0,0.3518493473529815,99.6481475830078,,,,0.0,0.8959178924560547,0.0996971428394317,0.8959178924560547,,214.64073181152344
DNK,Denmark,1988,37.017822265625,53.711368560791016,8.728321075439453,0.0,0.5424869060516357,0.0429277941584587,0.0,0.3817694187164306,0.0,0.5424869060516357,99.45751190185548,,,,0.0,1.4410659074783323,0.1168528124690055,1.4410659074783323,,212.3062438964844
DNK,Denmark,1989,32.990013122558594,56.08021926879883,10.088098526000977,0.0,0.8416704535484314,0.0325002186000347,0.0,0.6079952716827393,0.0,0.8416704535484314,99.15833282470705,,,,0.0,2.5172760486602783,0.0998538359999656,2.5172760486602783,,195.8145294189453
DNK,Denmark,1990,35.09527969360352,53.27260971069336,10.428485870361328,0.0,1.2036244869232178,0.0385358035564422,0.0,0.8399428725242615,0.0,1.2036244869232178,98.79637908935548,90.8249740600586,3.315343141555786,2.659984588623047,0.0,3.1996915340423584,0.1156514957547187,3.1996915340423584,96.80030822753906,201.9610137939453
DNK,Denmark,1991,41.28805160522461,46.88021469116211,10.44115924835205,0.0,1.3905740976333618,0.0303213484585285,0.0,0.8834972977638245,0.0,1.3905740976333618,98.60942840576172,91.74210357666016,3.072702169418335,2.2770917415618896,0.0,2.908092975616455,0.0823045223951339,2.908092975616455,97.09190368652344,232.8537139892578
DNK,Denmark,1992,36.71997833251953,49.60880661010742,11.722060203552246,0.0,1.9491549730300903,0.0353065021336078,0.0,1.166771650314331,0.0,1.9491549730300903,98.05084228515624,88.10456848144531,3.9215686321258554,3.529411792755127,0.0,4.44444465637207,0.0980392098426818,4.44444465637207,95.55555725097656,218.1367950439453
DNK,Denmark,1993,36.32931900024414,48.9858283996582,12.42393970489502,0.0,2.2609121799468994,0.0330595448613166,0.0,1.243279218673706,0.0,2.2609121799468994,97.73908996582033,86.82653045654297,3.700414657592773,4.706927299499512,0.0,4.766133785247803,0.0888099446892738,4.766133785247803,95.2338638305664,231.30374145507807
DNK,Denmark,1994,36.42778778076172,48.59334182739258,12.944727897644045,0.0,2.034142255783081,0.0365426577627658,0.0,1.2745091915130615,0.0,2.034142255783081,97.96585845947266,82.44180297851562,7.602773189544678,5.646359443664551,0.0,4.309063911437988,0.074294202029705,4.309063911437988,95.69093322753906,248.05593872070312
DNK,Denmark,1995,31.007625579833984,51.52029037475586,15.263081550598145,0.0,2.209001302719116,0.0345852822065353,0.0,1.343803644180298,0.0,2.209001302719116,97.79100036621094,74.79496765136719,10.196828842163086,9.923455238342283,0.0,5.084745407104492,0.0820120200514793,5.084745407104492,94.91525268554688,243.6196746826172
DNK,Denmark,1996,35.81487274169922,46.98347854614258,15.108251571655272,0.0,2.0933995246887207,0.0185115095227956,0.0001545289997011,1.176775574684143,0.0,2.0933995246887207,97.90660095214844,74.31621551513672,11.146495819091797,10.6406888961792,0.0,3.896590232849121,0.0374672152101993,3.896590232849121,96.10340881347656,289.888916015625
DNK,Denmark,1997,29.36529541015625,49.99551010131836,17.411270141601562,0.0,3.227925062179565,0.0203110948204994,0.0003379305417183,2.046131134033203,0.0,3.227925062179565,96.7720718383789,65.15631866455078,12.845492362976074,15.360218048095703,0.0,6.637970447540283,0.0453103743493557,6.637970447540283,93.36203002929688,262.9979553222656
DNK,Denmark,1998,25.89069557189941,50.17600631713867,19.477012634277344,0.0,4.4562859535217285,0.0299607925117015,0.0004389859677758,3.0947415828704834,0.0,4.4562859535217285,95.54371643066406,57.79570007324219,12.732160568237305,19.8680362701416,0.0,9.604105949401855,0.0733137875795364,9.604105949401855,90.39590454101562,253.6913299560547
DNK,Denmark,1999,22.43287849426269,51.35961151123047,21.064054489135746,0.0,5.143455982208252,0.0345224738121032,0.0009966869838535,3.4284777641296387,0.0,5.143455982208252,94.8565444946289,51.859500885009766,13.4297513961792,23.398759841918945,0.0,11.311983108520508,0.0774793326854705,11.311983108520508,88.6880111694336,246.04888916015625
DNK,Denmark,2000,19.59665870666504,51.9949836730957,21.64897346496582,0.0,6.7593865394592285,0.0355964638292789,0.0014144290471449,4.999063491821289,0.0,6.7593865394592285,93.24061584472656,46.499305725097656,13.50069808959961,24.463043212890625,0.0,15.53696060180664,0.083682008087635,15.53696060180664,84.46304321289062,236.51939392089844
DNK,Denmark,2001,20.65359687805176,49.7243537902832,22.55713653564453,0.0,7.064914226531982,0.0322579033672809,0.0014025176642462,5.032723426818848,0.0,7.064914226531982,92.93508911132812,47.469364166259766,12.253595352172852,24.693660736083984,0.0,15.58337688446045,0.0799147561192512,15.58337688446045,84.41661834716797,237.2165069580078
DNK,Denmark,2002,20.73126792907715,48.24332427978516,22.828426361083984,0.0,8.196981430053711,0.0369558371603488,0.0014881759416311,5.667652606964111,0.0,8.196981430053711,91.80301666259766,46.70077133178711,11.40665054321289,24.52685546875,0.0,17.36573028564453,0.076726347208023,17.36573028564453,82.63427734375,236.7554626464844
DNK,Denmark,2003,26.24423217773437,43.28782272338867,21.41368103027344,0.0,9.054265975952148,0.022734684869647,0.0016294383676722,5.9633331298828125,0.0,9.054265975952148,90.94573211669922,55.05764389038086,6.156188488006592,21.231237411499023,0.0,17.5549259185791,0.043506633490324,17.5549259185791,82.44507598876953,255.2325592041016
DNK,Denmark,2004,21.268949508666992,44.95811462402344,22.53244400024414,0.0,11.240493774414062,0.0298831928521394,0.0020736553706228,7.423561096191406,0.0,11.240493774414062,88.75950622558594,46.3966178894043,5.218687534332275,24.7017879486084,0.0,23.68290138244629,0.0745526775717735,23.68290138244629,76.31709289550781,241.65174865722656
DNK,Denmark,2005,18.53775978088379,47.1137580871582,22.39301872253418,0.0,11.95546531677246,0.0260436758399009,0.0025014788843691,7.655683040618896,0.0,11.95546531677246,88.0445327758789,42.849220275878906,5.654101371765137,24.334810256958008,0.0,27.16186141967773,0.0554323680698871,27.16186141967773,72.838134765625,233.61685180664065
DNK,Denmark,2006,25.463964462280277,43.45245361328125,20.841157913208008,0.0,10.242424964904783,0.0246110577136278,0.0023284677881747,6.424073219299316,0.0177131593227386,10.242424964904783,89.75757598876953,54.07130432128906,5.017605781555176,20.68661880493164,0.0,20.22447204589844,0.0440140850841999,20.22447204589844,79.77552795410156,255.4813690185547
DNK,Denmark,2007,22.41315269470215,46.0084114074707,19.62525749206543,0.0,11.95317840576172,0.0309940259903669,0.0027415913064032,7.881714820861816,0.0277941785752773,11.95317840576172,88.04682159423828,50.81757736206055,4.879918098449707,17.98671531677246,0.0,26.3157901763916,0.0766479298472404,26.3157901763916,73.68421173095703,243.4010467529297
DNK,Denmark,2008,20.41363906860352,47.05304336547852,20.43798065185547,0.0,12.095337867736816,0.0291577149182558,0.0029634886886924,7.82941198348999,0.0301053877919912,12.095337867736816,87.9046630859375,47.8618392944336,5.043859958648682,19.407894134521484,0.0,27.68640518188477,0.0822368413209915,27.68640518188477,72.3135986328125,234.87210083007807
DNK,Denmark,2009,21.326120376586918,44.94729232788086,20.88301658630371,0.0,12.843572616577148,0.0226047579199075,0.0044850707054138,8.037845611572266,0.050557043403387,12.843572616577148,87.15642547607422,48.80000305175781,5.020689964294434,18.399999618530277,0.0,27.77931022644043,0.0551724135875701,27.77931022644043,72.22068786621094,220.8069305419922
DNK,Denmark,2010,19.405567169189453,43.49874496459961,22.123056411743164,0.0,14.972631454467772,0.0229401066899299,0.0068471482954919,8.678997993469238,0.1372897922992706,14.972631454467772,85.0273666381836,43.89677429199219,3.612903118133545,20.41290283203125,0.0,32.07741928100586,0.0516129024326801,32.07741928100586,67.92257690429688,235.9766540527344
DNK,Denmark,2011,17.273662567138672,44.35350799560547,19.84795570373535,0.0,18.524873733520508,0.0199527703225612,0.0178960543125867,11.560667037963867,0.6844080686569214,18.524873733520508,81.47512817382812,39.81771469116211,3.189974308013916,16.633438110351562,0.0,40.35887145996094,0.0569638274610042,40.35887145996094,59.64112854003906,220.97463989257807
DNK,Denmark,2012,14.593505859375,44.19615173339844,19.978384017944336,0.0,21.23196029663086,0.0221609752625226,0.1317117810249328,13.023853302001951,1.2178977727890017,21.23196029663086,78.7680435180664,34.478248596191406,3.271180868148804,13.70624828338623,0.0,48.54432678222656,0.0654236152768135,48.54432678222656,51.45567321777344,205.2434844970703
DNK,Denmark,2013,17.98509979248047,41.87407684326172,18.284421920776367,0.0,21.85639953613281,0.0163856968283653,0.6319397687911987,13.581978797912598,1.190522313117981,21.85639953613281,78.14360046386719,41.28864288330078,2.715977907180786,9.881537437438965,0.0,46.11383819580078,0.0288933813571929,46.11383819580078,53.88615798950195,211.7023468017578
DNK,Denmark,2014,14.853062629699709,43.478057861328125,16.363605499267578,0.0,25.30527114868164,0.0191170796751976,0.7538043260574341,16.55475425720215,1.2901102304458618,25.30527114868164,74.6947250366211,34.51935195922852,2.777777671813965,6.554306507110596,0.0,56.148563385009766,0.0624219700694084,56.148563385009766,43.85143661499024,203.56350708007807
DNK,Denmark,2015,10.818626403808594,45.29945373535156,16.857120513916016,0.0,27.024797439575195,0.0232522767037153,0.7792575359344482,18.226093292236328,1.3094053268432615,27.024797439575195,72.97520446777344,24.70465660095215,3.196664333343506,6.323835849761963,0.0,65.77484130859375,0.0694926977157592,65.77484130859375,34.22515869140625,198.9745941162109
DNK,Denmark,2016,12.347468376159668,44.74074172973633,16.906734466552734,0.0,26.005054473876957,0.0243271235376596,0.9388663172721864,16.134244918823242,1.3007197380065918,26.005054473876957,73.99494934082031,29.177631378173828,2.894736766815185,7.434210777282715,0.0,60.4934196472168,0.0657894760370254,60.4934196472168,39.5065803527832,201.6014709472656
DNK,Denmark,2017,9.18179988861084,44.24081802368164,16.07596778869629,0.0,30.501415252685547,0.0223339796066284,0.9390928149223328,18.469789505004883,1.3095790147781372,30.501415252685547,69.49858093261719,20.097087860107425,2.8155341148376465,6.537216663360596,0.0,70.55016326904297,0.0647249147295951,70.55016326904297,29.449840545654297,202.9842987060547
DNK,Denmark,2018,9.511517524719238,45.29623794555664,15.812414169311523,0.0,29.379833221435547,0.0187303088605403,1.201086401939392,17.52143096923828,1.3126635551452637,29.379833221435547,70.62017059326172,21.747766494750977,2.7143330574035645,6.8520355224609375,0.0,68.68586730957031,0.0331016220152378,68.68586730957031,31.31413459777832,200.1173248291016
DNK,Denmark,2019,4.949867248535156,51.30239486694336,13.56472110748291,0.0,30.18301773071289,0.0196433141827583,1.1160014867782593,18.71048355102539,1.6439859867095947,30.18301773071289,69.81698608398438,11.27000331878662,3.0303030014038086,7.150152683258057,0.0,78.5495376586914,0.0680966973304748,78.5495376586914,21.45046043395996,216.8020172119141
DNK,Denmark,2020,4.925525188446045,48.1522102355957,12.249777793884276,0.0,34.672489166259766,0.0222911331802606,1.5421587228775024,21.332569122314453,1.9893865585327148,34.672489166259766,65.3275146484375,10.706788063049316,3.114065647125244,4.128761291503906,0.0,82.05038452148438,0.069979004561901,82.05038452148438,17.949615478515625,192.16619873046875
DNK,Denmark,2021,6.574728012084961,41.996036529541016,12.619728088378906,0.0,38.80950927734375,0.0212801340967416,1.709474802017212,20.967300415039062,1.6652480363845823,38.80950927734375,61.19049072265625,13.274605751037598,2.764277219772339,4.67800760269165,0.0,79.28311920166016,0.0607533417642116,79.28311920166016,20.716890335083008,191.84957885742188
DNK,Denmark,2022,6.392048358917236,43.86483383178711,8.951517105102539,0.0,40.791603088378906,0.0192690845578908,2.8400328159332275,24.527645111083984,1.4769244194030762,40.791603088378906,59.20839691162109,12.599544525146484,3.640500545501709,2.9010238647460938,0.0,80.85893249511719,0.0284414105117321,80.85893249511719,19.141069412231445,194.22862243652344
DNK,Denmark,2023,4.058657169342041,46.52333068847656,8.479936599731445,0.0,40.93807601928711,0.0250445324927568,4.291406631469727,24.74492835998535,1.3536406755447388,40.93807601928711,59.06192398071289,7.465329170227051,3.1867809295654297,2.950722932815552,0.0,86.39717102050781,0.0590144582092762,86.39717102050781,13.60283374786377,195.1978912353516
DNK,Denmark,2024,2.7641918659210205,47.006080627441406,8.507563591003418,0.0,41.722164154052734,0.0247617904096841,4.9435648918151855,26.08530807495117,1.2499616146087646,41.722164154052734,58.27783584594727,4.991443157196045,3.223046064376831,2.595550537109375,0.0,89.18995666503906,0.0570450611412525,89.18995666503906,10.810039520263672,196.2533264160156
FIN,Finland,1965,17.81437873840332,59.33971405029297,0.0,0.0,22.84590721130371,22.84590721130371,0.0,0.0,0.0,22.84590721130371,77.15409088134766,,,,,,,,,115.4036102294922
FIN,Finland,1966,14.520339965820312,63.213626861572266,0.0,0.0,22.266033172607425,22.266033172607425,0.0,0.0,0.0,22.266033172607425,77.73397064208984,,,,,,,,,131.36514282226562
FIN,Finland,1967,13.286442756652832,62.99023818969727,0.0,0.0,23.72332000732422,23.72332000732422,0.0,0.0,0.0,23.72332000732422,76.27667999267578,,,,,,,,,138.25218200683594
FIN,Finland,1968,14.707021713256836,65.626708984375,0.0,0.0,19.6662712097168,19.6662712097168,0.0,0.0,0.0,19.6662712097168,80.33373260498047,,,,,,,,,150.03085327148438
FIN,Finland,1969,16.000944137573242,69.12763977050781,0.0,0.0,14.871413230895996,14.871413230895996,0.0,0.0,0.0,14.871413230895996,85.12858581542969,,,,,,,,,164.92047119140625
FIN,Finland,1970,14.759584426879885,70.54264831542969,0.0,0.0,14.697768211364746,14.697768211364746,0.0,0.0,0.0,14.697768211364746,85.30223083496094,,,,,,,,,181.7085418701172
FIN,Finland,1971,12.768611907958984,71.16524505615234,0.0,0.0,16.066146850585938,16.066146850585938,0.0,0.0,0.0,16.066146850585938,83.93385314941406,,,,,,,,,186.5813751220703
FIN,Finland,1972,13.424538612365724,71.778076171875,0.0,0.0,14.797383308410645,14.797383308410645,0.0,0.0,0.0,14.797383308410645,85.2026138305664,,,,,,,,,196.71066284179688
FIN,Finland,1973,13.510612487792969,72.81292724609375,0.0,0.0,13.676462173461914,13.676462173461914,0.0,0.0,0.0,13.676462173461914,86.32353973388672,,,,,,,,,216.77853393554688
FIN,Finland,1974,14.385334014892578,66.29632568359375,2.1610348224639893,0.0,17.157304763793945,17.157304763793945,0.0,0.0,0.0,17.157304763793945,82.84269714355469,,,,,,,,,207.93931579589844
FIN,Finland,1975,12.8214750289917,67.4384994506836,3.518073320388794,0.0,16.22195053100586,16.22195053100586,0.0,0.0,0.0,16.22195053100586,83.7780532836914,,,,,,,,,211.25131225585935
FIN,Finland,1976,16.245344161987305,68.03250885009766,3.876185178756714,0.0,11.84596061706543,11.84596061706543,0.0,0.0,0.0,11.84596061706543,88.15403747558594,,,,,,,,,224.0398712158203
FIN,Finland,1977,15.524576187133787,63.187137603759766,3.736128091812134,3.1283655166625977,14.423792839050291,14.423792839050291,0.0,0.0,0.0,17.55215835571289,82.44784545898438,,,,,,,,,236.9420928955078
FIN,Finland,1978,20.122913360595703,61.11847305297852,3.9116594791412354,3.690154075622559,11.1568021774292,11.1568021774292,0.0,0.0,0.0,14.846956253051758,85.15304565429688,,,,,,,,,245.92120361328125
FIN,Finland,1979,17.955739974975586,59.91798400878906,3.608921766281128,7.057539939880371,11.459815979003906,11.459815979003906,0.0,0.0,0.0,18.51735496520996,81.4826431274414,,,,,,,,,265.8463134765625
FIN,Finland,1980,20.45920753479004,57.93459701538086,3.408932447433472,7.381946086883545,10.81531810760498,10.81531810760498,0.0,0.0,0.0,18.197263717651367,81.802734375,,,,,,,,,264.6627502441406
FIN,Finland,1981,12.5018949508667,55.10089111328125,2.6971185207366943,15.32822036743164,14.37187385559082,14.37187385559082,0.0,0.0,0.0,29.70009422302246,70.2999038696289,,,,,,,,,267.2303466796875
FIN,Finland,1982,14.045677185058594,51.65945053100586,2.5804121494293213,17.76026725769043,13.954193115234377,13.954193115234377,0.0,0.0,0.0,31.714460372924805,68.28553771972656,,,,,,,,,263.8935241699219
FIN,Finland,1983,15.414382934570312,48.47412109375,2.5284011363983154,18.954490661621094,14.628606796264648,14.628606796264648,0.0,0.0,0.0,33.58309555053711,66.41690063476562,,,,,,,,,261.3664855957031
FIN,Finland,1984,17.029321670532227,47.1472282409668,2.7777082920074463,19.35818862915039,13.687551498413086,13.687551498413086,0.0,0.0,0.0,33.04574203491211,66.95426177978516,,,,,,,,,272.3400573730469
FIN,Finland,1985,20.547386169433597,45.348262786865234,3.355365753173828,18.616531372070312,12.13245677947998,12.13245677947998,0.0,0.0,0.0,30.748987197875977,69.25101470947266,,,,38.31703186035156,24.97134017944336,24.97134017944336,63.28837203979492,,285.7411193847656
FIN,Finland,1986,18.571935653686523,46.9432373046875,4.015837669372559,18.421573638916016,12.047414779663086,12.047414779663086,0.0,0.0,0.0,30.46898651123047,69.53101348876953,,,,38.70487594604492,25.31237030029297,25.31237030029297,64.01724243164062,,289.026611328125
FIN,Finland,1987,19.765365600585938,44.41790008544922,5.046272277832031,18.024553298950195,12.74591064453125,12.74591064453125,0.0,0.0,0.0,30.770463943481445,69.22953796386719,,,,36.79922103881836,26.02225685119629,26.02225685119629,62.821475982666016,,304.29986572265625
FIN,Finland,1988,19.91605567932129,44.14232635498047,5.462689399719238,18.054521560668945,12.42440700531006,12.42440700531006,0.0,0.0,0.0,30.47892951965332,69.52107238769531,,,,36.30123519897461,24.9810733795166,24.9810733795166,61.28231048583984,,302.3086242675781
FIN,Finland,1989,19.3926944732666,43.87314224243164,7.12986421585083,17.54507064819336,12.05922794342041,12.05922794342041,0.0,0.0,0.0,29.604297637939453,70.39569854736328,,,,35.528953552246094,24.42006492614746,24.42006492614746,59.94902038574219,,303.6136474609375
FIN,Finland,1990,19.163820266723636,41.79235458374024,7.882845401763916,16.690549850463867,14.47043228149414,9.43186378479004,0.0003952019033022,0.0,0.0,31.160982131958008,68.83901977539062,17.770418167114258,8.830021858215332,8.572479248046875,35.35688018798828,29.470199584960938,19.977924346923828,64.82707977294922,35.17292404174805,323.2489318847656
FIN,Finland,1991,18.725391387939453,40.57334518432617,8.128085136413574,16.579586029052734,15.993590354919434,11.214227676391602,0.0004418730677571,0.0,0.0,32.573177337646484,67.42682647705078,16.890958786010742,9.506556510925291,8.540372848510742,33.66114807128906,31.400968551635746,22.77432632446289,65.0621109008789,34.937889099121094,330.7579040527344
FIN,Finland,1992,17.117151260375977,40.32167816162109,8.476604461669922,16.437053680419922,17.647510528564453,12.89276123046875,0.0005069371545687,0.0017068592133,0.0,34.084564208984375,65.91543579101562,13.27556324005127,9.601386070251465,8.977469444274902,33.37955093383789,34.76602935791016,26.18717384338379,68.14557647705078,31.85441780090332,329.6751403808594
