lat,lon,size_ha,province,cause,year
50.5261,-89.7463,0.8,Ontario,Other / unknown,2023
54.7485,-128.7725,0.8,British Columbia,Human,2023
55.6307,-121.4284,0.8,British Columbia,Other / unknown,2023
48.645,-79.1121,0.8,Quebec,Human,2023
44.7813,-63.6537,0.8,Nova Scotia,Human,2023
45.129,-63.6125,0.8,Nova Scotia,Human,2023
52.7644,-114.9439,0.8,Alberta,Human,2023
56.7201,-117.4023,0.8,Alberta,Human,2023
49.5219,-87.4068,0.8,Ontario,Other / unknown,2023
50.9914,-115.7957,0.8,British Columbia,Other / unknown,2023
55.3635,-104.5423,0.8,Saskatchewan,Other / unknown,2023
52.5994,-96.6606,0.8,Manitoba,Other / unknown,2023
53.6073,-123.0202,0.8,British Columbia,Other / unknown,2023
55.1696,-102.948,0.8,Saskatchewan,Human,2023
50.8678,-119.9681,0.8,British Columbia,Human,2023
55.3906,-111.119,0.8,Alberta,Human,2023
63.9757,-138.5843,0.8,Yukon,Other / unknown,2023
55.0228,-110.6413,0.8,Alberta,Other / unknown,2023
57.6783,-112.0199,0.8,Alberta,Other / unknown,2023
53.9144,-99.2419,0.8,Manitoba,Human,2023
54.413,-109.6293,0.8,Saskatchewan,Human,2023
51.2281,-114.857,0.8,Alberta,Human,2023
54.777,-118.7011,0.8,Alberta,Human,2023
47.5898,-57.0982,0.8,Newfoundland and Labrador,Human,2023
47.7665,-81.8454,0.8,Ontario,Other / unknown,2023
46.5902,-65.0462,0.8,New Brunswick,Unknown,2023
49.0963,-123.963,0.8,British Columbia,Human,2023
56.3299,-103.2487,0.8,Saskatchewan,Human,2023
56.8337,-112.3273,0.8,Alberta,Other / unknown,2023
58.7138,-118.745,0.8,Alberta,Human,2023
53.4178,-122.3177,0.8,British Columbia,Other / unknown,2023
53.1571,-116.9524,0.8,Alberta,Human,2023
45.0105,-63.7747,0.8,Nova Scotia,Human,2023
53.8772,-127.1777,0.8,British Columbia,Other / unknown,2023
56.516,-122.2482,0.8,British Columbia,Human,2023
43.8109,-65.8872,0.8,Nova Scotia,Human,2023
49.1249,-118.1501,0.8,British Columbia,Other / unknown,2023
56.4483,-118.4946,0.8,Alberta,Other / unknown,2023
49.0823,-115.1015,0.8,British Columbia,Human,2023
46.3761,-62.6858,0.8,Prince Edward Island,Human,2023
49.3532,-119.155,0.8,British Columbia,Other / unknown,2023
49.7094,-117.4523,0.8,British Columbia,Other / unknown,2023
48.9702,-69.1437,0.8,Quebec,Other / unknown,2023
56.4769,-116.4128,0.8,Alberta,Human,2023
56.6032,-121.5683,0.8,British Columbia,Other / unknown,2023
54.0379,-121.0443,0.8,British Columbia,Other / unknown,2023
55.955,-110.7314,0.8,Alberta,Human,2023
55.9058,-113.8551,0.8,Alberta,Unknown,2023
58.315,-115.2824,0.8,Alberta,Other / unknown,2023
54.048,-109.6037,0.9,Saskatchewan,Human,2023
59.9821,-111.853,0.9,Alberta,Human,2023
50.6778,-120.3501,0.9,British Columbia,Human,2023
58.561,-117.6806,0.9,Alberta,Human,2023
48.5699,-91.4119,0.9,Ontario,Other / unknown,2023
55.9532,-113.919,0.9,Alberta,Unknown,2023
57.7281,-109.4149,0.9,Saskatchewan,Human,2023
49.2332,-117.1119,0.9,British Columbia,Other / unknown,2023
50.2937,-125.936,0.9,British Columbia,Human,2023
50.7743,-93.815,0.9,Ontario,Other / unknown,2023
56.4218,-122.1777,0.9,British Columbia,Other / unknown,2023
49.0024,-116.621,0.9,British Columbia,Other / unknown,2023
56.5279,-121.8935,0.9,British Columbia,Human,2023
58.6437,-115.6222,0.9,Alberta,Other / unknown,2023
54.2054,-118.9706,0.9,Alberta,Human,2023
48.9376,-93.9251,0.9,Ontario,Human,2023
49.5658,-69.7347,0.9,Quebec,Other / unknown,2023
53.8248,-116.8667,0.9,Alberta,Other / unknown,2023
52.1242,-118.3134,0.9,British Columbia,Other / unknown,2023
58.9122,-117.6442,0.9,Alberta,Human,2023
48.3253,-86.1609,0.9,Parks Canada,Other / unknown,2023
46.0033,-81.0512,0.9,Ontario,Other / unknown,2023
55.0317,-103.2049,0.9,Saskatchewan,Other / unknown,2023
58.709,-118.671,0.9,Alberta,Human,2023
57.6164,-115.6319,0.9,Alberta,Human,2023
59.7807,-111.363,0.9,Alberta,Other / unknown,2023
56.4322,-119.1593,0.9,Alberta,Human,2023
50.7101,-126.1887,0.9,British Columbia,Other / unknown,2023
49.5182,-122.0272,0.9,British Columbia,Other / unknown,2023
49.964,-123.16,0.9,British Columbia,Human,2023
50.0423,-120.8439,0.9,British Columbia,Human,2023
52.2597,-115.2317,0.9,Alberta,Human,2023
55.4925,-121.8307,0.9,British Columbia,Other / unknown,2023
49.2159,-121.4243,0.9,British Columbia,Other / unknown,2023
58.712,-118.728,0.9,Alberta,Human,2023
48.6757,-78.2405,0.9,Quebec,Human,2023
57.0061,-120.0786,0.9,British Columbia,Other / unknown,2023
50.5399,-117.4031,0.9,British Columbia,Other / unknown,2023
55.9598,-110.708,0.9,Alberta,Human,2023
50.7939,-120.177,0.9,British Columbia,Other / unknown,2023
55.3844,-126.5966,0.9,British Columbia,Other / unknown,2023
52.0822,-95.6014,0.9,Manitoba,Unknown,2023
49.5681,-83.8077,0.9,Ontario,Human,2023
49.3305,-91.3765,0.9,Ontario,Human,2023
44.3421,-65.9676,0.9,Nova Scotia,Human,2023
55.6243,-104.696,0.9,Saskatchewan,Human,2023
54.2646,-126.9276,0.9,British Columbia,Other / unknown,2023
43.8664,-66.0604,0.9,Nova Scotia,Human,2023
54.4835,-108.403,0.9,Saskatchewan,Human,2023
49.3515,-125.4725,0.9,British Columbia,Other / unknown,2023
58.3383,-119.8433,0.9,Alberta,Other / unknown,2023
48.3163,-76.3516,0.9,Quebec,Human,2023
49.338,-121.8452,0.9,British Columbia,Unknown,2023
53.7672,-78.8658,0.9,Quebec,Human,2023
56.457,-120.3183,0.9,British Columbia,Other / unknown,2023
58.4874,-115.6311,0.9,Alberta,Human,2023
57.6552,-115.4805,0.9,Alberta,Human,2023
45.6414,-64.0464,0.9,Nova Scotia,Human,2023
54.2067,-116.0313,1.0,Alberta,Human,2023
46.8932,-73.256,1.0,Quebec,Other / unknown,2023
62.3417,-114.4533,1.0,Northwest Territories,Human,2023
62.5944,-112.8689,1.0,Northwest Territories,Other / unknown,2023
52.8238,-124.1005,1.0,British Columbia,Other / unknown,2023
62.6488,-114.2387,1.0,Northwest Territories,Other / unknown,2023
63.9458,-112.575,1.0,Northwest Territories,Other / unknown,2023
66.1917,-115.351,1.0,Northwest Territories,Other / unknown,2023
48.7494,-72.4968,1.0,Quebec,Human,2023
49.2814,-74.991,1.0,Quebec,Other / unknown,2023
46.0481,-74.0222,1.0,Quebec,Other / unknown,2023
53.645,-123.7304,1.0,British Columbia,Other / unknown,2023
63.0027,-108.6326,1.0,Northwest Territories,Other / unknown,2023
48.8413,-72.2646,1.0,Quebec,Other / unknown,2023
48.0125,-66.7439,1.0,Quebec,Human,2023
60.5224,-122.8948,1.0,Northwest Territories,Other / unknown,2023
53.8052,-116.723,1.0,Alberta,Human,2023
52.7581,-76.942,1.0,Quebec,Other / unknown,2023
60.8608,-115.7622,1.0,Northwest Territories,Human,2023
54.5306,-77.6771,1.0,Quebec,Other / unknown,2023
52.5396,-116.0612,1.0,Alberta,Other / unknown,2023
50.2839,-121.1417,1.0,British Columbia,Human,2023
49.3283,-72.4141,1.0,Quebec,Other / unknown,2023
49.7713,-86.0825,1.0,Ontario,Other / unknown,2023
52.4584,-125.2832,1.0,British Columbia,Human,2023
50.2622,-88.4219,1.0,Ontario,Other / unknown,2023
45.5885,-80.3693,1.0,Ontario,Human,2023
51.3962,-78.5215,1.0,Quebec,Human,2023
52.2471,-122.0648,1.0,British Columbia,Human,2023
55.9356,-110.7242,1.0,Alberta,Human,2023
53.9418,-102.271,1.0,Saskatchewan,Human,2023
53.8661,-94.6303,1.0,Manitoba,Human,2023
45.2168,-67.3194,1.0,New Brunswick,Human,2023
47.4313,-65.1895,1.0,New Brunswick,Human,2023
47.3479,-64.987,1.0,New Brunswick,Human,2023
55.1147,-121.158,1.0,British Columbia,Human,2023
50.4629,-84.6899,1.0,Ontario,Other / unknown,2023
52.2738,-94.2684,1.0,Ontario,Other / unknown,2023
52.2147,-81.7179,1.0,Ontario,Human,2023
51.602,-92.3884,1.0,Ontario,Other / unknown,2023
54.9103,-107.6778,1.0,Saskatchewan,Other / unknown,2023
49.846,-124.3742,1.0,British Columbia,Human,2023
53.7109,-103.2626,1.0,Saskatchewan,Human,2023
49.6676,-102.8727,1.0,Saskatchewan,Human,2023
47.8951,-59.0793,1.0,Newfoundland and Labrador,Human,2023
47.9491,-58.98,1.0,Newfoundland and Labrador,Human,2023
46.0411,-65.5749,1.0,New Brunswick,Unknown,2023
55.9292,-110.7206,1.0,Alberta,Human,2023
47.8937,-59.4016,1.0,Newfoundland and Labrador,Human,2023
54.8392,-98.5014,1.0,Manitoba,Other / unknown,2023
46.3031,-67.6471,1.0,New Brunswick,Human,2023
53.4146,-105.7681,1.0,Saskatchewan,Human,2023
55.9451,-110.7125,1.0,Alberta,Human,2023
48.9828,-86.8694,1.0,Ontario,Other / unknown,2023
55.4281,-107.7718,1.0,Saskatchewan,Human,2023
52.29,-96.9103,1.0,Manitoba,Other / unknown,2023
49.1947,-87.5675,1.0,Ontario,Other / unknown,2023
49.2378,-124.7916,1.0,British Columbia,Human,2023
50.6017,-86.7661,1.0,Ontario,Other / unknown,2023
60.2134,-111.4802,1.0,Northwest Territories,Other / unknown,2023
47.4443,-65.8032,1.0,New Brunswick,Human,2023
55.4349,-104.5109,1.0,Saskatchewan,Other / unknown,2023
56.4692,-99.9056,1.0,Manitoba,Human,2023
49.0975,-89.2103,1.0,Ontario,Other / unknown,2023
55.1531,-104.9423,1.0,Saskatchewan,Other / unknown,2023
46.056,-64.0223,1.0,New Brunswick,Human,2023
51.4943,-126.6335,1.0,British Columbia,Other / unknown,2023
50.4632,-106.094,1.0,Saskatchewan,Human,2023
60.325,-119.0862,1.0,Northwest Territories,Other / unknown,2023
52.9348,-118.4149,1.0,Parks Canada,Other / unknown,2023
49.2805,-86.8987,1.0,Ontario,Other / unknown,2023
55.7414,-101.325,1.0,Manitoba,Human,2023
64.4182,-125.5855,1.0,Northwest Territories,Other / unknown,2023
54.065,-97.7133,1.0,Manitoba,Human,2023
52.3694,-97.0358,1.0,Manitoba,Human,2023
49.6917,-99.2058,1.0,Manitoba,Human,2023
51.3419,-95.3964,1.0,Manitoba,Other / unknown,2023
54.4961,-102.9387,1.0,Saskatchewan,Other / unknown,2023
64.05,-136.9167,1.0,Yukon,Unknown,2023
60.773,-137.5747,1.0,Yukon,Human,2023
62.6414,-137.2183,1.0,Yukon,Unknown,2023
51.0317,-96.1189,1.0,Manitoba,Other / unknown,2023
51.911,-122.3368,1.0,British Columbia,Other / unknown,2023
54.717,-105.0093,1.0,Saskatchewan,Other / unknown,2023
57.0547,-125.2103,1.0,British Columbia,Other / unknown,2023
53.9597,-97.83,1.0,Manitoba,Human,2023
47.8471,-59.3435,1.0,Newfoundland and Labrador,Human,2023
57.6521,-105.2554,1.0,Saskatchewan,Other / unknown,2023
52.638,-87.5785,1.0,Ontario,Other / unknown,2023
54.3395,-103.8712,1.0,Saskatchewan,Other / unknown,2023
52.294,-125.1182,1.0,British Columbia,Human,2023
60.7284,-135.0774,1.0,Yukon,Unknown,2023
51.9926,-91.317,1.0,Ontario,Other / unknown,2023
60.0262,-122.943,1.0,Northwest Territories,Other / unknown,2023
56.5297,-105.5115,1.0,Saskatchewan,Other / unknown,2023
55.6734,-120.1005,1.0,British Columbia,Human,2023
51.2207,-91.8938,1.0,Ontario,Other / unknown,2023
50.4284,-90.8099,1.0,Ontario,Other / unknown,2023
46.429,-65.1525,1.0,New Brunswick,Other / unknown,2023
51.1907,-92.3929,1.0,Ontario,Other / unknown,2023
50.1226,-87.7756,1.0,Ontario,Other / unknown,2023
54.6639,-103.0244,1.0,Saskatchewan,Other / unknown,2023
48.1567,-83.611,1.0,Ontario,Other / unknown,2023
55.7147,-105.755,1.0,Saskatchewan,Other / unknown,2023
52.3773,-122.0093,1.0,British Columbia,Other / unknown,2023
56.3912,-108.5438,1.0,Saskatchewan,Other / unknown,2023
54.5728,-115.5249,1.0,Alberta,Human,2023
56.466,-112.1016,1.0,Alberta,Other / unknown,2023
50.1948,-94.6371,1.0,Ontario,Other / unknown,2023
50.4942,-95.4508,1.0,Manitoba,Unknown,2023
45.1396,-63.6274,1.0,Nova Scotia,Human,2023
55.9931,-114.9801,1.0,Alberta,Other / unknown,2023
49.9083,-95.4889,1.0,Manitoba,Other / unknown,2023
45.7562,-66.5668,1.0,New Brunswick,Human,2023
55.0567,-118.7297,1.0,Alberta,Human,2023
59.3198,-107.1923,1.0,Saskatchewan,Other / unknown,2023
53.3166,-102.9228,1.0,Saskatchewan,Other / unknown,2023
50.1459,-91.6732,1.0,Ontario,Human,2023
51.6072,-121.2256,1.0,British Columbia,Human,2023
60.551,-134.9513,1.0,Yukon,Other / unknown,2023
45.7012,-66.6052,1.0,New Brunswick,Human,2023
50.7627,-84.8935,1.0,Ontario,Other / unknown,2023
52.142,-92.498,1.0,Ontario,Other / unknown,2023
51.3169,-119.0922,1.0,British Columbia,Other / unknown,2023
56.5193,-109.4214,1.0,Saskatchewan,Human,2023
46.4995,-81.1139,1.0,Ontario,Human,2023
52.5071,-86.5203,1.0,Ontario,Other / unknown,2023
56.5086,-108.6074,1.0,Saskatchewan,Other / unknown,2023
51.6236,-119.9411,1.0,British Columbia,Human,2023
53.2362,-105.9418,1.0,Saskatchewan,Human,2023
47.5255,-65.0688,1.0,New Brunswick,Human,2023
55.9121,-107.7238,1.0,Saskatchewan,Human,2023
62.7333,-114.3167,1.0,Northwest Territories,Other / unknown,2023
45.9569,-66.846,1.0,New Brunswick,Human,2023
54.5398,-102.9884,1.0,Saskatchewan,Other / unknown,2023
45.2398,-66.8033,1.0,New Brunswick,Human,2023
58.3097,-116.1781,1.0,Alberta,Human,2023
49.1889,-92.9293,1.0,Ontario,Other / unknown,2023
49.0862,-121.6783,1.0,British Columbia,Human,2023
53.6975,-99.7156,1.0,Manitoba,Other / unknown,2023
50.5128,-118.9957,1.0,British Columbia,Human,2023
64.3584,-139.0875,1.0,Yukon,Unknown,2023
53.4623,-117.4461,1.0,Alberta,Human,2023
51.0405,-92.3103,1.0,Ontario,Other / unknown,2023
62.514,-114.4655,1.0,Northwest Territories,Other / unknown,2023
51.9638,-119.0642,1.0,British Columbia,Other / unknown,2023
49.0286,-88.0417,1.0,Ontario,Other / unknown,2023
56.4837,-109.4428,1.0,Saskatchewan,Human,2023
47.6969,-64.7221,1.0,New Brunswick,Human,2023
61.15,-121.2167,1.0,Northwest Territories,Other / unknown,2023
54.7053,-124.9741,1.0,British Columbia,Other / unknown,2023
55.8275,-107.534,1.0,Saskatchewan,Other / unknown,2023
62.7167,-114.2,1.0,Northwest Territories,Other / unknown,2023
55.8542,-107.7255,1.0,Saskatchewan,Other / unknown,2023
64.1333,-114.1833,1.0,Northwest Territories,Other / unknown,2023
48.937,-71.3449,1.1,Quebec,Other / unknown,2023
54.0566,-125.7635,1.1,British Columbia,Human,2023
53.406,-115.484,1.1,Alberta,Other / unknown,2023
55.7149,-121.5065,1.1,British Columbia,Human,2023
49.4507,-119.62,1.1,British Columbia,Other / unknown,2023
56.436,-117.3063,1.1,Alberta,Human,2023
51.615,-95.8892,1.1,Manitoba,Other / unknown,2023
55.1317,-117.7809,1.1,Alberta,Human,2023
54.8044,-124.4627,1.1,British Columbia,Other / unknown,2023
54.5139,-114.5723,1.1,Alberta,Human,2023
48.0174,-66.7004,1.1,Quebec,Human,2023
49.3114,-121.4186,1.1,British Columbia,Other / unknown,2023
50.0281,-121.3837,1.1,British Columbia,Other / unknown,2023
55.1689,-116.3402,1.1,Alberta,Human,2023
49.4172,-121.7887,1.1,British Columbia,Other / unknown,2023
50.1234,-122.5094,1.1,British Columbia,Other / unknown,2023
45.958,-66.8288,1.1,New Brunswick,Human,2023
54.227,-125.6543,1.1,British Columbia,Human,2023
45.5268,-62.572,1.1,Nova Scotia,Human,2023
45.637,-62.6563,1.1,Nova Scotia,Human,2023
55.1042,-75.9758,1.1,Quebec,Other / unknown,2023
45.5122,-75.7708,1.1,Quebec,Human,2023
45.2038,-61.6389,1.1,Nova Scotia,Human,2023
50.5566,-116.0838,1.1,British Columbia,Human,2023
56.2741,-118.3428,1.1,Alberta,Unknown,2023
52.1819,-93.7628,1.1,Ontario,Other / unknown,2023
51.136,-126.6607,1.1,British Columbia,Other / unknown,2023
50.2916,-121.1601,1.1,British Columbia,Human,2023
48.9187,-91.9425,1.1,Ontario,Other / unknown,2023
54.4098,-125.6908,1.1,British Columbia,Other / unknown,2023
49.1564,-57.1064,1.1,Newfoundland and Labrador,Human,2023
54.7973,-126.1347,1.1,British Columbia,Human,2023
46.656,-81.9325,1.1,Ontario,Other / unknown,2023
48.7857,-79.4913,1.1,Quebec,Human,2023
50.3903,-122.9035,1.1,British Columbia,Other / unknown,2023
56.3658,-119.4799,1.1,Alberta,Unknown,2023
53.4817,-108.8745,1.1,Saskatchewan,Human,2023
54.5068,-117.1927,1.2,Alberta,Other / unknown,2023
49.8258,-120.6041,1.2,British Columbia,Other / unknown,2023
50.6357,-94.156,1.2,Ontario,Other / unknown,2023
58.7185,-118.7435,1.2,Alberta,Human,2023
53.161,-123.3878,1.2,British Columbia,Other / unknown,2023
58.8463,-122.6588,1.2,British Columbia,Human,2023
43.8008,-65.8085,1.2,Nova Scotia,Human,2023
45.4333,-62.4217,1.2,Nova Scotia,Human,2023
47.2088,-83.6432,1.2,Ontario,Other / unknown,2023
49.8287,-124.1282,1.2,British Columbia,Human,2023
49.9431,-120.4487,1.2,British Columbia,Other / unknown,2023
56.8344,-117.0013,1.2,Alberta,Other / unknown,2023
54.67,-111.8863,1.2,Alberta,Human,2023
54.1595,-122.8828,1.2,British Columbia,Other / unknown,2023
54.4042,-116.94,1.2,Alberta,Human,2023
54.0933,-122.5482,1.2,British Columbia,Human,2023
53.6919,-116.0813,1.2,Alberta,Unknown,2023
54.6565,-124.7423,1.2,British Columbia,Human,2023
50.6116,-126.1126,1.2,British Columbia,Other / unknown,2023
50.6606,-96.5017,1.2,Manitoba,Human,2023
55.174,-123.2034,1.2,British Columbia,Other / unknown,2023
49.9398,-122.387,1.2,British Columbia,Human,2023
47.1583,-81.9591,1.2,Ontario,Human,2023
50.4607,-125.3576,1.2,British Columbia,Human,2023
48.6876,-85.721,1.2,Ontario,Human,2023
58.1128,-103.1732,1.2,Saskatchewan,Human,2023
51.7116,-121.5718,1.2,British Columbia,Other / unknown,2023
49.7532,-94.5696,1.2,Ontario,Human,2023
49.9729,-91.193,1.2,Ontario,Other / unknown,2023
55.9257,-110.7221,1.2,Alberta,Human,2023
57.3943,-115.0999,1.2,Alberta,Other / unknown,2023
46.9171,-55.3836,1.2,Newfoundland and Labrador,Human,2023
50.1882,-94.9321,1.2,Ontario,Human,2023
56.9824,-121.391,1.2,British Columbia,Other / unknown,2023
45.6358,-80.418,1.2,Ontario,Human,2023
44.7392,-63.4333,1.2,Nova Scotia,Human,2023
49.0993,-117.7301,1.3,British Columbia,Human,2023
55.3968,-121.0337,1.3,British Columbia,Other / unknown,2023
57.5036,-116.2472,1.3,Alberta,Other / unknown,2023
45.7681,-66.5434,1.3,New Brunswick,Human,2023
52.2732,-120.7642,1.3,British Columbia,Other / unknown,2023
51.2747,-119.6813,1.3,British Columbia,Other / unknown,2023
51.3426,-88.8514,1.3,Ontario,Other / unknown,2023
50.0922,-120.7699,1.3,British Columbia,Human,2023
53.2075,-116.8173,1.3,Alberta,Human,2023
45.2705,-73.2679,1.3,Quebec,Human,2023
50.2951,-118.202,1.3,British Columbia,Other / unknown,2023
49.2965,-115.2521,1.3,British Columbia,Other / unknown,2023
55.1987,-116.8841,1.3,Alberta,Human,2023
54.8,-127.1897,1.3,British Columbia,Human,2023
55.173,-102.9358,1.3,Saskatchewan,Human,2023
50.81,-119.7274,1.3,British Columbia,Human,2023
54.1936,-101.672,1.3,Manitoba,Other / unknown,2023
46.7956,-65.3451,1.3,New Brunswick,Human,2023
49.1764,-85.0701,1.3,Ontario,Other / unknown,2023
47.154,-65.6208,1.3,New Brunswick,Human,2023
50.5514,-122.7796,1.3,British Columbia,Other / unknown,2023
52.3367,-95.53,1.3,Manitoba,Other / unknown,2023
56.4292,-118.7656,1.3,Alberta,Human,2023
47.6478,-72.6409,1.3,Quebec,Other / unknown,2023
54.5692,-128.4611,1.4,British Columbia,Human,2023
56.1211,-110.4263,1.4,Alberta,Other / unknown,2023
55.3353,-107.3412,1.4,Saskatchewan,Other / unknown,2023
54.7935,-115.5168,1.4,Alberta,Human,2023
49.8326,-124.1064,1.4,British Columbia,Unknown,2023
50.37,-121.1586,1.4,British Columbia,Other / unknown,2023
55.5425,-107.4277,1.4,Saskatchewan,Other / unknown,2023
57.208,-116.8999,1.4,Alberta,Other / unknown,2023
46.7967,-67.4997,1.4,New Brunswick,Human,2023
50.2964,-95.6183,1.4,Manitoba,Human,2023
46.3799,-76.9406,1.4,Quebec,Other / unknown,2023
56.1005,-120.8597,1.4,British Columbia,Human,2023
56.8719,-116.6546,1.4,Alberta,Other / unknown,2023
49.3057,-116.3814,1.4,British Columbia,Other / unknown,2023
58.695,-116.1481,1.4,Alberta,Other / unknown,2023
43.7959,-65.357,1.4,Nova Scotia,Human,2023
50.8367,-95.8039,1.4,Manitoba,Other / unknown,2023
58.2366,-115.8,1.4,Alberta,Human,2023
63.6439,-135.242,1.5,Yukon,Unknown,2023
55.8732,-108.5172,1.5,Saskatchewan,Other / unknown,2023
54.5855,-126.8778,1.5,British Columbia,Human,2023
67.3904,-136.9869,1.5,Yukon,Other / unknown,2023
54.1017,-97.7611,1.5,Manitoba,Human,2023
54.9567,-95.2689,1.5,Manitoba,Human,2023
43.7398,-65.808,1.5,Nova Scotia,Human,2023
55.7842,-101.662,1.5,Manitoba,Human,2023
56.5795,-102.9094,1.5,Saskatchewan,Other / unknown,2023
49.9082,-120.6587,1.5,British Columbia,Other / unknown,2023
55.2604,-108.0906,1.5,Saskatchewan,Other / unknown,2023
50.8925,-118.7513,1.5,British Columbia,Human,2023
53.5781,-104.8517,1.5,Saskatchewan,Human,2023
52.2674,-117.7647,1.5,Parks Canada,Other / unknown,2023
47.4402,-64.9764,1.5,New Brunswick,Human,2023
44.5995,-66.8862,1.5,New Brunswick,Human,2023
49.6345,-119.6138,1.5,British Columbia,Human,2023
51.4499,-119.4267,1.5,British Columbia,Other / unknown,2023
53.504,-106.003,1.5,Saskatchewan,Human,2023
45.1023,-66.6734,1.5,New Brunswick,Human,2023
46.5385,-82.9467,1.5,Ontario,Other / unknown,2023
46.6699,-65.7769,1.5,New Brunswick,Human,2023
51.2224,-86.9634,1.5,Ontario,Other / unknown,2023
55.8556,-119.1724,1.5,Alberta,Human,2023
49.36,-87.4055,1.5,Ontario,Other / unknown,2023
45.2129,-66.8818,1.5,New Brunswick,Human,2023
55.8759,-121.4149,1.5,British Columbia,Human,2023
56.3961,-118.9661,1.5,Alberta,Human,2023
51.1728,-80.3312,1.5,Ontario,Other / unknown,2023
54.6558,-111.8931,1.5,Alberta,Human,2023
55.3667,-105.1863,1.5,Saskatchewan,Human,2023
54.6727,-124.1577,1.5,British Columbia,Other / unknown,2023
49.314,-121.7264,1.5,British Columbia,Other / unknown,2023
54.5228,-104.1753,1.5,Saskatchewan,Other / unknown,2023
54.5706,-96.0033,1.5,Manitoba,Other / unknown,2023
53.7149,-123.1942,1.5,British Columbia,Other / unknown,2023
51.8827,-122.0881,1.5,British Columbia,Other / unknown,2023
46.607,-82.3249,1.5,Ontario,Other / unknown,2023
46.0001,-71.4302,1.5,Quebec,Human,2023
49.9963,-124.7593,1.5,British Columbia,Human,2023
53.195,-99.8678,1.5,Manitoba,Human,2023
56.367,-103.3782,1.5,Saskatchewan,Other / unknown,2023
46.3642,-62.9457,1.5,Prince Edward Island,Human,2023
56.5784,-120.6898,1.6,British Columbia,Human,2023
45.397,-63.6655,1.6,Nova Scotia,Human,2023
55.4091,-116.1723,1.6,Alberta,Human,2023
52.9038,-122.9288,1.6,British Columbia,Other / unknown,2023
52.0744,-121.3344,1.6,British Columbia,Human,2023
49.5565,-118.2481,1.6,British Columbia,Other / unknown,2023
56.8914,-118.4256,1.6,Alberta,Other / unknown,2023
49.9897,-93.9192,1.6,Ontario,Human,2023
50.2871,-121.6411,1.6,British Columbia,Human,2023
49.6525,-93.2354,1.6,Ontario,Human,2023
47.7113,-53.9326,1.6,Newfoundland and Labrador,Human,2023
49.0035,-79.4332,1.6,Quebec,Other / unknown,2023
50.2533,-121.556,1.6,British Columbia,Human,2023
44.3864,-64.7665,1.6,Nova Scotia,Human,2023
50.7758,-120.7142,1.6,British Columbia,Human,2023
55.3173,-121.8208,1.6,British Columbia,Other / unknown,2023
58.4637,-114.4811,1.6,Alberta,Human,2023
55.0501,-126.3852,1.6,British Columbia,Human,2023
50.451,-119.0875,1.7,British Columbia,Other / unknown,2023
49.2744,-115.1857,1.7,British Columbia,Other / unknown,2023
56.4153,-118.698,1.7,Alberta,Human,2023
55.2556,-98.4472,1.7,Manitoba,Other / unknown,2023
50.0812,-93.7951,1.7,Ontario,Other / unknown,2023
49.0546,-68.7716,1.7,Quebec,Human,2023
63.705,-137.743,1.7,Yukon,Other / unknown,2023
53.6404,-112.8591,1.7,Parks Canada,Human,2023
50.7937,-118.1123,1.7,British Columbia,Other / unknown,2023
50.4329,-118.0172,1.7,British Columbia,Other / unknown,2023
49.7385,-74.3092,1.7,Quebec,Other / unknown,2023
53.3671,-102.9397,1.7,Saskatchewan,Other / unknown,2023
55.7926,-121.952,1.7,British Columbia,Human,2023
55.3388,-104.8524,1.7,Saskatchewan,Other / unknown,2023
46.0644,-76.2906,1.7,Quebec,Human,2023
52.8378,-94.5901,1.7,Ontario,Other / unknown,2023
48.7721,-70.5015,1.7,Quebec,Other / unknown,2023
58.8902,-117.0083,1.7,Alberta,Other / unknown,2023
54.6377,-125.7244,1.7,British Columbia,Human,2023
52.7986,-118.0343,1.7,Parks Canada,Human,2023
58.1692,-116.6017,1.8,Alberta,Human,2023
59.4186,-114.3533,1.8,Alberta,Other / unknown,2023
56.2588,-117.3183,1.8,Alberta,Unknown,2023
48.4063,-123.8363,1.8,British Columbia,Human,2023
56.4221,-119.9684,1.8,Alberta,Unknown,2023
49.9455,-82.6356,1.8,Ontario,Other / unknown,2023
53.6626,-122.1587,1.8,British Columbia,Other / unknown,2023
55.1878,-124.9527,1.8,British Columbia,Other / unknown,2023
54.3806,-101.291,1.8,Manitoba,Other / unknown,2023
52.4527,-126.0,1.8,British Columbia,Other / unknown,2023
53.4788,-115.2234,1.8,Alberta,Human,2023
52.0275,-124.0083,1.8,British Columbia,Other / unknown,2023
49.1337,-87.7052,1.8,Ontario,Other / unknown,2023
46.8276,-76.9867,1.9,Quebec,Other / unknown,2023
53.6246,-116.3523,1.9,Alberta,Other / unknown,2023
56.2682,-118.2422,1.9,Alberta,Human,2023
43.815,-65.8852,1.9,Nova Scotia,Human,2023
43.9412,-65.6929,1.9,Nova Scotia,Human,2023
47.6375,-53.2282,1.9,Newfoundland and Labrador,Human,2023
52.0427,-121.6993,1.9,British Columbia,Human,2023
50.1745,-125.1854,1.9,British Columbia,Human,2023
53.726,-124.6709,1.9,British Columbia,Other / unknown,2023
46.589,-71.3285,1.9,Quebec,Human,2023
55.9281,-120.6609,1.9,British Columbia,Human,2023
48.5805,-81.2704,1.9,Ontario,Human,2023
51.223,-93.0997,1.9,Ontario,Human,2023
