hood_id,name,population,auto_theft,bike_theft,break_enter,theft_from_mv,robbery,assault,theft_over,shooting,homicide,year
44,Flemingdon Park,26341,235.37451171875,41.7599945068359,60.7418098449707,201.207244873047,37.9636306762695,596.028991699219,26.5745410919189,11.3890895843506,0.0,2025
43,Victoria Village,19622,285.393951416016,5.09632062911987,208.949142456055,178.371215820313,20.3852825164795,591.173156738281,30.5779228210449,0.0,0.0,2025
42,Banbury-Don Mills,32597,220.87922668457,12.2710676193237,248.489120483398,211.675918579102,101.236312866211,404.945251464844,67.4908752441406,9.20330047607422,0.0,2025
41,Bridle Path-Sunnybrook-York Mills,11654,197.357131958008,0.0,403.295013427734,163.034149169922,51.4844703674316,205.937881469727,34.3229789733887,17.1614894866943,0.0,2025
40,St.Andrew-Windfields,18704,203.165100097656,10.6928997039795,384.944396972656,219.204452514648,106.929000854492,614.841735839844,42.771598815918,5.34644985198975,0.0,2025
39,Bedford Park-Nortown,25205,150.763732910156,19.8373336791992,249.950408935547,198.373336791992,59.5120010375977,230.113067626953,67.4469375610352,0.0,0.0,2025
38,Lansing-Westgate,18239,224.793029785156,43.8620529174805,104.172378540039,191.896484375,49.3448104858398,603.103210449219,43.8620529174805,5.48275661468506,0.0,2025
37,Willowdale West,21206,89.597282409668,70.7346954345703,103.74422454834,141.469390869141,51.8721122741699,561.161926269531,37.7251739501953,0.0,0.0,2025
36,Newtonbrook West,26457,442.227020263672,79.3740768432617,192.765625,253.241104125977,94.4929504394531,710.586975097656,75.5943603515625,0.0,0.0,2025
35,Westminster-Branson,28693,188.19921875,27.8813648223877,59.2479019165039,121.980972290039,31.3665351867676,512.320068359375,24.3961944580078,0.0,0.0,2025
