ctuid,name,dwelling_value
5050509.00,5050509.00,348000.0
5050510.01,5050510.01,348000.0
5050510.02,5050510.02,324000.0
5050511.01,5050511.01,300000.0
5050511.02,5050511.02,376000.0
5050600.00,5050600.00,288000.0
5050601.01,5050601.01,270000.0
5050601.02,5050601.02,276000.0
5050601.03,5050601.03,220000.0
5050602.01,5050602.01,300000.0
5050602.02,5050602.02,300000.0
5050602.03,5050602.03,278000.0
5050610.01,5050610.01,280000.0
5050610.02,5050610.02,250000.0
5050611.00,5050611.00,250000.0
5050612.01,5050612.01,264000.0
5050612.02,5050612.02,296000.0
5050613.01,5050613.01,300000.0
5050613.03,5050613.03,324000.0
5050613.04,5050613.04,300000.0
5050613.06,5050613.06,300000.0
5050613.07,5050613.07,400000.0
5050620.01,5050620.01,400000.0
5050620.03,5050620.03,296000.0
5050620.04,5050620.04,300000.0
5050630.02,5050630.02,278000.0
5050630.03,5050630.03,320000.0
5050630.04,5050630.04,300000.0
5050631.01,5050631.01,300000.0
5050631.02,5050631.02,348000.0
5050700.01,5050700.01,348000.0
5050700.03,5050700.03,348000.0
5050700.04,5050700.04,348000.0
5050710.01,5050710.01,250000.0
5050710.02,5050710.02,276000.0
5050711.00,5050711.00,250000.0
5050712.00,5050712.00,250000.0
5050800.00,5050800.00,280000.0
5050810.01,5050810.01,348000.0
5050810.02,5050810.02,280000.0
5050811.01,5050811.01,400000.0
5050811.02,5050811.02,324000.0
5050820.01,5050820.01,400000.0
5050820.02,5050820.02,360000.0
5050821.02,5050821.02,532000.0
5050821.03,5050821.03,552000.0
5050821.04,5050821.04,400000.0
5050822.02,5050822.02,600000.0
5050822.03,5050822.03,500000.0
5050822.07,5050822.07,400000.0
5050822.08,5050822.08,384000.0
5050822.09,5050822.09,400000.0
5050822.10,5050822.10,400000.0
5050822.11,5050822.11,348000.0
5050840.00,5050840.00,310000.0
5050841.04,5050841.04,448000.0
5050841.06,5050841.06,448000.0
5050841.08,5050841.08,424000.0
5050841.09,5050841.09,452000.0
5050841.10,5050841.10,400000.0
5050841.11,5050841.11,448000.0
5050850.00,5050850.00,348000.0
5050900.00,5050900.00,250000.0
5050901.00,5050901.00,400000.0
5050902.00,5050902.00,400000.0
5050903.00,5050903.00,270000.0
5050904.00,5050904.00,276000.0
5050905.00,5050905.00,250000.0
5050906.00,5050906.00,200000.0
5050907.00,5050907.00,200000.0
5050908.00,5050908.00,400000.0
5050909.00,5050909.00,300000.0
5051000.00,5051000.00,400000.0
5051001.00,5051001.00,424000.0
5052000.00,5052000.00,472000.0
5052001.00,5052001.00,600000.0
5052002.00,5052002.00,500000.0
5290001.01,5290001.01,500000.0
5290001.02,5290001.02,500000.0
5290002.00,5290002.00,428000.0
5290003.00,5290003.00,500000.0
5290004.00,5290004.00,400000.0
5290005.00,5290005.00,448000.0
5290006.00,5290006.00,500000.0
5290007.00,5290007.00,424000.0
5290008.00,5290008.00,500000.0
5290009.01,5290009.01,500000.0
5290009.02,5290009.02,650000.0
5290009.03,5290009.03,650000.0
5290009.04,5290009.04,552000.0
5290010.00,5290010.00,400000.0
5290011.00,5290011.00,500000.0
5290012.00,5290012.00,500000.0
5290013.00,5290013.00,528000.0
5290014.00,5290014.00,650000.0
5290100.00,5290100.00,600000.0
5290101.00,5290101.00,600000.0
5290102.01,5290102.01,596000.0
5290102.04,5290102.04,720000.0
5290103.00,5290103.00,650000.0
5290104.00,5290104.00,695000.0
5290105.02,5290105.02,600000.0
5290106.00,5290106.00,600000.0
5290200.00,5290200.00,700000.0
5290201.00,5290201.00,700000.0
9700001.00,9700001.00,100000.0
9700002.00,9700002.00,400000.0
9700003.00,9700003.00,500000.0
9700004.00,9700004.00,552000.0
9700005.00,9700005.00,380000.0
9700006.00,9700006.00,348000.0
9700007.00,9700007.00,348000.0
9700008.00,9700008.00,250000.0
9700010.00,9700010.00,400000.0
9700011.00,9700011.00,348000.0
9700013.00,9700013.00,348000.0
9700014.00,9700014.00,324000.0
9700015.00,9700015.00,380000.0
9700016.00,9700016.00,400000.0
9700017.00,9700017.00,384000.0
9700018.00,9700018.00,400000.0
9700019.00,9700019.00,360000.0
9700020.00,9700020.00,400000.0
9700021.00,9700021.00,448000.0
9700022.00,9700022.00,400000.0
9700023.00,9700023.00,332000.0
9700100.00,9700100.00,280000.0
9700101.00,9700101.00,420000.0
9700102.00,9700102.00,500000.0
9700103.02,9700103.02,448000.0
4210001.01,4210001.01,310000.0
4210001.02,4210001.02,332000.0
4210002.00,4210002.00,250000.0
4210003.00,4210003.00,348000.0
4210004.00,4210004.00,274000.0
4210005.00,4210005.00,400000.0
4210006.00,4210006.00,348000.0
4210007.00,4210007.00,300000.0
4210008.00,4210008.00,300000.0
4210009.00,4210009.00,300000.0
4210010.00,4210010.00,300000.0
4210011.00,4210011.00,310000.0
4210012.00,4210012.00,260000.0
4210013.00,4210013.00,300000.0
4210014.00,4210014.00,332000.0
4210015.00,4210015.00,400000.0
4210016.00,4210016.00,476000.0
4210018.00,4210018.00,348000.0
4210019.00,4210019.00,300000.0
4210020.00,4210020.00,266000.0
4210021.00,4210021.00,300000.0
4210022.00,4210022.00,224000.0
4210023.00,4210023.00,200000.0
4210024.00,4210024.00,240000.0
4210025.00,4210025.00,380000.0
4210026.00,4210026.00,300000.0
4210027.00,4210027.00,250000.0
4210028.00,4210028.00,230000.0
4210029.00,4210029.00,250000.0
4210030.00,4210030.00,300000.0
4210031.00,4210031.00,300000.0
4210032.00,4210032.00,260000.0
4210033.01,4210033.01,324000.0
4210033.02,4210033.02,300000.0
4210034.00,4210034.00,280000.0
4210035.00,4210035.00,280000.0
4210036.00,4210036.00,314000.0
4210037.00,4210037.00,300000.0
4210038.01,4210038.01,270000.0
4210038.02,4210038.02,300000.0
4210039.01,4210039.01,274000.0
4210039.02,4210039.02,278000.0
4210040.01,4210040.01,264000.0
4210040.04,4210040.04,250000.0
4210040.05,4210040.05,260000.0
4210040.06,4210040.06,200000.0
4210041.03,4210041.03,280000.0
4210041.04,4210041.04,250000.0
4210041.06,4210041.06,348000.0
4210041.07,4210041.07,268000.0
4210041.08,4210041.08,276000.0
4210041.09,4210041.09,258000.0
4210041.10,4210041.10,300000.0
4210041.11,4210041.11,300000.0
4210041.12,4210041.12,310000.0
4210041.13,4210041.13,348000.0
4210100.00,4210100.00,528000.0
4210101.00,4210101.00,700000.0
4210102.00,4210102.00,552000.0
4210103.00,4210103.00,560000.0
4210110.00,4210110.00,448000.0
4210111.00,4210111.00,448000.0
4210112.01,4210112.01,348000.0
4210112.02,4210112.02,348000.0
4210113.01,4210113.01,300000.0
4210113.02,4210113.02,348000.0
4210114.00,4210114.00,290000.0
4210115.00,4210115.00,368000.0
4210116.01,4210116.01,300000.0
4210116.02,4210116.02,448000.0
4210117.01,4210117.01,400000.0
4210117.02,4210117.02,250000.0
4210118.00,4210118.00,314000.0
4210119.02,4210119.02,250000.0
4210119.04,4210119.04,300000.0
4210119.05,4210119.05,300000.0
4210119.06,4210119.06,376000.0
4210120.01,4210120.01,348000.0
4210120.02,4210120.02,400000.0
4210120.03,4210120.03,348000.0
4210140.01,4210140.01,324000.0
4210140.02,4210140.02,300000.0
4210140.03,4210140.03,300000.0
4210160.01,4210160.01,250000.0
4210160.03,4210160.03,290000.0
4210160.05,4210160.05,290000.0
4210170.03,4210170.03,300000.0
4210170.04,4210170.04,296000.0
4210170.05,4210170.05,278000.0
4210170.06,4210170.06,260000.0
4210170.07,4210170.07,260000.0
4210190.00,4210190.00,348000.0
4210200.00,4210200.00,348000.0
4210210.01,4210210.01,250000.0
4210210.02,4210210.02,286000.0
4210220.02,4210220.02,300000.0
4210220.03,4210220.03,300000.0
4210220.04,4210220.04,276000.0
4210230.01,4210230.01,270000.0
4210230.03,4210230.03,280000.0
4210230.04,4210230.04,348000.0
4210240.02,4210240.02,250000.0
4210240.03,4210240.03,300000.0
4210240.04,4210240.04,280000.0
4210260.01,4210260.01,264000.0
4210260.02,4210260.02,260000.0
4210260.03,4210260.03,250000.0
4210270.01,4210270.01,250000.0
4210270.03,4210270.03,210000.0
4210270.04,4210270.04,286000.0
4210271.01,4210271.01,300000.0
4210271.02,4210271.02,300000.0
4210272.00,4210272.00,300000.0
4210273.01,4210273.01,190000.0
4210273.02,4210273.02,300000.0
4210273.03,4210273.03,300000.0
4210273.04,4210273.04,280000.0
4210280.01,4210280.01,250000.0
4210280.02,4210280.02,276000.0
4210280.03,4210280.03,278000.0
4210290.01,4210290.01,278000.0
4210290.03,4210290.03,300000.0
4210290.05,4210290.05,230000.0
4210290.06,4210290.06,380000.0
4210300.00,4210300.00,300000.0
4210310.00,4210310.00,250000.0
4210311.01,4210311.01,200000.0
4210311.02,4210311.02,300000.0
4210320.02,4210320.02,276000.0
4210320.03,4210320.03,270000.0
4210320.04,4210320.04,276000.0
4210320.05,4210320.05,300000.0
4210320.07,4210320.07,286000.0
4210320.08,4210320.08,300000.0
4210320.09,4210320.09,286000.0
4210320.10,4210320.10,260000.0
4210330.00,4210330.00,250000.0
4210340.01,4210340.01,280000.0
4210340.02,4210340.02,300000.0
4210340.03,4210340.03,300000.0
4210360.01,4210360.01,260000.0
4210360.02,4210360.02,300000.0
4210370.00,4210370.00,448000.0
4210500.01,4210500.01,400000.0
4210500.02,4210500.02,300000.0
4210510.00,4210510.00,290000.0
4210520.00,4210520.00,280000.0
4210530.00,4210530.00,250000.0
4210540.00,4210540.00,356000.0
4210600.03,4210600.03,300000.0
4210600.04,4210600.04,328000.0
4210600.05,4210600.05,448000.0
4210600.06,4210600.06,400000.0
4210605.00,4210605.00,300000.0
4210610.00,4210610.00,380000.0
4210700.00,4210700.00,300000.0
4210800.01,4210800.01,278000.0
4210800.02,4210800.02,300000.0
4210801.00,4210801.00,230000.0
4210802.00,4210802.00,246000.0
4210810.00,4210810.00,264000.0
4210811.00,4210811.00,280000.0
4210812.00,4210812.00,300000.0
4210820.01,4210820.01,300000.0
4210820.03,4210820.03,250000.0
4210820.04,4210820.04,286000.0
4210825.00,4210825.00,280000.0
4210830.01,4210830.01,268000.0
4210830.02,4210830.02,280000.0
4210835.03,4210835.03,300000.0
4210835.04,4210835.04,280000.0
4210835.05,4210835.05,300000.0
4210835.06,4210835.06,300000.0
4210835.07,4210835.07,276000.0
4210840.01,4210840.01,250000.0
4210840.02,4210840.02,250000.0
4210845.03,4210845.03,296000.0
4210845.04,4210845.04,270000.0
4210845.05,4210845.05,280000.0
4210845.06,4210845.06,276000.0
4210846.02,4210846.02,260000.0
4210846.03,4210846.03,310000.0
4210846.04,4210846.04,300000.0
4210850.02,4210850.02,340000.0
4210850.03,4210850.03,400000.0
4210850.04,4210850.04,376000.0
4210850.05,4210850.05,300000.0
4210900.00,4210900.00,278000.0
4210901.00,4210901.00,300000.0
4210902.00,4210902.00,300000.0
4210903.00,4210903.00,250000.0
8300001.01,8300001.01,400000.0
8300001.05,8300001.05,352000.0
8300001.06,8300001.06,448000.0
8300001.07,8300001.07,360000.0
8300001.08,8300001.08,428000.0
8300001.09,8300001.09,400000.0
8300001.10,8300001.10,448000.0
8300002.00,8300002.00,314000.0
8300003.00,8300003.00,364000.0
8300004.00,8300004.00,174000.0
8300005.00,8300005.00,320000.0
8300006.00,8300006.00,286000.0
8300007.00,8300007.00,320000.0
8300008.02,8300008.02,348000.0
8300008.03,8300008.03,348000.0
8300008.04,8300008.04,448000.0
8300008.05,8300008.05,356000.0
8300009.01,8300009.01,400000.0
8300009.02,8300009.02,300000.0
8300010.00,8300010.00,268000.0
8300011.00,8300011.00,226000.0
8300012.00,8300012.00,320000.0
8300013.00,8300013.00,280000.0
8300014.00,8300014.00,348000.0
8300015.00,8300015.00,250000.0
8300016.01,8300016.01,310000.0
8300016.02,8300016.02,320000.0
8300016.03,8300016.03,220000.0
7050001.01,7050001.01,340000.0
7050001.02,7050001.02,340000.0
7050002.01,7050002.01,420000.0
7050002.02,7050002.02,352000.0
7050003.00,7050003.00,348000.0
7050004.01,7050004.01,270000.0
7050004.02,7050004.02,420000.0
7050004.03,7050004.03,400000.0
7050005.00,7050005.00,348000.0
7050006.01,7050006.01,348000.0
7050006.02,7050006.02,352000.0
7050007.00,7050007.00,352000.0
7050008.01,7050008.01,300000.0
7050008.02,7050008.02,448000.0
7050009.01,7050009.01,240000.0
7050009.02,7050009.02,440000.0
7050010.00,7050010.00,240000.0
7050011.00,7050011.00,276000.0
7050012.00,7050012.00,348000.0
7050013.00,7050013.00,260000.0
7050014.00,7050014.00,200000.0
7050015.00,7050015.00,250000.0
7050016.00,7050016.00,290000.0
7050017.00,7050017.00,230000.0
7050018.00,7050018.00,150000.0
7050019.00,7050019.00,170000.0
7050020.00,7050020.00,240000.0
7050021.00,7050021.00,274000.0
7050022.01,7050022.01,270000.0
7050022.02,7050022.02,300000.0
7050023.01,7050023.01,314000.0
7050023.02,7050023.02,300000.0
7050024.00,7050024.00,276000.0
7050025.01,7050025.01,270000.0
7050025.02,7050025.02,300000.0
7050026.00,7050026.00,234000.0
7050027.00,7050027.00,250000.0
7050028.01,7050028.01,300000.0
7050028.02,7050028.02,300000.0
7050028.03,7050028.03,348000.0
7050100.01,7050100.01,348000.0
7050100.02,7050100.02,460000.0
7050100.03,7050100.03,300000.0
7050100.05,7050100.05,348000.0
7050100.08,7050100.08,392000.0
7050100.10,7050100.10,348000.0
7050100.11,7050100.11,256000.0
7050100.13,7050100.13,460000.0
7050100.14,7050100.14,420000.0
7050100.15,7050100.15,424000.0
7050100.16,7050100.16,400000.0
7050100.17,7050100.17,400000.0
7050100.18,7050100.18,448000.0
7050100.19,7050100.19,600000.0
7050100.20,7050100.20,428000.0
7050101.01,7050101.01,400000.0
7050101.02,7050101.02,632000.0
7050102.00,7050102.00,400000.0
7050103.00,7050103.00,300000.0
7050104.00,7050104.00,376000.0
7050106.00,7050106.00,300000.0
4080001.00,4080001.00,210000.0
4080002.01,4080002.01,300000.0
4080002.02,4080002.02,250000.0
4080003.01,4080003.01,240000.0
4080003.02,4080003.02,250000.0
4080004.00,4080004.00,240000.0
4080005.00,4080005.00,200000.0
4080006.00,4080006.00,224000.0
4080007.00,4080007.00,200000.0
4080008.00,4080008.00,200000.0
4080100.00,4080100.00,200000.0
4080101.00,4080101.00,180000.0
4080102.00,4080102.00,194000.0
4080103.01,4080103.01,226000.0
4080103.02,4080103.02,250000.0
4080104.00,4080104.00,214000.0
4080105.00,4080105.00,180000.0
4080106.00,4080106.00,190000.0
4080107.02,4080107.02,200000.0
4080107.04,4080107.04,224000.0
4080107.05,4080107.05,240000.0
4080107.06,4080107.06,222000.0
4080108.00,4080108.00,174000.0
4080109.00,4080109.00,180000.0
4080110.00,4080110.00,200000.0
4080111.03,4080111.03,200000.0
4080111.04,4080111.04,300000.0
4080120.01,4080120.01,214000.0
4080120.03,4080120.03,224000.0
4080120.04,4080120.04,234000.0
4080120.05,4080120.05,200000.0
4080130.00,4080130.00,200000.0
4080131.00,4080131.00,200000.0
4080132.00,4080132.00,200000.0
4080133.00,4080133.00,200000.0
4080140.00,4080140.00,250000.0
4080150.00,4080150.00,250000.0
4080160.00,4080160.00,200000.0
4080161.00,4080161.00,166000.0
4080162.00,4080162.00,200000.0
4080163.00,4080163.00,230000.0
4080164.00,4080164.00,200000.0
4080165.00,4080165.00,200000.0
4080166.00,4080166.00,170000.0
4080167.00,4080167.00,230000.0
4080168.00,4080168.00,184000.0
4080169.00,4080169.00,150000.0
4080170.00,4080170.00,150000.0
3100001.01,3100001.01,150000.0
3100001.02,3100001.02,170000.0
3100002.01,3100002.01,160000.0
3100002.02,3100002.02,70000.0
3100003.00,3100003.00,130000.0
3100004.00,3100004.00,140000.0
3100007.00,3100007.00,200000.0
3100008.00,3100008.00,200000.0
3100009.00,3100009.00,300000.0
3100010.00,3100010.00,210000.0
3100011.00,3100011.00,290000.0
3100012.00,3100012.00,125000.0
3100013.00,3100013.00,125000.0
3100014.00,3100014.00,156000.0
3100015.00,3100015.00,180000.0
3100016.00,3100016.00,150000.0
3100017.00,3100017.00,178000.0
3100020.00,3100020.00,224000.0
3100021.00,3100021.00,150000.0
3100022.00,3100022.00,135000.0
3100023.00,3100023.00,109000.0
3100024.00,3100024.00,140000.0
3100025.01,3100025.01,174000.0
3100025.02,3100025.02,240000.0
3100026.00,3100026.00,184000.0
3100027.01,3100027.01,264000.0
3100027.02,3100027.02,260000.0
3100028.00,3100028.00,120000.0
3100029.00,3100029.00,200000.0
3100100.01,3100100.01,220000.0
3100100.03,3100100.03,174000.0
3100100.04,3100100.04,174000.0
3100101.00,3100101.00,170000.0
3100102.00,3100102.00,140000.0
3100110.01,3100110.01,400000.0
3100110.02,3100110.02,250000.0
3100111.00,3100111.00,200000.0
3100112.00,3100112.00,150000.0
3100120.02,3100120.02,250000.0
3100120.03,3100120.03,324000.0
3100120.05,3100120.05,348000.0
3100120.06,3100120.06,276000.0
3100130.01,3100130.01,230000.0
3100130.03,3100130.03,180000.0
3100130.04,3100130.04,174000.0
3100131.01,3100131.01,170000.0
3100131.02,3100131.02,160000.0
3100140.00,3100140.00,200000.0
4520001.00,4520001.00,296000.0
4520002.00,4520002.00,300000.0
4520003.00,4520003.00,324000.0
4520004.00,4520004.00,200000.0
4520005.00,4520005.00,280000.0
4520006.00,4520006.00,278000.0
4520007.00,4520007.00,296000.0
4520008.00,4520008.00,286000.0
4520009.00,4520009.00,304000.0
4520010.00,4520010.00,276000.0
4520011.00,4520011.00,286000.0
4520012.00,4520012.00,348000.0
4520100.00,4520100.00,278000.0
5620001.02,5620001.02,276000.0
5620002.00,5620002.00,200000.0
5620003.00,5620003.00,250000.0
5620004.00,5620004.00,324000.0
5620005.00,5620005.00,260000.0
5620006.00,5620006.00,300000.0
5620007.00,5620007.00,276000.0
5620008.00,5620008.00,250000.0
5620009.00,5620009.00,300000.0
5620010.00,5620010.00,412000.0
5620011.00,5620011.00,348000.0
5620012.00,5620012.00,400000.0
5620013.00,5620013.00,452000.0
5620100.00,5620100.00,400000.0
5620101.01,5620101.01,600000.0
5620101.02,5620101.02,800000.0
5620101.03,5620101.03,596000.0
5620102.01,5620102.01,500000.0
5620102.02,5620102.02,400000.0
5620102.03,5620102.03,348000.0
5620102.04,5620102.04,400000.0
5620110.01,5620110.01,400000.0
5620110.02,5620110.02,360000.0
5620110.03,5620110.03,448000.0
5620120.00,5620120.00,500000.0
7250001.01,7250001.01,348000.0
7250001.02,7250001.02,452000.0
7250002.01,7250002.01,376000.0
7250002.03,7250002.03,380000.0
7250002.04,7250002.04,368000.0
7250003.00,7250003.00,380000.0
7250004.00,7250004.00,340000.0
7250005.00,7250005.00,340000.0
7250006.01,7250006.01,262000.0
7250006.02,7250006.02,264000.0
7250006.03,7250006.03,286000.0
7250006.04,7250006.04,348000.0
7250007.00,7250007.00,300000.0
7250008.00,7250008.00,324000.0
7250009.00,7250009.00,400000.0
7250010.00,7250010.00,360000.0
7250011.01,7250011.01,388000.0
7250011.02,7250011.02,424000.0
7250011.03,7250011.03,388000.0
7250012.01,7250012.01,360000.0
7250012.02,7250012.02,352000.0
7250012.03,7250012.03,348000.0
7250012.06,7250012.06,428000.0
7250012.08,7250012.08,400000.0
7250012.09,7250012.09,420000.0
7250012.10,7250012.10,468000.0
7250012.11,7250012.11,420000.0
7250013.01,7250013.01,304000.0
7250013.02,7250013.02,348000.0
7250013.04,7250013.04,472000.0
7250013.06,7250013.06,480000.0
7250013.07,7250013.07,440000.0
7250013.08,7250013.08,300000.0
7250013.09,7250013.09,492000.0
7250014.00,7250014.00,650000.0
7250015.00,7250015.00,348000.0
7250016.00,7250016.00,280000.0
7250017.00,7250017.00,250000.0
7250018.01,7250018.01,280000.0
7250018.02,7250018.02,300000.0
7250018.03,7250018.03,290000.0
7250018.06,7250018.06,400000.0
7250018.07,7250018.07,348000.0
7250018.08,7250018.08,368000.0
7250018.09,7250018.09,310000.0
7250019.00,7250019.00,300000.0
7250020.00,7250020.00,260000.0
7250021.01,7250021.01,348000.0
7250021.02,7250021.02,376000.0
7250021.03,7250021.03,400000.0
7250021.04,7250021.04,400000.0
7250021.05,7250021.05,420000.0
7250100.02,7250100.02,400000.0
7250100.03,7250100.03,452000.0
7250100.04,7250100.04,755000.0
7250101.00,7250101.00,348000.0
7250102.01,7250102.01,356000.0
7250102.02,7250102.02,400000.0
7250103.00,7250103.00,276000.0
7250104.02,7250104.02,500000.0
7250105.00,7250105.00,352000.0
7250110.00,7250110.00,200000.0
7250200.00,7250200.00,500000.0
5900001.01,5900001.01,260000.0
5900001.02,5900001.02,300000.0
5900002.00,5900002.00,224000.0
5900003.00,5900003.00,250000.0
5900004.00,5900004.00,324000.0
5900005.00,5900005.00,250000.0
5900006.00,5900006.00,174000.0
5900007.00,5900007.00,135000.0
5900008.00,5900008.00,150000.0
5900009.00,5900009.00,400000.0
5900010.00,5900010.00,220000.0
5900011.00,5900011.00,250000.0
5900012.00,5900012.00,180000.0
5900013.00,5900013.00,180000.0
5900014.00,5900014.00,178000.0
5900015.00,5900015.00,214000.0
5900016.00,5900016.00,250000.0
5900017.00,5900017.00,280000.0
5900018.01,5900018.01,280000.0
5900018.02,5900018.02,310000.0
5900101.00,5900101.00,300000.0
5900102.00,5900102.00,348000.0
4330001.00,4330001.00,240000.0
4330002.00,4330002.00,200000.0
4330003.00,4330003.00,200000.0
4330004.00,4330004.00,224000.0
4330005.00,4330005.00,200000.0
4330006.00,4330006.00,200000.0
4330007.00,4330007.00,250000.0
4330008.00,4330008.00,250000.0
4330009.01,4330009.01,240000.0
4330009.02,4330009.02,234000.0
4330010.00,4330010.00,300000.0
4330011.00,4330011.00,360000.0
4330012.00,4330012.00,250000.0
4330013.00,4330013.00,300000.0
4330014.00,4330014.00,200000.0
4330015.01,4330015.01,224000.0
4330015.02,4330015.02,230000.0
4330016.00,4330016.00,200000.0
4330017.00,4330017.00,240000.0
4330018.00,4330018.00,280000.0
4330019.01,4330019.01,254000.0
4330019.02,4330019.02,324000.0
4330100.00,4330100.00,290000.0
4330110.01,4330110.01,324000.0
4330110.03,4330110.03,340000.0
4330110.04,4330110.04,250000.0
4330110.06,4330110.06,250000.0
4330110.07,4330110.07,276000.0
4330111.01,4330111.01,234000.0
4330111.02,4330111.02,400000.0
4330111.05,4330111.05,250000.0
4330111.06,4330111.06,272000.0
4330111.07,4330111.07,250000.0
4330111.08,4330111.08,220000.0
4330112.01,4330112.01,300000.0
4330112.02,4330112.02,300000.0
4330113.01,4330113.01,264000.0
4330113.02,4330113.02,290000.0
4330200.00,4330200.00,476000.0
4330201.00,4330201.00,234000.0
4330202.00,4330202.00,250000.0
4330300.01,4330300.01,250000.0
4330300.02,4330300.02,376000.0
4330400.01,4330400.01,320000.0
4330400.02,4330400.02,250000.0
4330400.03,4330400.03,250000.0
4330400.05,4330400.05,360000.0
4330400.06,4330400.06,300000.0
4330401.00,4330401.00,250000.0
4330402.00,4330402.00,400000.0
5390001.00,5390001.00,500000.0
5390002.00,5390002.00,650000.0
5390003.01,5390003.01,400000.0
5390003.03,5390003.03,600000.0
5390003.04,5390003.04,750000.0
5390004.01,5390004.01,750000.0
5390004.02,5390004.02,576000.0
5390005.00,5390005.00,552000.0
5390006.00,5390006.00,700000.0
5390007.01,5390007.01,452000.0
5390007.02,5390007.02,500000.0
5390008.00,5390008.00,448000.0
5390009.00,5390009.00,400000.0
5390010.00,5390010.00,448000.0
5390011.00,5390011.00,440000.0
5390012.01,5390012.01,448000.0
5390012.02,5390012.02,500000.0
5390013.01,5390013.01,400000.0
5390013.02,5390013.02,500000.0
5390014.01,5390014.01,552000.0
5390014.02,5390014.02,600000.0
5390014.03,5390014.03,552000.0
5390015.00,5390015.00,695000.0
5390016.01,5390016.01,600000.0
5390016.02,5390016.02,600000.0
5390017.01,5390017.01,650000.0
5390017.02,5390017.02,645000.0
5390018.01,5390018.01,500000.0
5390018.02,5390018.02,600000.0
5390018.03,5390018.03,850000.0
5390019.00,5390019.00,900000.0
5390020.00,5390020.00,800000.0
5390100.00,5390100.00,448000.0
5390101.00,5390101.00,500000.0
5390102.01,5390102.01,600000.0
5390102.02,5390102.02,500000.0
5390102.03,5390102.03,720000.0
5390110.00,5390110.00,990000.0
5390111.00,5390111.00,800000.0
5390112.00,5390112.00,850000.0
5390200.00,5390200.00,800000.0
5390201.00,5390201.00,500000.0
5390202.00,5390202.00,800000.0
5390203.01,5390203.01,452000.0
5390203.02,5390203.02,548000.0
5390204.00,5390204.00,500000.0
5390205.00,5390205.00,500000.0
5390206.00,5390206.00,424000.0
5390207.00,5390207.00,500000.0
5390208.00,5390208.00,500000.0
5390209.03,5390209.03,548000.0
5390209.04,5390209.04,600000.0
5390209.05,5390209.05,600000.0
5390209.06,5390209.06,750000.0
5390210.01,5390210.01,750000.0
5390210.02,5390210.02,780000.0
5390211.00,5390211.00,650000.0
5390212.00,5390212.00,424000.0
5390213.00,5390213.00,600000.0
5390214.00,5390214.00,500000.0
5390215.00,5390215.00,400000.0
5390220.01,5390220.01,750000.0
5390220.02,5390220.02,700000.0
5390221.00,5390221.00,800000.0
5390230.00,5390230.00,650000.0
5390240.01,5390240.01,750000.0
5390240.02,5390240.02,552000.0
5390241.00,5390241.00,850000.0
5390242.02,5390242.02,750000.0
5390242.03,5390242.03,695000.0
5390242.04,5390242.04,650000.0
5390300.00,5390300.00,500000.0
5390301.00,5390301.00,424000.0
5390302.00,5390302.00,400000.0
5390303.00,5390303.00,650000.0
5390304.00,5390304.00,400000.0
5390305.00,5390305.00,348000.0
5390306.00,5390306.00,392000.0
5390307.00,5390307.00,400000.0
5390308.00,5390308.00,452000.0
5390309.00,5390309.00,500000.0
5390310.01,5390310.01,540000.0
5390310.02,5390310.02,600000.0
5390311.02,5390311.02,552000.0
5390311.03,5390311.03,600000.0
5390311.04,5390311.04,500000.0
5390320.00,5390320.00,388000.0
5390321.00,5390321.00,476000.0
5390322.00,5390322.00,400000.0
5390323.00,5390323.00,500000.0
5390324.00,5390324.00,552000.0
5390330.00,5390330.00,400000.0
5390331.01,5390331.01,520000.0
5390331.02,5390331.02,500000.0
5390332.00,5390332.00,500000.0
5390333.00,5390333.00,548000.0
5390334.01,5390334.01,548000.0
5390334.02,5390334.02,600000.0
0010001.00,0010001.00,250000.0
0010002.00,0010002.00,280000.0
0010003.01,0010003.01,280000.0
0010003.02,0010003.02,290000.0
0010004.01,0010004.01,300000.0
0010004.02,0010004.02,276000.0
0010005.01,0010005.01,240000.0
0010005.02,0010005.02,240000.0
0010006.00,0010006.00,230000.0
0010007.00,0010007.00,298000.0
0010008.00,0010008.00,300000.0
0010009.00,0010009.00,604000.0
0010010.00,0010010.00,340000.0
0010011.00,0010011.00,230000.0
0010012.00,0010012.00,300000.0
0010013.00,0010013.00,500000.0
0010014.00,0010014.00,364000.0
0010015.01,0010015.01,300000.0
0010015.02,0010015.02,300000.0
0010015.03,0010015.03,348000.0
0010015.04,0010015.04,348000.0
0010016.01,0010016.01,348000.0
0010016.02,0010016.02,300000.0
0010017.00,0010017.00,400000.0
0010100.01,0010100.01,300000.0
0010100.03,0010100.03,300000.0
0010100.04,0010100.04,300000.0
0010110.00,0010110.00,324000.0
0010170.01,0010170.01,280000.0
0010170.02,0010170.02,320000.0
0010171.00,0010171.00,276000.0
0010172.02,0010172.02,300000.0
0010172.03,0010172.03,260000.0
0010172.04,0010172.04,300000.0
0010172.05,0010172.05,324000.0
0010172.06,0010172.06,244000.0
0010200.01,0010200.01,424000.0
0010200.02,0010200.02,352000.0
0010200.03,0010200.03,300000.0
0010201.00,0010201.00,324000.0
0010202.01,0010202.01,400000.0
0010202.02,0010202.02,400000.0
0010202.06,0010202.06,320000.0
0010202.07,0010202.07,300000.0
0010202.08,0010202.08,360000.0
