dauid,christian,no_religion,muslim,hindu,sikh,buddhist,jewish,indigenous_spirituality,other_religion,name,population
24600129,71.1,21.5,7.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600129,605
24600132,74.0,9.6,15.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600132,520
24600133,72.1,15.1,11.6,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600133,430
24600134,72.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600134,500
24600135,83.7,12.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600135,460
24600136,78.7,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600136,540
24600138,79.3,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600138,435
24600139,69.3,16.7,13.3,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600139,750
24600140,73.5,18.4,8.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600140,680
24600141,79.7,14.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600141,640
24600148,81.5,16.4,0.7,0.0,0.0,0.0,0.0,0.0,1.0,StatCan area #24600148,1430
24600149,70.0,26.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600149,700
24600150,64.2,23.9,11.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600150,670
24600151,76.2,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600151,525
24600152,83.7,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600152,460
24600153,70.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600153,460
24600155,60.7,21.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600155,1120
24600156,71.6,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600156,335
24600157,66.7,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600157,210
24600158,64.7,24.7,9.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600158,425
24600159,64.5,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600159,705
24600160,71.3,19.8,8.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600160,505
24600167,76.7,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600167,815
24600168,70.2,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600168,655
24600171,55.9,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600171,715
24600172,59.2,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600172,1005
24600173,68.9,26.4,4.7,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600173,740
24600174,67.4,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600174,430
24600175,69.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600175,780
24600176,70.5,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600176,525
24600177,73.8,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600177,420
24600178,68.9,28.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600178,3275
24600179,68.2,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600179,535
24600180,69.5,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600180,475
24600181,65.8,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600181,555
24600182,80.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600182,625
24600183,64.5,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600183,465
24600184,75.6,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600184,430
24600185,70.7,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600185,495
24600186,66.1,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600186,545
24600187,62.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600187,395
24600188,72.2,23.7,0.0,0.0,0.0,0.0,0.0,0.0,5.2,StatCan area #24600188,485
24600189,75.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600189,380
24600190,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600190,375
24600191,71.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600191,465
24600192,73.4,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600192,320
24600193,73.7,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600193,495
24600194,73.8,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600194,630
24600195,81.7,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600195,300
24600196,73.4,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600196,620
24600197,70.2,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600197,470
24600198,68.6,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600198,1180
24600199,67.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600199,455
24600200,77.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600200,690
24600201,78.4,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600201,440
24600202,68.3,30.5,0.0,0.0,0.0,0.0,0.0,0.0,2.4,StatCan area #24600202,410
24600203,62.7,36.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600203,1595
24600204,71.2,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600204,365
24600205,55.4,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600205,875
24600206,64.3,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600206,575
24600207,68.5,23.1,7.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600207,540
24600208,52.4,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600208,715
24600209,65.7,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600209,715
24600210,69.3,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600210,570
24600211,65.2,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600211,460
24600212,85.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600212,375
24600213,76.4,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600213,360
24600214,73.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600214,510
24600215,70.2,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600215,570
24600216,62.1,34.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600216,765
24600217,60.3,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600217,390
24600218,55.9,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600218,340
24600219,72.3,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600219,325
24600220,78.3,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600220,530
24600221,65.1,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600221,430
24600223,80.9,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600223,470
24600224,71.2,19.6,9.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600224,765
24600225,74.6,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600225,355
24600229,67.0,17.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600229,440
24600230,62.3,21.2,16.6,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600230,755
24600231,70.6,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600231,425
24600234,59.5,38.9,1.6,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600234,2790
24600236,59.5,36.4,4.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600236,1235
24600240,93.2,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600240,730
24600241,82.9,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600241,935
24600242,61.6,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600242,625
24600247,64.3,27.6,8.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600247,490
24600249,75.4,15.3,8.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600249,590
24600250,74.7,13.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600250,415
24600252,63.6,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600252,330
24600253,63.9,19.6,16.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600253,790
24600254,77.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600254,500
24600255,68.3,19.8,10.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600255,505
24600256,70.6,22.4,7.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600256,425
24600257,60.2,37.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600257,805
24600259,70.8,20.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600259,600
24600260,54.5,13.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600260,385
24600261,74.3,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600261,505
24600263,65.1,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600263,530
24600264,77.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600264,45
24600265,73.7,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600265,495
24600266,69.5,18.8,11.7,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600266,640
24600267,73.5,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600267,585
24600268,69.4,22.4,7.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600268,735
24600269,70.4,16.6,13.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600269,1570
24600270,74.2,16.9,7.3,0.0,0.0,1.1,0.0,0.0,0.0,StatCan area #24600270,890
24600273,69.1,22.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600273,470
24600274,85.7,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600274,315
24600275,65.0,26.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600275,600
24600276,55.5,30.2,15.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600276,910
24600277,65.6,21.5,11.8,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600277,975
24600278,56.4,28.7,14.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600278,940
24600279,63.0,15.2,18.5,0.0,0.0,2.8,0.0,0.0,0.0,StatCan area #24600279,1055
24600280,57.8,21.8,20.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600280,735
24600281,66.9,22.5,10.6,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600281,800
24630063,71.3,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630063,505
24630064,63.8,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630064,1380
24630065,68.1,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630065,830
24630066,70.1,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630066,385
24630067,55.2,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630067,580
24630068,70.6,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630068,935
24630069,63.3,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630069,450
24630098,67.2,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630098,1205
24630099,70.5,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630099,610
24630100,67.5,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630100,615
24630101,73.9,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630101,785
24630102,72.6,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630102,675
24630103,70.4,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630103,710
24630104,55.6,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630104,495
24630105,73.7,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630105,590
24630109,55.2,43.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630109,1685
24630111,49.1,46.6,3.7,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630111,815
24630112,60.4,37.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630112,1680
24630114,68.2,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630114,330
24630116,76.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630116,405
24630117,85.1,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630117,470
24630118,52.1,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630118,480
24630119,65.7,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630119,890
24630120,59.1,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630120,770
24630129,49.4,44.3,5.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630129,1275
24630130,74.1,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630130,810
24630131,62.4,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630131,505
24630133,65.6,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630133,755
24630135,55.7,41.7,2.8,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630135,2665
24630136,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630136,795
24630137,72.1,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630137,700
24630138,55.7,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24630138,3475
24640001,60.5,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640001,430
24640002,56.5,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640002,955
24640003,60.3,38.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640003,1700
24640004,79.6,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640004,515
24640005,59.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640005,525
24640006,69.8,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640006,480
24640007,74.7,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640007,415
24640008,65.6,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640008,1310
24640009,67.3,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640009,520
24640010,82.8,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640010,435
24640011,68.6,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640011,430
24640012,71.8,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640012,390
24640014,77.2,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640014,680
24640015,71.4,18.9,3.9,1.9,0.0,0.0,0.0,0.0,0.0,StatCan area #24640015,1030
24640018,88.7,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640018,310
24640019,70.5,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640019,560
24640020,65.6,28.9,5.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640020,640
24640021,72.4,21.4,5.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640021,490
24640022,66.7,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640022,480
24640024,80.5,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640024,385
24640025,74.2,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640025,600
24640026,78.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640026,535
24640027,78.6,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640027,515
24640028,62.5,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640028,400
24640029,76.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640029,660
24640030,58.8,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640030,800
24640031,73.7,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640031,665
24640032,67.8,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640032,590
24640034,67.7,21.9,10.3,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640034,775
24640035,70.8,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640035,360
24640036,68.1,11.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640036,455
24640037,64.1,19.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640037,765
24640040,63.7,27.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640040,855
24640041,82.4,8.1,9.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640041,370
24640042,65.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640042,500
24640043,57.1,32.5,10.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640043,385
24640044,75.6,20.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640044,1495
24640047,67.8,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640047,450
24640048,63.7,26.4,8.8,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640048,455
24640049,78.5,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640049,395
24640050,73.1,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640050,650
24640051,64.4,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640051,505
24640052,67.4,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640052,645
24640053,78.9,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640053,640
24640054,75.4,22.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640054,1120
24640068,58.8,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640068,340
24640069,52.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640069,250
24640070,62.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640070,360
24640072,72.6,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640072,875
24640073,72.9,22.9,0.0,0.0,0.0,2.9,0.0,0.0,0.0,StatCan area #24640073,350
24640074,73.6,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640074,265
24640076,70.6,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640076,850
24640077,63.0,34.3,1.9,0.3,0.0,0.3,0.0,0.0,0.0,StatCan area #24640077,3365
24640079,76.5,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640079,1785
24640080,72.4,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640080,580
24640081,67.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640081,515
24640082,72.6,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640082,730
24640083,73.5,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640083,510
24640084,67.7,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640084,325
24640122,72.1,25.2,0.0,0.0,0.0,0.0,0.0,0.0,2.7,StatCan area #24640122,555
24640123,57.9,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640123,535
24640129,66.2,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640129,325
24640134,78.3,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640134,805
24640136,70.2,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640136,520
24640137,62.9,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640137,620
24640138,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640138,380
24640139,86.8,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640139,340
24640140,43.0,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640140,395
24640141,64.6,26.6,7.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640141,1820
24640142,74.0,15.6,8.3,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640142,480
24640143,74.3,16.8,8.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640143,895
24640144,74.7,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640144,375
24640145,73.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640145,265
24640146,41.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640146,415
24640147,68.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640147,515
24640148,60.2,31.8,9.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640148,440
24640149,61.1,34.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640149,810
24640150,76.2,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640150,630
24640151,59.6,29.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640151,445
24640152,65.9,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640152,630
24640153,67.3,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640153,505
24640154,60.4,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640154,530
24640155,66.2,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640155,355
24640156,67.3,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640156,490
24640157,83.6,14.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640157,335
24640159,66.4,27.3,6.8,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640159,1100
24640160,71.3,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640160,470
24640161,68.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640161,375
24640162,64.4,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640162,520
24640163,60.9,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640163,435
24640164,78.9,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640164,355
24640165,76.9,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640165,325
24640166,83.6,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640166,365
24640167,66.3,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640167,520
24640168,79.3,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640168,290
24640169,52.4,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640169,410
24640170,69.4,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640170,245
24640171,70.2,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640171,285
24640172,63.3,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640172,545
24640173,58.1,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640173,680
24640174,71.2,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640174,555
24640175,68.8,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640175,385
24640178,67.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640178,470
24640179,54.8,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640179,465
24640181,82.4,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640181,425
24640182,69.3,25.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640182,995
24640183,75.8,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640183,620
24640184,68.8,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640184,560
24640185,62.4,22.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640185,505
24640186,77.3,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640186,375
24640187,82.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640187,420
24640188,67.9,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640188,420
24640189,68.9,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640189,530
24640190,72.7,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640190,385
24640191,69.7,26.1,3.6,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640191,825
24640192,61.7,34.6,0.0,0.0,0.0,0.0,0.0,0.0,2.5,StatCan area #24640192,405
24640193,71.1,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640193,380
24640194,55.1,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640194,490
24640195,70.7,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640195,410
24640196,74.7,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24640196,455
