ctuid,name,median_income
5050136.02,0136.02 - Ottawa - Gatineau,79000.0
5050137.02,0137.02 - Ottawa - Gatineau,98000.0
5050137.03,0137.03 - Ottawa - Gatineau,186000.0
5050137.04,0137.04 - Ottawa - Gatineau,117000.0
5050137.05,0137.05 - Ottawa - Gatineau,121000.0
5050138.00,0138.00 - Ottawa - Gatineau,82000.0
5050139.00,0139.00 - Ottawa - Gatineau,130000.0
5050140.03,0140.03 - Ottawa - Gatineau,111000.0
5050140.04,0140.04 - Ottawa - Gatineau,139000.0
5050140.05,0140.05 - Ottawa - Gatineau,118000.0
5050140.06,0140.06 - Ottawa - Gatineau,133000.0
5050140.07,0140.07 - Ottawa - Gatineau,101000.0
5050141.04,0141.04 - Ottawa - Gatineau,172000.0
5050141.09,0141.09 - Ottawa - Gatineau,119000.0
5050141.10,0141.10 - Ottawa - Gatineau,138000.0
5050141.11,0141.11 - Ottawa - Gatineau,115000.0
5050141.13,0141.13 - Ottawa - Gatineau,129000.0
5050141.14,0141.14 - Ottawa - Gatineau,138000.0
5050141.16,0141.16 - Ottawa - Gatineau,114000.0
5050141.17,0141.17 - Ottawa - Gatineau,109000.0
5050141.18,0141.18 - Ottawa - Gatineau,141000.0
5050141.19,0141.19 - Ottawa - Gatineau,174000.0
5050141.20,0141.20 - Ottawa - Gatineau,99000.0
5050141.21,0141.21 - Ottawa - Gatineau,109000.0
5050141.22,0141.22 - Ottawa - Gatineau,118000.0
5050141.23,0141.23 - Ottawa - Gatineau,130000.0
5050141.24,0141.24 - Ottawa - Gatineau,117000.0
5050141.25,0141.25 - Ottawa - Gatineau,124000.0
5050141.26,0141.26 - Ottawa - Gatineau,149000.0
5050151.03,0151.03 - Ottawa - Gatineau,129000.0
5050151.04,0151.04 - Ottawa - Gatineau,143000.0
5050151.05,0151.05 - Ottawa - Gatineau,127000.0
5050151.06,0151.06 - Ottawa - Gatineau,160000.0
5050151.08,0151.08 - Ottawa - Gatineau,133000.0
5050151.09,0151.09 - Ottawa - Gatineau,128000.0
5050151.10,0151.10 - Ottawa - Gatineau,133000.0
5050151.11,0151.11 - Ottawa - Gatineau,143000.0
5050160.02,0160.02 - Ottawa - Gatineau,101000.0
5050160.04,0160.04 - Ottawa - Gatineau,105000.0
5050160.05,0160.05 - Ottawa - Gatineau,115000.0
5050160.06,0160.06 - Ottawa - Gatineau,91000.0
5050160.07,0160.07 - Ottawa - Gatineau,146000.0
5050160.09,0160.09 - Ottawa - Gatineau,176000.0
5050160.11,0160.11 - Ottawa - Gatineau,127000.0
5050160.12,0160.12 - Ottawa - Gatineau,149000.0
5050160.13,0160.13 - Ottawa - Gatineau,138000.0
5050160.14,0160.14 - Ottawa - Gatineau,164000.0
5050160.15,0160.15 - Ottawa - Gatineau,136000.0
5050161.03,0161.03 - Ottawa - Gatineau,127000.0
5050161.04,0161.04 - Ottawa - Gatineau,141000.0
5050161.05,0161.05 - Ottawa - Gatineau,139000.0
5050161.06,0161.06 - Ottawa - Gatineau,130000.0
5050162.02,0162.02 - Ottawa - Gatineau,110000.0
5050162.03,0162.03 - Ottawa - Gatineau,103000.0
5050162.04,0162.04 - Ottawa - Gatineau,123000.0
5050170.01,0170.01 - Ottawa - Gatineau,100000.0
5050170.03,0170.03 - Ottawa - Gatineau,122000.0
5050170.04,0170.04 - Ottawa - Gatineau,113000.0
5050170.05,0170.05 - Ottawa - Gatineau,116000.0
5050170.08,0170.08 - Ottawa - Gatineau,144000.0
5050170.09,0170.09 - Ottawa - Gatineau,116000.0
5050170.10,0170.10 - Ottawa - Gatineau,110000.0
5050170.11,0170.11 - Ottawa - Gatineau,142000.0
5050170.12,0170.12 - Ottawa - Gatineau,133000.0
5050170.13,0170.13 - Ottawa - Gatineau,128000.0
5050171.03,0171.03 - Ottawa - Gatineau,127000.0
5050171.05,0171.05 - Ottawa - Gatineau,136000.0
5050171.06,0171.06 - Ottawa - Gatineau,135000.0
5050171.07,0171.07 - Ottawa - Gatineau,141000.0
5050171.11,0171.11 - Ottawa - Gatineau,124000.0
5050171.12,0171.12 - Ottawa - Gatineau,119000.0
5050171.13,0171.13 - Ottawa - Gatineau,133000.0
5050171.14,0171.14 - Ottawa - Gatineau,152000.0
5050171.15,0171.15 - Ottawa - Gatineau,119000.0
5050180.01,0180.01 - Ottawa - Gatineau,105000.0
5050180.02,0180.02 - Ottawa - Gatineau,93000.0
5050181.01,0181.01 - Ottawa - Gatineau,120000.0
5050181.02,0181.02 - Ottawa - Gatineau,108000.0
5050182.00,0182.00 - Ottawa - Gatineau,122000.0
5050183.00,0183.00 - Ottawa - Gatineau,129000.0
5050184.00,0184.00 - Ottawa - Gatineau,120000.0
5050190.01,0190.01 - Ottawa - Gatineau,123000.0
5050190.02,0190.02 - Ottawa - Gatineau,146000.0
5050191.01,0191.01 - Ottawa - Gatineau,174000.0
5050191.02,0191.02 - Ottawa - Gatineau,125000.0
5050200.01,0200.01 - Ottawa - Gatineau,124000.0
5050200.02,0200.02 - Ottawa - Gatineau,127000.0
5050201.00,0201.00 - Ottawa - Gatineau,154000.0
5050300.01,0300.01 - Ottawa - Gatineau,133000.0
5050300.02,0300.02 - Ottawa - Gatineau,148000.0
5050301.00,0301.00 - Ottawa - Gatineau,112000.0
5050302.00,0302.00 - Ottawa - Gatineau,122000.0
5050400.00,0400.00 - Ottawa - Gatineau,108000.0
5050500.00,0500.00 - Ottawa - Gatineau,66000.0
5050501.00,0501.00 - Ottawa - Gatineau,50000.0
5050502.00,0502.00 - Ottawa - Gatineau,50800.0
5050503.00,0503.00 - Ottawa - Gatineau,45600.0
5050504.01,0504.01 - Ottawa - Gatineau,75000.0
5050504.03,0504.03 - Ottawa - Gatineau,111000.0
5050504.04,0504.04 - Ottawa - Gatineau,86000.0
5050504.05,0504.05 - Ottawa - Gatineau,107000.0
5050505.00,0505.00 - Ottawa - Gatineau,58800.0
5050506.00,0506.00 - Ottawa - Gatineau,61600.0
5050507.00,0507.00 - Ottawa - Gatineau,46800.0
5050508.00,0508.00 - Ottawa - Gatineau,42000.0
5050509.00,0509.00 - Ottawa - Gatineau,60000.0
5050510.01,0510.01 - Ottawa - Gatineau,64500.0
5050510.02,0510.02 - Ottawa - Gatineau,67500.0
5050511.01,0511.01 - Ottawa - Gatineau,57600.0
5050511.02,0511.02 - Ottawa - Gatineau,94000.0
5050600.00,0600.00 - Ottawa - Gatineau,47200.0
5050601.01,0601.01 - Ottawa - Gatineau,52800.0
5050601.02,0601.02 - Ottawa - Gatineau,88000.0
5050601.03,0601.03 - Ottawa - Gatineau,60400.0
5050602.01,0602.01 - Ottawa - Gatineau,70500.0
5050602.02,0602.02 - Ottawa - Gatineau,74000.0
5050602.03,0602.03 - Ottawa - Gatineau,69000.0
5050610.01,0610.01 - Ottawa - Gatineau,46400.0
5050610.02,0610.02 - Ottawa - Gatineau,62800.0
5050611.00,0611.00 - Ottawa - Gatineau,65500.0
5050612.01,0612.01 - Ottawa - Gatineau,59600.0
5050612.02,0612.02 - Ottawa - Gatineau,81000.0
5050613.01,0613.01 - Ottawa - Gatineau,87000.0
5050613.03,0613.03 - Ottawa - Gatineau,102000.0
5050613.04,0613.04 - Ottawa - Gatineau,82000.0
5050613.06,0613.06 - Ottawa - Gatineau,116000.0
5050613.07,0613.07 - Ottawa - Gatineau,110000.0
5050620.01,0620.01 - Ottawa - Gatineau,118000.0
5050620.03,0620.03 - Ottawa - Gatineau,92000.0
5050620.04,0620.04 - Ottawa - Gatineau,88000.0
5050630.02,0630.02 - Ottawa - Gatineau,67500.0
5050630.03,0630.03 - Ottawa - Gatineau,102000.0
5050630.04,0630.04 - Ottawa - Gatineau,84000.0
5050631.01,0631.01 - Ottawa - Gatineau,89000.0
5050631.02,0631.02 - Ottawa - Gatineau,113000.0
5050700.01,0700.01 - Ottawa - Gatineau,87000.0
5050700.03,0700.03 - Ottawa - Gatineau,94000.0
5050700.04,0700.04 - Ottawa - Gatineau,114000.0
5050710.01,0710.01 - Ottawa - Gatineau,83000.0
5050710.02,0710.02 - Ottawa - Gatineau,98000.0
5050711.00,0711.00 - Ottawa - Gatineau,81000.0
5050712.00,0712.00 - Ottawa - Gatineau,58800.0
5050800.00,0800.00 - Ottawa - Gatineau,70500.0
5050810.01,0810.01 - Ottawa - Gatineau,84000.0
5050810.02,0810.02 - Ottawa - Gatineau,69000.0
5050811.01,0811.01 - Ottawa - Gatineau,100000.0
5050811.02,0811.02 - Ottawa - Gatineau,76000.0
5050820.01,0820.01 - Ottawa - Gatineau,120000.0
5050820.02,0820.02 - Ottawa - Gatineau,106000.0
5050821.02,0821.02 - Ottawa - Gatineau,126000.0
5050821.03,0821.03 - Ottawa - Gatineau,142000.0
5050821.04,0821.04 - Ottawa - Gatineau,121000.0
5050822.02,0822.02 - Ottawa - Gatineau,146000.0
5050822.03,0822.03 - Ottawa - Gatineau,134000.0
5050822.07,0822.07 - Ottawa - Gatineau,88000.0
5050822.08,0822.08 - Ottawa - Gatineau,104000.0
5050822.09,0822.09 - Ottawa - Gatineau,109000.0
5050822.10,0822.10 - Ottawa - Gatineau,133000.0
5050822.11,0822.11 - Ottawa - Gatineau,82000.0
5050840.00,0840.00 - Ottawa - Gatineau,80000.0
5050841.04,0841.04 - Ottawa - Gatineau,130000.0
5050841.06,0841.06 - Ottawa - Gatineau,124000.0
5050841.08,0841.08 - Ottawa - Gatineau,132000.0
5050841.09,0841.09 - Ottawa - Gatineau,142000.0
5050841.10,0841.10 - Ottawa - Gatineau,124000.0
5050841.11,0841.11 - Ottawa - Gatineau,135000.0
5050850.00,0850.00 - Ottawa - Gatineau,98000.0
5050900.00,0900.00 - Ottawa - Gatineau,65500.0
5050901.00,0901.00 - Ottawa - Gatineau,118000.0
5050902.00,0902.00 - Ottawa - Gatineau,88000.0
5050903.00,0903.00 - Ottawa - Gatineau,54800.0
5050904.00,0904.00 - Ottawa - Gatineau,63600.0
5050905.00,0905.00 - Ottawa - Gatineau,70500.0
5050906.00,0906.00 - Ottawa - Gatineau,62000.0
5050907.00,0907.00 - Ottawa - Gatineau,75500.0
5050908.00,0908.00 - Ottawa - Gatineau,102000.0
5050909.00,0909.00 - Ottawa - Gatineau,70000.0
5051000.00,1000.00 - Ottawa - Gatineau,75500.0
5051001.00,1001.00 - Ottawa - Gatineau,99000.0
5052000.00,2000.00 - Ottawa - Gatineau,89000.0
5052001.00,2001.00 - Ottawa - Gatineau,126000.0
5052002.00,2002.00 - Ottawa - Gatineau,100000.0
5290001.01,0001.01 - Peterborough,85000.0
5290001.02,0001.02 - Peterborough,79000.0
5290002.00,0002.00 - Peterborough,70500.0
5290003.00,0003.00 - Peterborough,80000.0
5290004.00,0004.00 - Peterborough,65500.0
5290005.00,0005.00 - Peterborough,54400.0
5290006.00,0006.00 - Peterborough,64000.0
5290007.00,0007.00 - Peterborough,42000.0
5290008.00,0008.00 - Peterborough,58800.0
5290009.01,0009.01 - Peterborough,54400.0
5290009.02,0009.02 - Peterborough,73000.0
5290009.03,0009.03 - Peterborough,114000.0
5290009.04,0009.04 - Peterborough,89000.0
5290010.00,0010.00 - Peterborough,54000.0
5290011.00,0011.00 - Peterborough,63200.0
5290012.00,0012.00 - Peterborough,74500.0
5290013.00,0013.00 - Peterborough,81000.0
5290014.00,0014.00 - Peterborough,105000.0
5290100.00,0100.00 - Peterborough,101000.0
5290101.00,0101.00 - Peterborough,92000.0
5290102.01,0102.01 - Peterborough,86000.0
5290102.03,0102.03 - Peterborough,53200.0
5290102.04,0102.04 - Peterborough,98000.0
5290103.00,0103.00 - Peterborough,106000.0
5290104.00,0104.00 - Peterborough,106000.0
5290105.01,0105.01 - Peterborough,62400.0
5290105.02,0105.02 - Peterborough,97000.0
5290106.00,0106.00 - Peterborough,91000.0
5290200.00,0200.00 - Peterborough,111000.0
5290201.00,0201.00 - Peterborough,109000.0
9700002.00,0002.00 - Prince George,115000.0
9700003.00,0003.00 - Prince George,116000.0
9700004.00,0004.00 - Prince George,122000.0
9700005.00,0005.00 - Prince George,86000.0
9700006.00,0006.00 - Prince George,78500.0
9700007.00,0007.00 - Prince George,91000.0
9700008.00,0008.00 - Prince George,62800.0
9700010.00,0010.00 - Prince George,74000.0
9700011.00,0011.00 - Prince George,52000.0
9700013.00,0013.00 - Prince George,57200.0
9700014.00,0014.00 - Prince George,72000.0
9700015.00,0015.00 - Prince George,71000.0
9700016.00,0016.00 - Prince George,100000.0
9700017.00,0017.00 - Prince George,84000.0
9700019.00,0019.00 - Prince George,94000.0
9700020.00,0020.00 - Prince George,117000.0
9700021.00,0021.00 - Prince George,116000.0
9700022.00,0022.00 - Prince George,107000.0
9700023.00,0023.00 - Prince George,89000.0
9700100.00,0100.00 - Prince George,79500.0
9700101.00,0101.00 - Prince George,109000.0
9700102.00,0102.00 - Prince George,122000.0
9700103.02,0103.02 - Prince George,112000.0
4210001.01,0001.01 - Québec,56800.0
4210001.02,0001.02 - Québec,75500.0
4210002.00,0002.00 - Québec,51200.0
4210003.00,0003.00 - Québec,71500.0
4210004.00,0004.00 - Québec,56800.0
4210005.00,0005.00 - Québec,71500.0
4210006.00,0006.00 - Québec,60400.0
4210007.00,0007.00 - Québec,48800.0
4210008.00,0008.00 - Québec,48000.0
4210009.00,0009.00 - Québec,41600.0
4210010.00,0010.00 - Québec,51200.0
4210011.00,0011.00 - Québec,48800.0
4210012.00,0012.00 - Québec,47200.0
4210013.00,0013.00 - Québec,52400.0
4210014.00,0014.00 - Québec,50000.0
4210015.00,0015.00 - Québec,63200.0
4210016.00,0016.00 - Québec,48000.0
4210018.00,0018.00 - Québec,47200.0
4210019.00,0019.00 - Québec,49600.0
4210020.00,0020.00 - Québec,46400.0
4210021.00,0021.00 - Québec,56800.0
4210022.00,0022.00 - Québec,42000.0
4210023.00,0023.00 - Québec,51200.0
4210024.00,0024.00 - Québec,60000.0
4210025.00,0025.00 - Québec,62000.0
4210026.00,0026.00 - Québec,46400.0
4210027.00,0027.00 - Québec,55200.0
4210028.00,0028.00 - Québec,47600.0
4210029.00,0029.00 - Québec,48400.0
4210030.00,0030.00 - Québec,54800.0
4210031.00,0031.00 - Québec,41600.0
4210032.00,0032.00 - Québec,69000.0
4210033.01,0033.01 - Québec,46000.0
4210033.02,0033.02 - Québec,53600.0
4210034.00,0034.00 - Québec,50400.0
4210035.00,0035.00 - Québec,45200.0
4210036.00,0036.00 - Québec,53600.0
4210037.00,0037.00 - Québec,43600.0
4210038.01,0038.01 - Québec,48400.0
4210038.02,0038.02 - Québec,51200.0
4210039.01,0039.01 - Québec,79000.0
4210039.02,0039.02 - Québec,54800.0
4210040.01,0040.01 - Québec,81000.0
4210040.04,0040.04 - Québec,61200.0
4210040.05,0040.05 - Québec,92000.0
4210040.06,0040.06 - Québec,57200.0
4210041.03,0041.03 - Québec,90000.0
4210041.04,0041.04 - Québec,83000.0
4210041.06,0041.06 - Québec,106000.0
4210041.07,0041.07 - Québec,72500.0
4210041.08,0041.08 - Québec,71000.0
4210041.09,0041.09 - Québec,68000.0
4210041.10,0041.10 - Québec,83000.0
4210041.11,0041.11 - Québec,87000.0
4210041.12,0041.12 - Québec,88000.0
4210041.13,0041.13 - Québec,94000.0
4210100.00,0100.00 - Québec,99000.0
4210101.00,0101.00 - Québec,160000.0
4210102.00,0102.00 - Québec,84000.0
4210103.00,0103.00 - Québec,96000.0
4210110.00,0110.00 - Québec,120000.0
4210111.00,0111.00 - Québec,86000.0
4210112.01,0112.01 - Québec,86000.0
4210112.02,0112.02 - Québec,58400.0
4210113.01,0113.01 - Québec,60800.0
4210113.02,0113.02 - Québec,91000.0
4210114.00,0114.00 - Québec,64500.0
4210115.00,0115.00 - Québec,64000.0
4210116.01,0116.01 - Québec,40400.0
4210116.02,0116.02 - Québec,59200.0
4210117.01,0117.01 - Québec,77500.0
4210117.02,0117.02 - Québec,54400.0
4210118.00,0118.00 - Québec,63200.0
4210119.02,0119.02 - Québec,78500.0
4210119.04,0119.04 - Québec,92000.0
4210119.05,0119.05 - Québec,102000.0
4210119.06,0119.06 - Québec,120000.0
4210120.01,0120.01 - Québec,95000.0
4210120.02,0120.02 - Québec,116000.0
4210120.03,0120.03 - Québec,115000.0
4210140.01,0140.01 - Québec,114000.0
4210140.02,0140.02 - Québec,62400.0
4210140.03,0140.03 - Québec,86000.0
4210160.01,0160.01 - Québec,64000.0
4210160.03,0160.03 - Québec,83000.0
4210160.04,0160.04 - Québec,68000.0
4210160.05,0160.05 - Québec,70500.0
4210170.03,0170.03 - Québec,101000.0
4210170.04,0170.04 - Québec,108000.0
4210170.05,0170.05 - Québec,84000.0
4210170.06,0170.06 - Québec,89000.0
4210170.07,0170.07 - Québec,87000.0
4210190.00,0190.00 - Québec,108000.0
4210200.00,0200.00 - Québec,105000.0
4210210.01,0210.01 - Québec,92000.0
4210210.02,0210.02 - Québec,89000.0
4210220.02,0220.02 - Québec,91000.0
4210220.03,0220.03 - Québec,101000.0
4210220.04,0220.04 - Québec,93000.0
4210230.01,0230.01 - Québec,96000.0
4210230.03,0230.03 - Québec,97000.0
4210230.04,0230.04 - Québec,118000.0
4210240.02,0240.02 - Québec,72500.0
4210240.03,0240.03 - Québec,88000.0
4210240.04,0240.04 - Québec,84000.0
4210260.01,0260.01 - Québec,40000.0
4210260.02,0260.02 - Québec,46000.0
4210260.03,0260.03 - Québec,59200.0
4210270.01,0270.01 - Québec,51200.0
4210270.03,0270.03 - Québec,54400.0
4210270.04,0270.04 - Québec,55200.0
4210271.01,0271.01 - Québec,82000.0
4210271.02,0271.02 - Québec,71000.0
4210272.00,0272.00 - Québec,74500.0
4210273.01,0273.01 - Québec,53600.0
4210273.02,0273.02 - Québec,92000.0
4210273.03,0273.03 - Québec,89000.0
4210273.04,0273.04 - Québec,72500.0
4210280.01,0280.01 - Québec,77000.0
4210280.02,0280.02 - Québec,75000.0
4210280.03,0280.03 - Québec,73500.0
4210290.01,0290.01 - Québec,85000.0
4210290.03,0290.03 - Québec,92000.0
4210290.05,0290.05 - Québec,63600.0
4210290.06,0290.06 - Québec,125000.0
4210300.00,0300.00 - Québec,59600.0
4210310.00,0310.00 - Québec,49200.0
4210311.01,0311.01 - Québec,52400.0
4210311.02,0311.02 - Québec,51200.0
4210320.02,0320.02 - Québec,67000.0
4210320.03,0320.03 - Québec,93000.0
4210320.04,0320.04 - Québec,68000.0
4210320.05,0320.05 - Québec,105000.0
4210320.07,0320.07 - Québec,100000.0
4210320.08,0320.08 - Québec,96000.0
4210320.09,0320.09 - Québec,72500.0
4210320.10,0320.10 - Québec,64500.0
4210330.00,0330.00 - Québec,47600.0
4210340.01,0340.01 - Québec,67000.0
4210340.02,0340.02 - Québec,66500.0
4210340.03,0340.03 - Québec,97000.0
4210360.01,0360.01 - Québec,90000.0
4210360.02,0360.02 - Québec,111000.0
4210370.00,0370.00 - Québec,134000.0
4210500.01,0500.01 - Québec,139000.0
4210500.02,0500.02 - Québec,86000.0
4210510.00,0510.00 - Québec,91000.0
4210520.00,0520.00 - Québec,103000.0
4210530.00,0530.00 - Québec,78500.0
4210540.00,0540.00 - Québec,89000.0
4210600.03,0600.03 - Québec,94000.0
4210600.04,0600.04 - Québec,104000.0
4210600.05,0600.05 - Québec,119000.0
4210600.06,0600.06 - Québec,120000.0
4210605.00,0605.00 - Québec,100000.0
4210610.00,0610.00 - Québec,114000.0
4210700.00,0700.00 - Québec,99000.0
4210800.01,0800.01 - Québec,77500.0
4210800.02,0800.02 - Québec,82000.0
4210801.00,0801.00 - Québec,55200.0
4210802.00,0802.00 - Québec,68000.0
4210810.00,0810.00 - Québec,52800.0
4210811.00,0811.00 - Québec,68000.0
4210812.00,0812.00 - Québec,56400.0
4210820.01,0820.01 - Québec,74000.0
4210820.03,0820.03 - Québec,79500.0
4210820.04,0820.04 - Québec,94000.0
4210825.00,0825.00 - Québec,89000.0
4210830.01,0830.01 - Québec,71000.0
4210830.02,0830.02 - Québec,73500.0
4210835.03,0835.03 - Québec,111000.0
4210835.04,0835.04 - Québec,105000.0
4210835.05,0835.05 - Québec,106000.0
4210835.06,0835.06 - Québec,101000.0
4210835.07,0835.07 - Québec,95000.0
4210840.01,0840.01 - Québec,62000.0
4210840.02,0840.02 - Québec,76500.0
4210845.03,0845.03 - Québec,97000.0
4210845.04,0845.04 - Québec,93000.0
4210845.05,0845.05 - Québec,96000.0
4210845.06,0845.06 - Québec,88000.0
4210846.02,0846.02 - Québec,95000.0
4210846.03,0846.03 - Québec,103000.0
4210846.04,0846.04 - Québec,107000.0
4210850.02,0850.02 - Québec,96000.0
4210850.03,0850.03 - Québec,120000.0
4210850.04,0850.04 - Québec,104000.0
4210850.05,0850.05 - Québec,108000.0
4210900.00,0900.00 - Québec,87000.0
4210901.00,0901.00 - Québec,98000.0
4210902.00,0902.00 - Québec,86000.0
4210903.00,0903.00 - Québec,86000.0
8300001.01,0001.01 - Red Deer,95000.0
8300001.05,0001.05 - Red Deer,106000.0
8300001.06,0001.06 - Red Deer,122000.0
8300001.07,0001.07 - Red Deer,109000.0
8300001.08,0001.08 - Red Deer,121000.0
8300001.09,0001.09 - Red Deer,110000.0
8300001.10,0001.10 - Red Deer,118000.0
8300002.00,0002.00 - Red Deer,70000.0
8300003.00,0003.00 - Red Deer,88000.0
8300004.00,0004.00 - Red Deer,43600.0
8300005.00,0005.00 - Red Deer,84000.0
8300006.00,0006.00 - Red Deer,79000.0
8300007.00,0007.00 - Red Deer,90000.0
8300008.02,0008.02 - Red Deer,102000.0
8300008.03,0008.03 - Red Deer,106000.0
8300008.04,0008.04 - Red Deer,115000.0
8300008.05,0008.05 - Red Deer,108000.0
8300009.01,0009.01 - Red Deer,116000.0
8300009.02,0009.02 - Red Deer,73000.0
8300010.00,0010.00 - Red Deer,49600.0
8300011.00,0011.00 - Red Deer,52400.0
8300012.00,0012.00 - Red Deer,90000.0
8300013.00,0013.00 - Red Deer,66000.0
8300014.00,0014.00 - Red Deer,62400.0
8300015.00,0015.00 - Red Deer,65500.0
8300016.01,0016.01 - Red Deer,90000.0
8300016.02,0016.02 - Red Deer,97000.0
8300016.03,0016.03 - Red Deer,72500.0
7050001.01,0001.01 - Regina,106000.0
7050001.02,0001.02 - Regina,100000.0
7050002.01,0002.01 - Regina,91000.0
7050002.02,0002.02 - Regina,81000.0
7050003.00,0003.00 - Regina,89000.0
7050004.01,0004.01 - Regina,83000.0
7050004.02,0004.02 - Regina,97000.0
7050004.03,0004.03 - Regina,98000.0
7050005.00,0005.00 - Regina,102000.0
7050006.01,0006.01 - Regina,90000.0
7050006.02,0006.02 - Regina,64500.0
7050007.00,0007.00 - Regina,60400.0
7050008.01,0008.01 - Regina,82000.0
7050008.02,0008.02 - Regina,119000.0
7050009.01,0009.01 - Regina,73000.0
7050009.02,0009.02 - Regina,86000.0
7050010.00,0010.00 - Regina,52800.0
7050011.00,0011.00 - Regina,44400.0
7050012.00,0012.00 - Regina,63600.0
7050013.00,0013.00 - Regina,27800.0
7050014.00,0014.00 - Regina,44400.0
7050015.00,0015.00 - Regina,76000.0
7050016.00,0016.00 - Regina,81000.0
7050017.00,0017.00 - Regina,75500.0
7050018.00,0018.00 - Regina,50400.0
7050019.00,0019.00 - Regina,59600.0
7050020.00,0020.00 - Regina,75500.0
7050021.00,0021.00 - Regina,75000.0
7050022.01,0022.01 - Regina,74000.0
7050022.02,0022.02 - Regina,91000.0
7050023.01,0023.01 - Regina,96000.0
7050023.02,0023.02 - Regina,85000.0
7050024.00,0024.00 - Regina,87000.0
7050025.01,0025.01 - Regina,70000.0
7050025.02,0025.02 - Regina,75500.0
7050026.00,0026.00 - Regina,55200.0
7050027.00,0027.00 - Regina,73000.0
7050028.01,0028.01 - Regina,97000.0
7050028.02,0028.02 - Regina,88000.0
7050028.03,0028.03 - Regina,106000.0
7050100.01,0100.01 - Regina,99000.0
7050100.02,0100.02 - Regina,152000.0
7050100.03,0100.03 - Regina,97000.0
7050100.05,0100.05 - Regina,105000.0
7050100.08,0100.08 - Regina,98000.0
7050100.10,0100.10 - Regina,115000.0
7050100.11,0100.11 - Regina,80000.0
7050100.13,0100.13 - Regina,124000.0
7050100.14,0100.14 - Regina,120000.0
7050100.15,0100.15 - Regina,114000.0
7050100.16,0100.16 - Regina,119000.0
7050100.17,0100.17 - Regina,105000.0
7050100.18,0100.18 - Regina,141000.0
7050100.19,0100.19 - Regina,180000.0
7050100.20,0100.20 - Regina,107000.0
7050101.01,0101.01 - Regina,125000.0
7050101.02,0101.02 - Regina,166000.0
7050102.00,0102.00 - Regina,107000.0
7050103.00,0103.00 - Regina,118000.0
7050104.00,0104.00 - Regina,102000.0
7050106.00,0106.00 - Regina,97000.0
4080001.00,0001.00 - Saguenay,66500.0
4080002.01,0002.01 - Saguenay,75000.0
4080002.02,0002.02 - Saguenay,61600.0
4080003.01,0003.01 - Saguenay,82000.0
4080003.02,0003.02 - Saguenay,84000.0
4080004.00,0004.00 - Saguenay,44800.0
4080005.00,0005.00 - Saguenay,49200.0
4080006.00,0006.00 - Saguenay,31800.0
4080007.00,0007.00 - Saguenay,58800.0
4080008.00,0008.00 - Saguenay,69000.0
4080100.00,0100.00 - Saguenay,86000.0
4080101.00,0101.00 - Saguenay,66000.0
4080102.00,0102.00 - Saguenay,74500.0
4080103.01,0103.01 - Saguenay,96000.0
4080103.02,0103.02 - Saguenay,95000.0
4080104.00,0104.00 - Saguenay,76500.0
4080105.00,0105.00 - Saguenay,50400.0
4080106.00,0106.00 - Saguenay,54000.0
4080107.02,0107.02 - Saguenay,64000.0
4080107.04,0107.04 - Saguenay,75000.0
4080107.05,0107.05 - Saguenay,85000.0
4080107.06,0107.06 - Saguenay,65000.0
4080108.00,0108.00 - Saguenay,38400.0
4080109.00,0109.00 - Saguenay,40000.0
4080110.00,0110.00 - Saguenay,66000.0
4080111.03,0111.03 - Saguenay,87000.0
4080111.04,0111.04 - Saguenay,91000.0
4080120.01,0120.01 - Saguenay,92000.0
4080120.03,0120.03 - Saguenay,89000.0
4080120.04,0120.04 - Saguenay,82000.0
4080120.05,0120.05 - Saguenay,83000.0
4080130.00,0130.00 - Saguenay,70000.0
4080131.00,0131.00 - Saguenay,82000.0
4080132.00,0132.00 - Saguenay,81000.0
4080133.00,0133.00 - Saguenay,68500.0
4080140.00,0140.00 - Saguenay,86000.0
4080150.00,0150.00 - Saguenay,96000.0
4080160.00,0160.00 - Saguenay,70500.0
4080161.00,0161.00 - Saguenay,76500.0
4080162.00,0162.00 - Saguenay,68000.0
4080163.00,0163.00 - Saguenay,74000.0
4080164.00,0164.00 - Saguenay,68500.0
4080165.00,0165.00 - Saguenay,81000.0
4080166.00,0166.00 - Saguenay,59600.0
4080167.00,0167.00 - Saguenay,78500.0
4080168.00,0168.00 - Saguenay,72000.0
4080169.00,0169.00 - Saguenay,66000.0
4080170.00,0170.00 - Saguenay,79500.0
3100001.01,0001.01 - Saint John,72000.0
3100001.02,0001.02 - Saint John,66500.0
3100002.01,0002.01 - Saint John,66000.0
3100002.02,0002.02 - Saint John,52400.0
3100003.00,0003.00 - Saint John,60000.0
3100004.00,0004.00 - Saint John,50400.0
3100006.00,0006.00 - Saint John,29000.0
3100007.00,0007.00 - Saint John,40400.0
3100008.00,0008.00 - Saint John,47600.0
3100009.00,0009.00 - Saint John,52800.0
3100010.00,0010.00 - Saint John,41600.0
3100011.00,0011.00 - Saint John,52800.0
3100012.00,0012.00 - Saint John,51200.0
3100013.00,0013.00 - Saint John,52000.0
3100014.00,0014.00 - Saint John,67000.0
3100015.00,0015.00 - Saint John,87000.0
3100016.00,0016.00 - Saint John,56400.0
3100017.00,0017.00 - Saint John,52400.0
3100019.00,0019.00 - Saint John,45200.0
3100020.00,0020.00 - Saint John,59200.0
