date,geography,component,value
2023-01-01,Quebec,Returning emigrants,7093.0
2024-01-01,Quebec,Returning emigrants,7391.0
2025-01-01,Quebec,Returning emigrants,7616.0
1972-01-01,Saskatchewan,Births,15456.0
1973-01-01,Saskatchewan,Births,15280.0
1974-01-01,Saskatchewan,Births,14680.0
1975-01-01,Saskatchewan,Births,15217.0
1976-01-01,Saskatchewan,Births,15809.0
1977-01-01,Saskatchewan,Births,16328.0
1978-01-01,Saskatchewan,Births,16463.0
1979-01-01,Saskatchewan,Births,16813.0
1980-01-01,Saskatchewan,Births,16906.0
1981-01-01,Saskatchewan,Births,17201.0
1982-01-01,Saskatchewan,Births,17359.0
1983-01-01,Saskatchewan,Births,17856.0
1984-01-01,Saskatchewan,Births,17912.0
1985-01-01,Saskatchewan,Births,18137.0
1986-01-01,Saskatchewan,Births,17911.0
1987-01-01,Saskatchewan,Births,17461.0
1988-01-01,Saskatchewan,Births,16604.0
1989-01-01,Saskatchewan,Births,16772.0
1990-01-01,Saskatchewan,Births,16499.0
1991-01-01,Saskatchewan,Births,15655.0
1992-01-01,Saskatchewan,Births,15177.0
1993-01-01,Saskatchewan,Births,14631.0
1994-01-01,Saskatchewan,Births,14068.0
1995-01-01,Saskatchewan,Births,13795.0
1996-01-01,Saskatchewan,Births,13392.0
1997-01-01,Saskatchewan,Births,13114.0
1998-01-01,Saskatchewan,Births,12711.0
1999-01-01,Saskatchewan,Births,12677.0
2000-01-01,Saskatchewan,Births,12524.0
2001-01-01,Saskatchewan,Births,12087.0
2002-01-01,Saskatchewan,Births,11999.0
2003-01-01,Saskatchewan,Births,11803.0
2004-01-01,Saskatchewan,Births,12128.0
2005-01-01,Saskatchewan,Births,11922.0
2006-01-01,Saskatchewan,Births,12179.0
2007-01-01,Saskatchewan,Births,12532.0
2008-01-01,Saskatchewan,Births,13628.0
2009-01-01,Saskatchewan,Births,13927.0
2010-01-01,Saskatchewan,Births,14259.0
2011-01-01,Saskatchewan,Births,14440.0
2012-01-01,Saskatchewan,Births,14465.0
2013-01-01,Saskatchewan,Births,14890.0
2014-01-01,Saskatchewan,Births,15159.0
2015-01-01,Saskatchewan,Births,15421.0
2016-01-01,Saskatchewan,Births,15520.0
2017-01-01,Saskatchewan,Births,15477.0
2018-01-01,Saskatchewan,Births,15367.0
2019-01-01,Saskatchewan,Births,14725.0
2020-01-01,Saskatchewan,Births,14446.0
2021-01-01,Saskatchewan,Births,14048.0
2022-01-01,Saskatchewan,Births,13664.0
2023-01-01,Saskatchewan,Births,13042.0
2024-01-01,Saskatchewan,Births,13097.0
2025-01-01,Saskatchewan,Births,13147.0
1972-01-01,Saskatchewan,Deaths,7563.0
1973-01-01,Saskatchewan,Deaths,7591.0
1974-01-01,Saskatchewan,Deaths,7806.0
1975-01-01,Saskatchewan,Deaths,7681.0
1976-01-01,Saskatchewan,Deaths,7765.0
1977-01-01,Saskatchewan,Deaths,7830.0
1978-01-01,Saskatchewan,Deaths,7657.0
1979-01-01,Saskatchewan,Deaths,7318.0
1980-01-01,Saskatchewan,Deaths,7642.0
1981-01-01,Saskatchewan,Deaths,7514.0
1982-01-01,Saskatchewan,Deaths,7822.0
1983-01-01,Saskatchewan,Deaths,7969.0
1984-01-01,Saskatchewan,Deaths,7675.0
1985-01-01,Saskatchewan,Deaths,7872.0
1986-01-01,Saskatchewan,Deaths,8128.0
1987-01-01,Saskatchewan,Deaths,7862.0
1988-01-01,Saskatchewan,Deaths,8079.0
1989-01-01,Saskatchewan,Deaths,7875.0
1990-01-01,Saskatchewan,Deaths,8059.0
1991-01-01,Saskatchewan,Deaths,7921.0
1992-01-01,Saskatchewan,Deaths,8061.0
1993-01-01,Saskatchewan,Deaths,8013.0
1994-01-01,Saskatchewan,Deaths,8273.0
1995-01-01,Saskatchewan,Deaths,8344.0
1996-01-01,Saskatchewan,Deaths,8466.0
1997-01-01,Saskatchewan,Deaths,8886.0
1998-01-01,Saskatchewan,Deaths,8859.0
1999-01-01,Saskatchewan,Deaths,8851.0
2000-01-01,Saskatchewan,Deaths,8939.0
2001-01-01,Saskatchewan,Deaths,9010.0
2002-01-01,Saskatchewan,Deaths,8655.0
2003-01-01,Saskatchewan,Deaths,8882.0
2004-01-01,Saskatchewan,Deaths,9134.0
2005-01-01,Saskatchewan,Deaths,8829.0
2006-01-01,Saskatchewan,Deaths,8882.0
2007-01-01,Saskatchewan,Deaths,8996.0
2008-01-01,Saskatchewan,Deaths,9296.0
2009-01-01,Saskatchewan,Deaths,9014.0
2010-01-01,Saskatchewan,Deaths,9019.0
2011-01-01,Saskatchewan,Deaths,9347.0
2012-01-01,Saskatchewan,Deaths,9081.0
2013-01-01,Saskatchewan,Deaths,9315.0
2014-01-01,Saskatchewan,Deaths,9434.0
2015-01-01,Saskatchewan,Deaths,9424.0
2016-01-01,Saskatchewan,Deaths,9378.0
2017-01-01,Saskatchewan,Deaths,9486.0
2018-01-01,Saskatchewan,Deaths,9516.0
2019-01-01,Saskatchewan,Deaths,9556.0
2020-01-01,Saskatchewan,Deaths,9788.0
2021-01-01,Saskatchewan,Deaths,10693.0
2022-01-01,Saskatchewan,Deaths,11263.0
2023-01-01,Saskatchewan,Deaths,11052.0
2024-01-01,Saskatchewan,Deaths,11037.0
2025-01-01,Saskatchewan,Deaths,11172.0
1972-01-01,Saskatchewan,Emigrants,1268.0
1973-01-01,Saskatchewan,Emigrants,1197.0
1974-01-01,Saskatchewan,Emigrants,1528.0
1975-01-01,Saskatchewan,Emigrants,1405.0
1976-01-01,Saskatchewan,Emigrants,1197.0
1977-01-01,Saskatchewan,Emigrants,1039.0
1978-01-01,Saskatchewan,Emigrants,1136.0
1979-01-01,Saskatchewan,Emigrants,1113.0
1980-01-01,Saskatchewan,Emigrants,886.0
1981-01-01,Saskatchewan,Emigrants,808.0
1982-01-01,Saskatchewan,Emigrants,1008.0
1983-01-01,Saskatchewan,Emigrants,1110.0
1984-01-01,Saskatchewan,Emigrants,1244.0
1985-01-01,Saskatchewan,Emigrants,1201.0
1986-01-01,Saskatchewan,Emigrants,1215.0
1987-01-01,Saskatchewan,Emigrants,755.0
1988-01-01,Saskatchewan,Emigrants,1045.0
1989-01-01,Saskatchewan,Emigrants,971.0
1990-01-01,Saskatchewan,Emigrants,938.0
1991-01-01,Saskatchewan,Emigrants,818.0
1992-01-01,Saskatchewan,Emigrants,906.0
1993-01-01,Saskatchewan,Emigrants,947.0
1994-01-01,Saskatchewan,Emigrants,897.0
1995-01-01,Saskatchewan,Emigrants,883.0
1996-01-01,Saskatchewan,Emigrants,976.0
1997-01-01,Saskatchewan,Emigrants,925.0
1998-01-01,Saskatchewan,Emigrants,917.0
1999-01-01,Saskatchewan,Emigrants,1054.0
2000-01-01,Saskatchewan,Emigrants,956.0
2001-01-01,Saskatchewan,Emigrants,1215.0
2002-01-01,Saskatchewan,Emigrants,763.0
2003-01-01,Saskatchewan,Emigrants,787.0
2004-01-01,Saskatchewan,Emigrants,668.0
2005-01-01,Saskatchewan,Emigrants,593.0
2006-01-01,Saskatchewan,Emigrants,625.0
2007-01-01,Saskatchewan,Emigrants,634.0
2008-01-01,Saskatchewan,Emigrants,554.0
2009-01-01,Saskatchewan,Emigrants,712.0
2010-01-01,Saskatchewan,Emigrants,783.0
2011-01-01,Saskatchewan,Emigrants,743.0
2012-01-01,Saskatchewan,Emigrants,1001.0
2013-01-01,Saskatchewan,Emigrants,705.0
2014-01-01,Saskatchewan,Emigrants,955.0
2015-01-01,Saskatchewan,Emigrants,1045.0
2016-01-01,Saskatchewan,Emigrants,1144.0
2017-01-01,Saskatchewan,Emigrants,1728.0
2018-01-01,Saskatchewan,Emigrants,1618.0
2019-01-01,Saskatchewan,Emigrants,1802.0
2020-01-01,Saskatchewan,Emigrants,1796.0
2021-01-01,Saskatchewan,Emigrants,1348.0
2022-01-01,Saskatchewan,Emigrants,2001.0
2023-01-01,Saskatchewan,Emigrants,2058.0
2024-01-01,Saskatchewan,Emigrants,1963.0
2025-01-01,Saskatchewan,Emigrants,2022.0
1972-01-01,Saskatchewan,Immigrants,1479.0
1973-01-01,Saskatchewan,Immigrants,1555.0
1974-01-01,Saskatchewan,Immigrants,2194.0
1975-01-01,Saskatchewan,Immigrants,2514.0
1976-01-01,Saskatchewan,Immigrants,2604.0
1977-01-01,Saskatchewan,Immigrants,2380.0
1978-01-01,Saskatchewan,Immigrants,1906.0
1979-01-01,Saskatchewan,Immigrants,1673.0
1980-01-01,Saskatchewan,Immigrants,3722.0
1981-01-01,Saskatchewan,Immigrants,2961.0
1982-01-01,Saskatchewan,Immigrants,2371.0
1983-01-01,Saskatchewan,Immigrants,1913.0
1984-01-01,Saskatchewan,Immigrants,1861.0
1985-01-01,Saskatchewan,Immigrants,2091.0
1986-01-01,Saskatchewan,Immigrants,1918.0
1987-01-01,Saskatchewan,Immigrants,2131.0
1988-01-01,Saskatchewan,Immigrants,1990.0
1989-01-01,Saskatchewan,Immigrants,2228.0
1990-01-01,Saskatchewan,Immigrants,2201.0
1991-01-01,Saskatchewan,Immigrants,2284.0
1992-01-01,Saskatchewan,Immigrants,2538.0
1993-01-01,Saskatchewan,Immigrants,2563.0
1994-01-01,Saskatchewan,Immigrants,2283.0
1995-01-01,Saskatchewan,Immigrants,2191.0
1996-01-01,Saskatchewan,Immigrants,1825.0
1997-01-01,Saskatchewan,Immigrants,1775.0
1998-01-01,Saskatchewan,Immigrants,1599.0
1999-01-01,Saskatchewan,Immigrants,1752.0
2000-01-01,Saskatchewan,Immigrants,1671.0
2001-01-01,Saskatchewan,Immigrants,1843.0
2002-01-01,Saskatchewan,Immigrants,1818.0
2003-01-01,Saskatchewan,Immigrants,1560.0
2004-01-01,Saskatchewan,Immigrants,1896.0
2005-01-01,Saskatchewan,Immigrants,2099.0
2006-01-01,Saskatchewan,Immigrants,2120.0
2007-01-01,Saskatchewan,Immigrants,3096.0
2008-01-01,Saskatchewan,Immigrants,4291.0
2009-01-01,Saskatchewan,Immigrants,5928.0
2010-01-01,Saskatchewan,Immigrants,7204.0
2011-01-01,Saskatchewan,Immigrants,7553.0
2012-01-01,Saskatchewan,Immigrants,11446.0
2013-01-01,Saskatchewan,Immigrants,9814.0
2014-01-01,Saskatchewan,Immigrants,12317.0
2015-01-01,Saskatchewan,Immigrants,11377.0
2016-01-01,Saskatchewan,Immigrants,15171.0
2017-01-01,Saskatchewan,Immigrants,14313.0
2018-01-01,Saskatchewan,Immigrants,14999.0
2019-01-01,Saskatchewan,Immigrants,13915.0
2020-01-01,Saskatchewan,Immigrants,13383.0
2021-01-01,Saskatchewan,Immigrants,7353.0
2022-01-01,Saskatchewan,Immigrants,16291.0
2023-01-01,Saskatchewan,Immigrants,26130.0
2024-01-01,Saskatchewan,Immigrants,24180.0
2025-01-01,Saskatchewan,Immigrants,18199.0
1972-01-01,Saskatchewan,Net emigration,457.0
1973-01-01,Saskatchewan,Net emigration,474.0
1974-01-01,Saskatchewan,Net emigration,816.0
1975-01-01,Saskatchewan,Net emigration,699.0
1976-01-01,Saskatchewan,Net emigration,521.0
1977-01-01,Saskatchewan,Net emigration,439.0
1978-01-01,Saskatchewan,Net emigration,556.0
1979-01-01,Saskatchewan,Net emigration,544.0
1980-01-01,Saskatchewan,Net emigration,357.0
1981-01-01,Saskatchewan,Net emigration,315.0
1982-01-01,Saskatchewan,Net emigration,563.0
1983-01-01,Saskatchewan,Net emigration,599.0
1984-01-01,Saskatchewan,Net emigration,674.0
1985-01-01,Saskatchewan,Net emigration,651.0
1986-01-01,Saskatchewan,Net emigration,676.0
1987-01-01,Saskatchewan,Net emigration,520.0
1988-01-01,Saskatchewan,Net emigration,718.0
1989-01-01,Saskatchewan,Net emigration,668.0
1990-01-01,Saskatchewan,Net emigration,647.0
1991-01-01,Saskatchewan,Net emigration,562.0
1992-01-01,Saskatchewan,Net emigration,1025.0
1993-01-01,Saskatchewan,Net emigration,1063.0
1994-01-01,Saskatchewan,Net emigration,1086.0
1995-01-01,Saskatchewan,Net emigration,942.0
1996-01-01,Saskatchewan,Net emigration,1093.0
1997-01-01,Saskatchewan,Net emigration,1160.0
1998-01-01,Saskatchewan,Net emigration,1137.0
1999-01-01,Saskatchewan,Net emigration,1243.0
2000-01-01,Saskatchewan,Net emigration,1233.0
2001-01-01,Saskatchewan,Net emigration,1368.0
2002-01-01,Saskatchewan,Net emigration,845.0
2003-01-01,Saskatchewan,Net emigration,816.0
2004-01-01,Saskatchewan,Net emigration,545.0
2005-01-01,Saskatchewan,Net emigration,505.0
2006-01-01,Saskatchewan,Net emigration,659.0
2007-01-01,Saskatchewan,Net emigration,209.0
2008-01-01,Saskatchewan,Net emigration,207.0
2009-01-01,Saskatchewan,Net emigration,224.0
2010-01-01,Saskatchewan,Net emigration,356.0
2011-01-01,Saskatchewan,Net emigration,241.0
2012-01-01,Saskatchewan,Net emigration,766.0
2013-01-01,Saskatchewan,Net emigration,733.0
2014-01-01,Saskatchewan,Net emigration,790.0
2015-01-01,Saskatchewan,Net emigration,854.0
2016-01-01,Saskatchewan,Net emigration,1001.0
2017-01-01,Saskatchewan,Net emigration,619.0
2018-01-01,Saskatchewan,Net emigration,673.0
2019-01-01,Saskatchewan,Net emigration,786.0
2020-01-01,Saskatchewan,Net emigration,936.0
2021-01-01,Saskatchewan,Net emigration,783.0
2022-01-01,Saskatchewan,Net emigration,917.0
2023-01-01,Saskatchewan,Net emigration,819.0
2024-01-01,Saskatchewan,Net emigration,746.0
2025-01-01,Saskatchewan,Net emigration,768.0
1972-01-01,Saskatchewan,Net interprovincial migration,-18995.0
1973-01-01,Saskatchewan,Net interprovincial migration,-16524.0
1974-01-01,Saskatchewan,Net interprovincial migration,-10472.0
1975-01-01,Saskatchewan,Net interprovincial migration,697.0
1976-01-01,Saskatchewan,Net interprovincial migration,5296.0
1977-01-01,Saskatchewan,Net interprovincial migration,3182.0
1978-01-01,Saskatchewan,Net interprovincial migration,-1719.0
1979-01-01,Saskatchewan,Net interprovincial migration,-2878.0
1980-01-01,Saskatchewan,Net interprovincial migration,-4493.0
1981-01-01,Saskatchewan,Net interprovincial migration,-3808.0
1982-01-01,Saskatchewan,Net interprovincial migration,-323.0
1983-01-01,Saskatchewan,Net interprovincial migration,3580.0
1984-01-01,Saskatchewan,Net interprovincial migration,2133.0
1985-01-01,Saskatchewan,Net interprovincial migration,-1425.0
1986-01-01,Saskatchewan,Net interprovincial migration,-6939.0
1987-01-01,Saskatchewan,Net interprovincial migration,-4957.0
1988-01-01,Saskatchewan,Net interprovincial migration,-12107.0
1989-01-01,Saskatchewan,Net interprovincial migration,-17071.0
1990-01-01,Saskatchewan,Net interprovincial migration,-19442.0
1991-01-01,Saskatchewan,Net interprovincial migration,-12176.0
1992-01-01,Saskatchewan,Net interprovincial migration,-8481.0
1993-01-01,Saskatchewan,Net interprovincial migration,-6348.0
1994-01-01,Saskatchewan,Net interprovincial migration,-5431.0
1995-01-01,Saskatchewan,Net interprovincial migration,-3652.0
1996-01-01,Saskatchewan,Net interprovincial migration,-2161.0
1997-01-01,Saskatchewan,Net interprovincial migration,-2794.0
1998-01-01,Saskatchewan,Net interprovincial migration,-1940.0
1999-01-01,Saskatchewan,Net interprovincial migration,-4333.0
2000-01-01,Saskatchewan,Net interprovincial migration,-7947.0
2001-01-01,Saskatchewan,Net interprovincial migration,-8410.0
2002-01-01,Saskatchewan,Net interprovincial migration,-8820.0
2003-01-01,Saskatchewan,Net interprovincial migration,-5141.0
2004-01-01,Saskatchewan,Net interprovincial migration,-4521.0
2005-01-01,Saskatchewan,Net interprovincial migration,-9515.0
2006-01-01,Saskatchewan,Net interprovincial migration,-7083.0
2007-01-01,Saskatchewan,Net interprovincial migration,1549.0
2008-01-01,Saskatchewan,Net interprovincial migration,4171.0
2009-01-01,Saskatchewan,Net interprovincial migration,2983.0
2010-01-01,Saskatchewan,Net interprovincial migration,2153.0
2011-01-01,Saskatchewan,Net interprovincial migration,545.0
2012-01-01,Saskatchewan,Net interprovincial migration,1878.0
2013-01-01,Saskatchewan,Net interprovincial migration,392.0
2014-01-01,Saskatchewan,Net interprovincial migration,-1839.0
2015-01-01,Saskatchewan,Net interprovincial migration,-4528.0
2016-01-01,Saskatchewan,Net interprovincial migration,-4272.0
2017-01-01,Saskatchewan,Net interprovincial migration,-5760.0
2018-01-01,Saskatchewan,Net interprovincial migration,-8475.0
2019-01-01,Saskatchewan,Net interprovincial migration,-9441.0
2020-01-01,Saskatchewan,Net interprovincial migration,-11412.0
2021-01-01,Saskatchewan,Net interprovincial migration,-7174.0
2022-01-01,Saskatchewan,Net interprovincial migration,-9493.0
2023-01-01,Saskatchewan,Net interprovincial migration,-6656.0
2024-01-01,Saskatchewan,Net interprovincial migration,-3053.0
2025-01-01,Saskatchewan,Net interprovincial migration,-2506.0
1972-01-01,Saskatchewan,Net non-permanent residents,51.0
1973-01-01,Saskatchewan,Net non-permanent residents,137.0
1974-01-01,Saskatchewan,Net non-permanent residents,-34.0
1975-01-01,Saskatchewan,Net non-permanent residents,136.0
1976-01-01,Saskatchewan,Net non-permanent residents,-50.0
1977-01-01,Saskatchewan,Net non-permanent residents,-34.0
1978-01-01,Saskatchewan,Net non-permanent residents,-50.0
1979-01-01,Saskatchewan,Net non-permanent residents,136.0
1980-01-01,Saskatchewan,Net non-permanent residents,257.0
1981-01-01,Saskatchewan,Net non-permanent residents,240.0
1982-01-01,Saskatchewan,Net non-permanent residents,72.0
1983-01-01,Saskatchewan,Net non-permanent residents,156.0
1984-01-01,Saskatchewan,Net non-permanent residents,81.0
1985-01-01,Saskatchewan,Net non-permanent residents,304.0
1986-01-01,Saskatchewan,Net non-permanent residents,147.0
1987-01-01,Saskatchewan,Net non-permanent residents,355.0
1988-01-01,Saskatchewan,Net non-permanent residents,270.0
1989-01-01,Saskatchewan,Net non-permanent residents,354.0
1990-01-01,Saskatchewan,Net non-permanent residents,262.0
1991-01-01,Saskatchewan,Net non-permanent residents,-64.0
1992-01-01,Saskatchewan,Net non-permanent residents,-358.0
1993-01-01,Saskatchewan,Net non-permanent residents,-352.0
1994-01-01,Saskatchewan,Net non-permanent residents,-374.0
1995-01-01,Saskatchewan,Net non-permanent residents,77.0
1996-01-01,Saskatchewan,Net non-permanent residents,386.0
1997-01-01,Saskatchewan,Net non-permanent residents,108.0
1998-01-01,Saskatchewan,Net non-permanent residents,256.0
1999-01-01,Saskatchewan,Net non-permanent residents,389.0
2000-01-01,Saskatchewan,Net non-permanent residents,174.0
2001-01-01,Saskatchewan,Net non-permanent residents,288.0
2002-01-01,Saskatchewan,Net non-permanent residents,313.0
2003-01-01,Saskatchewan,Net non-permanent residents,306.0
2004-01-01,Saskatchewan,Net non-permanent residents,320.0
2005-01-01,Saskatchewan,Net non-permanent residents,295.0
2006-01-01,Saskatchewan,Net non-permanent residents,287.0
2007-01-01,Saskatchewan,Net non-permanent residents,229.0
2008-01-01,Saskatchewan,Net non-permanent residents,1143.0
2009-01-01,Saskatchewan,Net non-permanent residents,2263.0
2010-01-01,Saskatchewan,Net non-permanent residents,834.0
2011-01-01,Saskatchewan,Net non-permanent residents,303.0
2012-01-01,Saskatchewan,Net non-permanent residents,1904.0
2013-01-01,Saskatchewan,Net non-permanent residents,3311.0
2014-01-01,Saskatchewan,Net non-permanent residents,203.0
2015-01-01,Saskatchewan,Net non-permanent residents,725.0
2016-01-01,Saskatchewan,Net non-permanent residents,-254.0
2017-01-01,Saskatchewan,Net non-permanent residents,372.0
2018-01-01,Saskatchewan,Net non-permanent residents,-330.0
2019-01-01,Saskatchewan,Net non-permanent residents,1634.0
2020-01-01,Saskatchewan,Net non-permanent residents,-45.0
2021-01-01,Saskatchewan,Net non-permanent residents,-295.0
2022-01-01,Saskatchewan,Net non-permanent residents,2803.0
2023-01-01,Saskatchewan,Net non-permanent residents,10816.0
2024-01-01,Saskatchewan,Net non-permanent residents,15170.0
2025-01-01,Saskatchewan,Net non-permanent residents,2191.0
1992-01-01,Saskatchewan,Net temporary emigration,401.0
1993-01-01,Saskatchewan,Net temporary emigration,402.0
1994-01-01,Saskatchewan,Net temporary emigration,403.0
1995-01-01,Saskatchewan,Net temporary emigration,401.0
1996-01-01,Saskatchewan,Net temporary emigration,401.0
1997-01-01,Saskatchewan,Net temporary emigration,514.0
1998-01-01,Saskatchewan,Net temporary emigration,513.0
1999-01-01,Saskatchewan,Net temporary emigration,514.0
2000-01-01,Saskatchewan,Net temporary emigration,512.0
2001-01-01,Saskatchewan,Net temporary emigration,512.0
2002-01-01,Saskatchewan,Net temporary emigration,362.0
2003-01-01,Saskatchewan,Net temporary emigration,360.0
2004-01-01,Saskatchewan,Net temporary emigration,363.0
2005-01-01,Saskatchewan,Net temporary emigration,361.0
2006-01-01,Saskatchewan,Net temporary emigration,361.0
2007-01-01,Saskatchewan,Net temporary emigration,208.0
2008-01-01,Saskatchewan,Net temporary emigration,208.0
2009-01-01,Saskatchewan,Net temporary emigration,209.0
2010-01-01,Saskatchewan,Net temporary emigration,209.0
2011-01-01,Saskatchewan,Net temporary emigration,208.0
2012-01-01,Saskatchewan,Net temporary emigration,486.0
2013-01-01,Saskatchewan,Net temporary emigration,487.0
2014-01-01,Saskatchewan,Net temporary emigration,486.0
2015-01-01,Saskatchewan,Net temporary emigration,488.0
2016-01-01,Saskatchewan,Net temporary emigration,488.0
2022-01-01,Saskatchewan,"Non-permanent residents, inflows",9723.0
2023-01-01,Saskatchewan,"Non-permanent residents, inflows",18073.0
2024-01-01,Saskatchewan,"Non-permanent residents, inflows",23285.0
2025-01-01,Saskatchewan,"Non-permanent residents, inflows",14757.0
2022-01-01,Saskatchewan,"Non-permanent residents, outflows",6920.0
2023-01-01,Saskatchewan,"Non-permanent residents, outflows",7257.0
2024-01-01,Saskatchewan,"Non-permanent residents, outflows",8115.0
2025-01-01,Saskatchewan,"Non-permanent residents, outflows",12566.0
1972-01-01,Saskatchewan,Residual deviation,-1229.0
1973-01-01,Saskatchewan,Residual deviation,-1226.0
1974-01-01,Saskatchewan,Residual deviation,-1226.0
1975-01-01,Saskatchewan,Residual deviation,-1226.0
1976-01-01,Saskatchewan,Residual deviation,-1176.0
1977-01-01,Saskatchewan,Residual deviation,-578.0
1978-01-01,Saskatchewan,Residual deviation,-578.0
1979-01-01,Saskatchewan,Residual deviation,-577.0
1980-01-01,Saskatchewan,Residual deviation,-580.0
1981-01-01,Saskatchewan,Residual deviation,-554.0
1982-01-01,Saskatchewan,Residual deviation,-271.0
1983-01-01,Saskatchewan,Residual deviation,-270.0
1984-01-01,Saskatchewan,Residual deviation,-272.0
1985-01-01,Saskatchewan,Residual deviation,-271.0
1986-01-01,Saskatchewan,Residual deviation,-444.0
1987-01-01,Saskatchewan,Residual deviation,-2526.0
1988-01-01,Saskatchewan,Residual deviation,-2534.0
1989-01-01,Saskatchewan,Residual deviation,-2526.0
1990-01-01,Saskatchewan,Residual deviation,-2526.0
1991-01-01,Saskatchewan,Residual deviation,-2230.0
1992-01-01,Saskatchewan,Residual deviation,1492.0
1993-01-01,Saskatchewan,Residual deviation,1487.0
1994-01-01,Saskatchewan,Residual deviation,1488.0
1995-01-01,Saskatchewan,Residual deviation,1487.0
1996-01-01,Saskatchewan,Residual deviation,875.0
1997-01-01,Saskatchewan,Residual deviation,-3200.0
1998-01-01,Saskatchewan,Residual deviation,-3200.0
1999-01-01,Saskatchewan,Residual deviation,-3199.0
2000-01-01,Saskatchewan,Residual deviation,-3209.0
2001-01-01,Saskatchewan,Residual deviation,-2688.0
2002-01-01,Saskatchewan,Residual deviation,737.0
2003-01-01,Saskatchewan,Residual deviation,738.0
2004-01-01,Saskatchewan,Residual deviation,739.0
2005-01-01,Saskatchewan,Residual deviation,738.0
2006-01-01,Saskatchewan,Residual deviation,841.0
2007-01-01,Saskatchewan,Residual deviation,1560.0
2008-01-01,Saskatchewan,Residual deviation,1564.0
2009-01-01,Saskatchewan,Residual deviation,1560.0
2010-01-01,Saskatchewan,Residual deviation,1560.0
2011-01-01,Saskatchewan,Residual deviation,982.0
2012-01-01,Saskatchewan,Residual deviation,-2502.0
2013-01-01,Saskatchewan,Residual deviation,-2496.0
2014-01-01,Saskatchewan,Residual deviation,-2495.0
2015-01-01,Saskatchewan,Residual deviation,-2496.0
2016-01-01,Saskatchewan,Residual deviation,-2500.0
2017-01-01,Saskatchewan,Residual deviation,-2478.0
2018-01-01,Saskatchewan,Residual deviation,-2477.0
2019-01-01,Saskatchewan,Residual deviation,-2478.0
2020-01-01,Saskatchewan,Residual deviation,-2485.0
2021-01-01,Saskatchewan,Residual deviation,-2131.0
1972-01-01,Saskatchewan,Returning emigrants,811.0
1973-01-01,Saskatchewan,Returning emigrants,723.0
1974-01-01,Saskatchewan,Returning emigrants,712.0
1975-01-01,Saskatchewan,Returning emigrants,706.0
1976-01-01,Saskatchewan,Returning emigrants,676.0
1977-01-01,Saskatchewan,Returning emigrants,600.0
1978-01-01,Saskatchewan,Returning emigrants,580.0
1979-01-01,Saskatchewan,Returning emigrants,569.0
1980-01-01,Saskatchewan,Returning emigrants,529.0
1981-01-01,Saskatchewan,Returning emigrants,493.0
1982-01-01,Saskatchewan,Returning emigrants,445.0
1983-01-01,Saskatchewan,Returning emigrants,511.0
1984-01-01,Saskatchewan,Returning emigrants,570.0
1985-01-01,Saskatchewan,Returning emigrants,550.0
1986-01-01,Saskatchewan,Returning emigrants,539.0
1987-01-01,Saskatchewan,Returning emigrants,235.0
1988-01-01,Saskatchewan,Returning emigrants,327.0
1989-01-01,Saskatchewan,Returning emigrants,303.0
1990-01-01,Saskatchewan,Returning emigrants,291.0
1991-01-01,Saskatchewan,Returning emigrants,256.0
1992-01-01,Saskatchewan,Returning emigrants,282.0
1993-01-01,Saskatchewan,Returning emigrants,286.0
1994-01-01,Saskatchewan,Returning emigrants,214.0
1995-01-01,Saskatchewan,Returning emigrants,342.0
1996-01-01,Saskatchewan,Returning emigrants,284.0
1997-01-01,Saskatchewan,Returning emigrants,279.0
1998-01-01,Saskatchewan,Returning emigrants,293.0
1999-01-01,Saskatchewan,Returning emigrants,325.0
2000-01-01,Saskatchewan,Returning emigrants,235.0
2001-01-01,Saskatchewan,Returning emigrants,359.0
2002-01-01,Saskatchewan,Returning emigrants,280.0
2003-01-01,Saskatchewan,Returning emigrants,331.0
2004-01-01,Saskatchewan,Returning emigrants,486.0
2005-01-01,Saskatchewan,Returning emigrants,449.0
2006-01-01,Saskatchewan,Returning emigrants,327.0
2007-01-01,Saskatchewan,Returning emigrants,633.0
2008-01-01,Saskatchewan,Returning emigrants,555.0
2009-01-01,Saskatchewan,Returning emigrants,697.0
2010-01-01,Saskatchewan,Returning emigrants,636.0
2011-01-01,Saskatchewan,Returning emigrants,710.0
2012-01-01,Saskatchewan,Returning emigrants,721.0
2013-01-01,Saskatchewan,Returning emigrants,459.0
2014-01-01,Saskatchewan,Returning emigrants,651.0
2015-01-01,Saskatchewan,Returning emigrants,679.0
2016-01-01,Saskatchewan,Returning emigrants,631.0
2017-01-01,Saskatchewan,Returning emigrants,1109.0
2018-01-01,Saskatchewan,Returning emigrants,945.0
2019-01-01,Saskatchewan,Returning emigrants,1016.0
2020-01-01,Saskatchewan,Returning emigrants,860.0
2021-01-01,Saskatchewan,Returning emigrants,565.0
2022-01-01,Saskatchewan,Returning emigrants,1084.0
2023-01-01,Saskatchewan,Returning emigrants,1239.0
2024-01-01,Saskatchewan,Returning emigrants,1217.0
2025-01-01,Saskatchewan,Returning emigrants,1254.0
1972-01-01,Yukon,Births,447.0
1973-01-01,Yukon,Births,461.0
1974-01-01,Yukon,Births,439.0
1975-01-01,Yukon,Births,468.0
1976-01-01,Yukon,Births,395.0
1977-01-01,Yukon,Births,449.0
1978-01-01,Yukon,Births,446.0
