date,geography,population
1951-07-01,Alberta,943000
1951-10-01,Alberta,950000
1952-01-01,Alberta,959000
1952-04-01,Alberta,965000
1952-07-01,Alberta,977000
1952-10-01,Alberta,985000
1953-01-01,Alberta,994000
1953-04-01,Alberta,1002000
1953-07-01,Alberta,1016000
1953-10-01,Alberta,1029000
1954-01-01,Alberta,1039000
1954-04-01,Alberta,1047000
1954-07-01,Alberta,1061000
1954-10-01,Alberta,1070000
1955-01-01,Alberta,1078000
1955-04-01,Alberta,1084000
1955-07-01,Alberta,1094000
1955-10-01,Alberta,1102000
1956-01-01,Alberta,1109000
1956-04-01,Alberta,1118000
1956-07-01,Alberta,1126000
1956-10-01,Alberta,1136000
1957-01-01,Alberta,1144000
1957-04-01,Alberta,1153000
1957-07-01,Alberta,1169000
1957-10-01,Alberta,1179000
1958-01-01,Alberta,1191000
1958-04-01,Alberta,1198000
1958-07-01,Alberta,1211000
1958-10-01,Alberta,1221000
1959-01-01,Alberta,1233000
1959-04-01,Alberta,1241000
1959-07-01,Alberta,1252000
1959-10-01,Alberta,1263000
1960-01-01,Alberta,1274000
1960-04-01,Alberta,1282000
1960-07-01,Alberta,1296000
1960-10-01,Alberta,1307000
1961-01-01,Alberta,1317000
1961-04-01,Alberta,1325000
1961-07-01,Alberta,1335000
1961-10-01,Alberta,1345000
1962-01-01,Alberta,1356000
1962-04-01,Alberta,1363000
1962-07-01,Alberta,1373000
1962-10-01,Alberta,1382000
1963-01-01,Alberta,1391000
1963-04-01,Alberta,1398000
1963-07-01,Alberta,1407000
1963-10-01,Alberta,1414000
1964-01-01,Alberta,1419000
1964-04-01,Alberta,1425000
1964-07-01,Alberta,1431000
1964-10-01,Alberta,1436000
1965-01-01,Alberta,1443000
1965-04-01,Alberta,1445000
1965-07-01,Alberta,1451000
1965-10-01,Alberta,1453000
1966-01-01,Alberta,1456000
1966-04-01,Alberta,1459000
1966-07-01,Alberta,1465000
1966-10-01,Alberta,1470000
1967-01-01,Alberta,1476000
1967-04-01,Alberta,1483000
1967-07-01,Alberta,1493000
1967-10-01,Alberta,1501000
1968-01-01,Alberta,1510000
1968-04-01,Alberta,1518000
1968-07-01,Alberta,1527000
1968-10-01,Alberta,1536000
1969-01-01,Alberta,1546000
1969-04-01,Alberta,1553000
1969-07-01,Alberta,1562000
1969-10-01,Alberta,1571000
1970-01-01,Alberta,1579000
1970-04-01,Alberta,1589000
1970-07-01,Alberta,1597000
1970-10-01,Alberta,1607000
1971-01-01,Alberta,1616000
1971-04-01,Alberta,1623000
1971-07-01,Alberta,1665717
1971-10-01,Alberta,1675638
1972-01-01,Alberta,1679985
1972-04-01,Alberta,1686758
1972-07-01,Alberta,1694090
1972-10-01,Alberta,1705519
1973-01-01,Alberta,1710866
1973-04-01,Alberta,1717910
1973-07-01,Alberta,1725327
1973-10-01,Alberta,1735396
1974-01-01,Alberta,1739942
1974-04-01,Alberta,1746975
1974-07-01,Alberta,1754621
1974-10-01,Alberta,1769880
1975-01-01,Alberta,1782575
1975-04-01,Alberta,1795097
1975-07-01,Alberta,1808689
1975-10-01,Alberta,1825051
1976-01-01,Alberta,1839191
1976-04-01,Alberta,1852651
1976-07-01,Alberta,1869287
1976-10-01,Alberta,1896466
1977-01-01,Alberta,1914570
1977-04-01,Alberta,1931214
1977-07-01,Alberta,1948263
1977-10-01,Alberta,1974721
1978-01-01,Alberta,1991454
1978-04-01,Alberta,2006745
1978-07-01,Alberta,2022241
1978-10-01,Alberta,2047919
1979-01-01,Alberta,2064776
1979-04-01,Alberta,2079840
1979-07-01,Alberta,2096966
1979-10-01,Alberta,2128647
1980-01-01,Alberta,2149996
1980-04-01,Alberta,2168863
1980-07-01,Alberta,2191029
1980-10-01,Alberta,2227159
1981-01-01,Alberta,2249907
1981-04-01,Alberta,2270227
1981-07-01,Alberta,2291104
1981-10-01,Alberta,2319715
1982-01-01,Alberta,2337458
1982-04-01,Alberta,2352042
1982-07-01,Alberta,2369827
1982-10-01,Alberta,2378405
1983-01-01,Alberta,2383354
1983-04-01,Alberta,2388090
1983-07-01,Alberta,2393587
1983-10-01,Alberta,2394239
1984-01-01,Alberta,2394892
1984-04-01,Alberta,2396706
1984-07-01,Alberta,2393907
1984-10-01,Alberta,2390913
1985-01-01,Alberta,2395813
1985-04-01,Alberta,2401499
1985-07-01,Alberta,2404490
1985-10-01,Alberta,2407001
1986-01-01,Alberta,2415590
1986-04-01,Alberta,2424950
1986-07-01,Alberta,2432930
1986-10-01,Alberta,2429949
1987-01-01,Alberta,2432958
1987-04-01,Alberta,2439074
1987-07-01,Alberta,2440877
1987-10-01,Alberta,2437537
1988-01-01,Alberta,2443396
1988-04-01,Alberta,2450646
1988-07-01,Alberta,2456614
1988-10-01,Alberta,2465242
1989-01-01,Alberta,2477533
1989-04-01,Alberta,2489032
1989-07-01,Alberta,2498325
1989-10-01,Alberta,2507203
1990-01-01,Alberta,2520056
1990-04-01,Alberta,2532621
1990-07-01,Alberta,2547788
1990-10-01,Alberta,2563142
1991-01-01,Alberta,2572947
1991-04-01,Alberta,2580625
1991-07-01,Alberta,2592306
1991-10-01,Alberta,2604031
1992-01-01,Alberta,2611786
1992-04-01,Alberta,2620771
1992-07-01,Alberta,2632672
1992-10-01,Alberta,2643421
1993-01-01,Alberta,2650886
1993-04-01,Alberta,2658293
1993-07-01,Alberta,2667292
1993-10-01,Alberta,2678623
1994-01-01,Alberta,2683346
1994-04-01,Alberta,2691443
1994-07-01,Alberta,2700606
1994-10-01,Alberta,2709011
1995-01-01,Alberta,2715701
1995-04-01,Alberta,2724946
1995-07-01,Alberta,2734519
1995-10-01,Alberta,2745255
1996-01-01,Alberta,2753463
1996-04-01,Alberta,2762903
1996-07-01,Alberta,2775133
1996-10-01,Alberta,2789691
1997-01-01,Alberta,2799561
1997-04-01,Alberta,2813157
1997-07-01,Alberta,2829848
1997-10-01,Alberta,2847526
1998-01-01,Alberta,2859305
1998-04-01,Alberta,2876753
1998-07-01,Alberta,2899066
1998-10-01,Alberta,2915781
1999-01-01,Alberta,2926079
1999-04-01,Alberta,2937393
1999-07-01,Alberta,2952692
1999-10-01,Alberta,2966682
2000-01-01,Alberta,2974517
2000-04-01,Alberta,2988465
2000-07-01,Alberta,3004198
2000-10-01,Alberta,3016947
2001-01-01,Alberta,3027941
2001-04-01,Alberta,3041238
2001-07-01,Alberta,3058554
2001-10-01,Alberta,3078756
2002-01-01,Alberta,3092506
2002-04-01,Alberta,3108716
2002-07-01,Alberta,3128757
2002-10-01,Alberta,3145227
2003-01-01,Alberta,3155370
2003-04-01,Alberta,3169295
2003-07-01,Alberta,3183291
2003-10-01,Alberta,3198059
2004-01-01,Alberta,3209557
2004-04-01,Alberta,3223659
2004-07-01,Alberta,3238817
2004-10-01,Alberta,3260721
2005-01-01,Alberta,3276908
2005-04-01,Alberta,3296359
2005-07-01,Alberta,3321839
2005-10-01,Alberta,3346802
2006-01-01,Alberta,3371851
2006-04-01,Alberta,3396809
2006-07-01,Alberta,3421435
2006-10-01,Alberta,3453945
2007-01-01,Alberta,3472779
2007-04-01,Alberta,3490849
2007-07-01,Alberta,3514151
2007-10-01,Alberta,3533414
2008-01-01,Alberta,3548804
2008-04-01,Alberta,3567475
2008-07-01,Alberta,3595875
2008-10-01,Alberta,3619319
2009-01-01,Alberta,3638505
2009-04-01,Alberta,3659235
2009-07-01,Alberta,3679010
2009-10-01,Alberta,3694318
2010-01-01,Alberta,3702290
2010-04-01,Alberta,3714999
2010-07-01,Alberta,3732104
2010-10-01,Alberta,3747235
2011-01-01,Alberta,3754422
2011-04-01,Alberta,3768774
2011-07-01,Alberta,3787705
2011-10-01,Alberta,3805071
2012-01-01,Alberta,3822425
2012-04-01,Alberta,3845093
2012-07-01,Alberta,3871947
2012-10-01,Alberta,3897746
2013-01-01,Alberta,3917941
2013-04-01,Alberta,3944281
2013-07-01,Alberta,3978532
2013-10-01,Alberta,4008421
2014-01-01,Alberta,4027497
2014-04-01,Alberta,4051858
2014-07-01,Alberta,4081271
2014-10-01,Alberta,4103702
2015-01-01,Alberta,4113697
2015-04-01,Alberta,4125943
2015-07-01,Alberta,4150147
2015-10-01,Alberta,4163048
2016-01-01,Alberta,4171847
2016-04-01,Alberta,4182353
2016-07-01,Alberta,4195427
2016-10-01,Alberta,4207139
2017-01-01,Alberta,4215506
2017-04-01,Alberta,4224933
2017-07-01,Alberta,4237310
2017-10-01,Alberta,4253530
2018-01-01,Alberta,4263957
2018-04-01,Alberta,4276444
2018-07-01,Alberta,4292556
2018-10-01,Alberta,4311439
2019-01-01,Alberta,4324254
2019-04-01,Alberta,4337569
2019-07-01,Alberta,4355377
2019-10-01,Alberta,4376860
2020-01-01,Alberta,4392958
2020-04-01,Alberta,4405455
2020-07-01,Alberta,4407495
2020-10-01,Alberta,4412013
2021-01-01,Alberta,4418338
2021-04-01,Alberta,4425617
2021-07-01,Alberta,4431531
2021-10-01,Alberta,4451129
2022-01-01,Alberta,4466136
2022-04-01,Alberta,4482503
2022-07-01,Alberta,4512731
2022-10-01,Alberta,4560275
2023-01-01,Alberta,4596901
2023-04-01,Alberta,4641615
2023-07-01,Alberta,4688576
2023-10-01,Alberta,4752173
2024-01-01,Alberta,4801806
2024-04-01,Alberta,4857695
2024-07-01,Alberta,4909030
2024-10-01,Alberta,4957075
2025-01-01,Alberta,4988181
2025-04-01,Alberta,5010078
2025-07-01,Alberta,5029346
2025-10-01,Alberta,5040871
2026-01-01,Alberta,5048151
2026-04-01,Alberta,5057077
1951-07-01,British Columbia,1168000
1951-10-01,British Columbia,1179000
1952-01-01,British Columbia,1189000
1952-04-01,British Columbia,1198000
1952-07-01,British Columbia,1209000
1952-10-01,British Columbia,1222000
1953-01-01,British Columbia,1233000
1953-04-01,British Columbia,1242000
1953-07-01,British Columbia,1253000
1953-10-01,British Columbia,1265000
1954-01-01,British Columbia,1278000
1954-04-01,British Columbia,1288000
1954-07-01,British Columbia,1299000
1954-10-01,British Columbia,1311000
1955-01-01,British Columbia,1323000
1955-04-01,British Columbia,1334000
1955-07-01,British Columbia,1347000
1955-10-01,British Columbia,1362000
1956-01-01,British Columbia,1377000
1956-04-01,British Columbia,1388000
1956-07-01,British Columbia,1405000
1956-10-01,British Columbia,1426000
1957-01-01,British Columbia,1449000
1957-04-01,British Columbia,1468000
1957-07-01,British Columbia,1490000
1957-10-01,British Columbia,1511000
1958-01-01,British Columbia,1524000
1958-04-01,British Columbia,1532000
1958-07-01,British Columbia,1540000
1958-10-01,British Columbia,1548000
1959-01-01,British Columbia,1556000
1959-04-01,British Columbia,1562000
1959-07-01,British Columbia,1570000
1959-10-01,British Columbia,1580000
1960-01-01,British Columbia,1589000
1960-04-01,British Columbia,1596000
1960-07-01,British Columbia,1605000
1960-10-01,British Columbia,1614000
1961-01-01,British Columbia,1621000
1961-04-01,British Columbia,1626000
1961-07-01,British Columbia,1632000
1961-10-01,British Columbia,1640000
1962-01-01,British Columbia,1648000
1962-04-01,British Columbia,1655000
1962-07-01,British Columbia,1663000
1962-10-01,British Columbia,1674000
1963-01-01,British Columbia,1686000
1963-04-01,British Columbia,1694000
1963-07-01,British Columbia,1702000
1963-10-01,British Columbia,1716000
1964-01-01,British Columbia,1728000
1964-04-01,British Columbia,1737000
1964-07-01,British Columbia,1750000
1964-10-01,British Columbia,1765000
1965-01-01,British Columbia,1779000
1965-04-01,British Columbia,1790000
1965-07-01,British Columbia,1804000
1965-10-01,British Columbia,1827000
1966-01-01,British Columbia,1848000
1966-04-01,British Columbia,1862000
1966-07-01,British Columbia,1880000
1966-10-01,British Columbia,1905000
1967-01-01,British Columbia,1926000
1967-04-01,British Columbia,1937000
1967-07-01,British Columbia,1950000
1967-10-01,British Columbia,1970000
1968-01-01,British Columbia,1988000
1968-04-01,British Columbia,1996000
1968-07-01,British Columbia,2006000
1968-10-01,British Columbia,2023000
1969-01-01,British Columbia,2042000
1969-04-01,British Columbia,2052000
1969-07-01,British Columbia,2065000
1969-10-01,British Columbia,2082000
1970-01-01,British Columbia,2107000
1970-04-01,British Columbia,2118000
1970-07-01,British Columbia,2134000
1970-10-01,British Columbia,2152000
1971-01-01,British Columbia,2168000
1971-04-01,British Columbia,2178000
1971-07-01,British Columbia,2240470
1971-10-01,British Columbia,2258651
1972-01-01,British Columbia,2278085
1972-04-01,British Columbia,2290667
1972-07-01,British Columbia,2302086
1972-10-01,British Columbia,2318552
1973-01-01,British Columbia,2338148
1973-04-01,British Columbia,2350837
1973-07-01,British Columbia,2367271
1973-10-01,British Columbia,2386932
1974-01-01,British Columbia,2409913
1974-04-01,British Columbia,2424995
1974-07-01,British Columbia,2442578
1974-10-01,British Columbia,2461396
1975-01-01,British Columbia,2479085
1975-04-01,British Columbia,2489116
1975-07-01,British Columbia,2499564
1975-10-01,British Columbia,2510751
1976-01-01,British Columbia,2520425
1976-04-01,British Columbia,2525812
1976-07-01,British Columbia,2533899
1976-10-01,British Columbia,2546813
1977-01-01,British Columbia,2554051
1977-04-01,British Columbia,2560711
1977-07-01,British Columbia,2570315
1977-10-01,British Columbia,2586668
1978-01-01,British Columbia,2595858
1978-04-01,British Columbia,2603502
1978-07-01,British Columbia,2615162
1978-10-01,British Columbia,2632020
1979-01-01,British Columbia,2641872
1979-04-01,British Columbia,2650940
1979-07-01,British Columbia,2665238
1979-10-01,British Columbia,2691121
1980-01-01,British Columbia,2707690
1980-04-01,British Columbia,2722921
1980-07-01,British Columbia,2745861
1980-10-01,British Columbia,2773680
1981-01-01,British Columbia,2790754
1981-04-01,British Columbia,2805394
1981-07-01,British Columbia,2826558
1981-10-01,British Columbia,2845212
1982-01-01,British Columbia,2857268
1982-04-01,British Columbia,2865557
1982-07-01,British Columbia,2876513
1982-10-01,British Columbia,2885875
1983-01-01,British Columbia,2891441
1983-04-01,British Columbia,2898574
1983-07-01,British Columbia,2907502
1983-10-01,British Columbia,2919166
1984-01-01,British Columbia,2927258
1984-04-01,British Columbia,2935384
1984-07-01,British Columbia,2947181
1984-10-01,British Columbia,2956332
1985-01-01,British Columbia,2962108
1985-04-01,British Columbia,2967584
1985-07-01,British Columbia,2975131
1985-10-01,British Columbia,2984237
1986-01-01,British Columbia,2988964
1986-04-01,British Columbia,2994267
1986-07-01,British Columbia,3003621
1986-10-01,British Columbia,3015876
1987-01-01,British Columbia,3021900
1987-04-01,British Columbia,3032807
1987-07-01,British Columbia,3048651
1987-10-01,British Columbia,3068995
1988-01-01,British Columbia,3081368
1988-04-01,British Columbia,3094274
1988-07-01,British Columbia,3114761
1988-10-01,British Columbia,3141854
1989-01-01,British Columbia,3158092
1989-04-01,British Columbia,3174623
1989-07-01,British Columbia,3196725
1989-10-01,British Columbia,3229220
1990-01-01,British Columbia,3247419
1990-04-01,British Columbia,3266888
1990-07-01,British Columbia,3292111
1990-10-01,British Columbia,3322896
1991-01-01,British Columbia,3339935
1991-04-01,British Columbia,3352585
1991-07-01,British Columbia,3373787
1991-10-01,British Columbia,3404049
1992-01-01,British Columbia,3423217
1992-04-01,British Columbia,3443237
1992-07-01,British Columbia,3468802
1992-10-01,British Columbia,3502209
1993-01-01,British Columbia,3522509
1993-04-01,British Columbia,3541936
1993-07-01,British Columbia,3567772
1993-10-01,British Columbia,3601746
1994-01-01,British Columbia,3623717
1994-04-01,British Columbia,3646632
1994-07-01,British Columbia,3676075
1994-10-01,British Columbia,3711468
1995-01-01,British Columbia,3730564
1995-04-01,British Columbia,3751377
1995-07-01,British Columbia,3777390
1995-10-01,British Columbia,3805461
1996-01-01,British Columbia,3826739
1996-04-01,British Columbia,3849847
1996-07-01,British Columbia,3874317
1996-10-01,British Columbia,3899256
1997-01-01,British Columbia,3914490
1997-04-01,British Columbia,3931056
1997-07-01,British Columbia,3948583
1997-10-01,British Columbia,3964677
1998-01-01,British Columbia,3972821
1998-04-01,British Columbia,3977912
1998-07-01,British Columbia,3983113
1998-10-01,British Columbia,3990451
1999-01-01,British Columbia,3995643
1999-04-01,British Columbia,4002433
1999-07-01,British Columbia,4011375
1999-10-01,British Columbia,4021600
2000-01-01,British Columbia,4026664
2000-04-01,British Columbia,4033319
2000-07-01,British Columbia,4039230
2000-10-01,British Columbia,4049297
2001-01-01,British Columbia,4055229
2001-04-01,British Columbia,4066132
2001-07-01,British Columbia,4076896
2001-10-01,British Columbia,4085595
2002-01-01,British Columbia,4087124
2002-04-01,British Columbia,4094170
2002-07-01,British Columbia,4100504
2002-10-01,British Columbia,4108351
2003-01-01,British Columbia,4110197
2003-04-01,British Columbia,4114884
2003-07-01,British Columbia,4124447
2003-10-01,British Columbia,4134598
2004-01-01,British Columbia,4139895
2004-04-01,British Columbia,4145916
2004-07-01,British Columbia,4155630
2004-10-01,British Columbia,4167802
2005-01-01,British Columbia,4174017
2005-04-01,British Columbia,4182971
2005-07-01,British Columbia,4196076
2005-10-01,British Columbia,4212674
2006-01-01,British Columbia,4217956
2006-04-01,British Columbia,4227980
2006-07-01,British Columbia,4241793
2006-10-01,British Columbia,4258653
2007-01-01,British Columbia,4265328
2007-04-01,British Columbia,4276745
2007-07-01,British Columbia,4290987
2007-10-01,British Columbia,4312048
2008-01-01,British Columbia,4319657
2008-04-01,British Columbia,4331706
2008-07-01,British Columbia,4349338
2008-10-01,British Columbia,4371128
2009-01-01,British Columbia,4381832
2009-04-01,British Columbia,4395197
2009-07-01,British Columbia,4410513
2009-10-01,British Columbia,4431587
2010-01-01,British Columbia,4441345
2010-04-01,British Columbia,4453756
2010-07-01,British Columbia,4465557
2010-10-01,British Columbia,4483613
2011-01-01,British Columbia,4482262
2011-04-01,British Columbia,4488509
2011-07-01,British Columbia,4503819
2011-10-01,British Columbia,4529186
2012-01-01,British Columbia,4539775
2012-04-01,British Columbia,4552320
2012-07-01,British Columbia,4570866
2012-10-01,British Columbia,4594846
2013-01-01,British Columbia,4602742
2013-04-01,British Columbia,4616335
2013-07-01,British Columbia,4634943
2013-10-01,British Columbia,4663919
2014-01-01,British Columbia,4672025
2014-04-01,British Columbia,4689892
2014-07-01,British Columbia,4712691
2014-10-01,British Columbia,4743505
2015-01-01,British Columbia,4751439
2015-04-01,British Columbia,4763917
2015-07-01,British Columbia,4765472
2015-10-01,British Columbia,4795547
2016-01-01,British Columbia,4807562
2016-04-01,British Columbia,4831042
2016-07-01,British Columbia,4861269
2016-10-01,British Columbia,4886638
2017-01-01,British Columbia,4894147
2017-04-01,British Columbia,4908971
2017-07-01,British Columbia,4934202
2017-10-01,British Columbia,4962706
2018-01-01,British Columbia,4974712
2018-04-01,British Columbia,4991716
2018-07-01,British Columbia,5020979
2018-10-01,British Columbia,5052131
2019-01-01,British Columbia,5061132
2019-04-01,British Columbia,5080515
2019-07-01,British Columbia,5111022
2019-10-01,British Columbia,5148047
2020-01-01,British Columbia,5157053
2020-04-01,British Columbia,5169535
2020-07-01,British Columbia,5176101
2020-10-01,British Columbia,5173896
2021-01-01,British Columbia,5180015
2021-04-01,British Columbia,5200393
2021-07-01,British Columbia,5226665
2021-10-01,British Columbia,5269491
2022-01-01,British Columbia,5287664
2022-04-01,British Columbia,5313881
2022-07-01,British Columbia,5358845
2022-10-01,British Columbia,5406059
2023-01-01,British Columbia,5432939
2023-04-01,British Columbia,5466566
2023-07-01,British Columbia,5515296
2023-10-01,British Columbia,5572694
2024-01-01,British Columbia,5601024
2024-04-01,British Columbia,5638043
2024-07-01,British Columbia,5671114
2024-10-01,British Columbia,5696852
2025-01-01,British Columbia,5699989
2025-04-01,British Columbia,5699690
2025-07-01,British Columbia,5697536
2025-10-01,British Columbia,5683201
2026-01-01,British Columbia,5658528
2026-04-01,British Columbia,5646420
1946-01-01,Canada,12188000
1946-04-01,Canada,12241000
1946-07-01,Canada,12316000
1946-10-01,Canada,12393000
1947-01-01,Canada,12450000
1947-04-01,Canada,12507000
1947-07-01,Canada,12576000
1947-10-01,Canada,12646000
1948-01-01,Canada,12710000
1948-04-01,Canada,12773000
1948-07-01,Canada,12852000
1948-10-01,Canada,12930000
1949-01-01,Canada,12998000
1949-04-01,Canada,13399000
1949-07-01,Canada,13475000
1949-10-01,Canada,13548000
1950-01-01,Canada,13607000
1950-04-01,Canada,13663000
1950-07-01,Canada,13737000
1950-10-01,Canada,13807000
1951-01-01,Canada,13870000
1951-04-01,Canada,13937000
1951-07-01,Canada,14050000
1951-10-01,Canada,14163000
1952-01-01,Canada,14277000
1952-04-01,Canada,14376000
1952-07-01,Canada,14496000
1952-10-01,Canada,14598000
1953-01-01,Canada,14682000
1953-04-01,Canada,14763000
1953-07-01,Canada,14886000
1953-10-01,Canada,15001000
1954-01-01,Canada,15105000
1954-04-01,Canada,15199000
1954-07-01,Canada,15330000
1954-10-01,Canada,15444000
1955-01-01,Canada,15535000
1955-04-01,Canada,15620000
1955-07-01,Canada,15736000
1955-10-01,Canada,15834000
1956-01-01,Canada,15919000
1956-04-01,Canada,16004000
1956-07-01,Canada,16123000
1956-10-01,Canada,16235000
1957-01-01,Canada,16352000
1957-04-01,Canada,16479000
1957-07-01,Canada,16677000
1957-10-01,Canada,16810000
1958-01-01,Canada,16907000
1958-04-01,Canada,16997000
1958-07-01,Canada,17120000
1958-10-01,Canada,17225000
1959-01-01,Canada,17318000
1959-04-01,Canada,17406000
1959-07-01,Canada,17522000
1959-10-01,Canada,17624000
1960-01-01,Canada,17710000
1960-04-01,Canada,17793000
1960-07-01,Canada,17909000
1960-10-01,Canada,18009000
1961-01-01,Canada,18092000
1961-04-01,Canada,18172000
1961-07-01,Canada,18271000
1961-10-01,Canada,18363000
1962-01-01,Canada,18442000
1962-04-01,Canada,18519000
1962-07-01,Canada,18614000
1962-10-01,Canada,18708000
1963-01-01,Canada,18787000
1963-04-01,Canada,18864000
1963-07-01,Canada,18964000
1963-10-01,Canada,19061000
1964-01-01,Canada,19142000
1964-04-01,Canada,19222000
1964-07-01,Canada,19325000
1964-10-01,Canada,19420000
1965-01-01,Canada,19501000
1965-04-01,Canada,19578000
1965-07-01,Canada,19678000
1965-10-01,Canada,19777000
1966-01-01,Canada,19857000
1966-04-01,Canada,19939000
1966-07-01,Canada,20048000
1966-10-01,Canada,20146000
1967-01-01,Canada,20228000
1967-04-01,Canada,20306000
1967-07-01,Canada,20412000
1967-10-01,Canada,20509000
1968-01-01,Canada,20581000
1968-04-01,Canada,20644000
1968-07-01,Canada,20729000
1968-10-01,Canada,20814000
1969-01-01,Canada,20888000
1969-04-01,Canada,20950000
1969-07-01,Canada,21028000
1969-10-01,Canada,21111000
1970-01-01,Canada,21182000
1970-04-01,Canada,21244000
1970-07-01,Canada,21324000
1970-10-01,Canada,21400000
1971-01-01,Canada,21465000
1971-04-01,Canada,21523000
1971-07-01,Canada,21962032
1971-10-01,Canada,22039243
1972-01-01,Canada,22092498
1972-04-01,Canada,22148919
1972-07-01,Canada,22218463
1972-10-01,Canada,22288499
1973-01-01,Canada,22347459
1973-04-01,Canada,22405392
1973-07-01,Canada,22491777
1973-10-01,Canada,22570338
1974-01-01,Canada,22649538
1974-04-01,Canada,22723274
1974-07-01,Canada,22807969
1974-10-01,Canada,22907390
1975-01-01,Canada,22979190
1975-04-01,Canada,23048990
1975-07-01,Canada,23143275
1975-10-01,Canada,23240585
1976-01-01,Canada,23304197
1976-04-01,Canada,23369845
1976-07-01,Canada,23449808
1976-10-01,Canada,23533565
1977-01-01,Canada,23591713
1977-04-01,Canada,23656739
1977-07-01,Canada,23725843
1977-10-01,Canada,23801445
1978-01-01,Canada,23849503
1978-04-01,Canada,23903687
1978-07-01,Canada,23963203
1978-10-01,Canada,24025447
1979-01-01,Canada,24071889
1979-04-01,Canada,24128180
1979-07-01,Canada,24201544
1979-10-01,Canada,24279044
1980-01-01,Canada,24345365
1980-04-01,Canada,24418295
1980-07-01,Canada,24515667
1980-10-01,Canada,24603534
1981-01-01,Canada,24665355
1981-04-01,Canada,24732826
1981-07-01,Canada,24819915
1981-10-01,Canada,24920120
1982-01-01,Canada,24979229
1982-04-01,Canada,25042069
1982-07-01,Canada,25116942
1982-10-01,Canada,25193538
1983-01-01,Canada,25242830
1983-04-01,Canada,25300372
1983-07-01,Canada,25366451
1983-10-01,Canada,25434150
1984-01-01,Canada,25482358
1984-04-01,Canada,25539861
1984-07-01,Canada,25607053
1984-10-01,Canada,25677668
1985-01-01,Canada,25721170
1985-04-01,Canada,25774717
1985-07-01,Canada,25842116
1985-10-01,Canada,25914797
1986-01-01,Canada,25962414
1986-04-01,Canada,26019615
1986-07-01,Canada,26100278
1986-10-01,Canada,26187639
1987-01-01,Canada,26256140
1987-04-01,Canada,26346370
1987-07-01,Canada,26446601
1987-10-01,Canada,26542370
1988-01-01,Canada,26602328
1988-04-01,Canada,26679165
1988-07-01,Canada,26791747
1988-10-01,Canada,26932655
1989-01-01,Canada,27032356
1989-04-01,Canada,27147776
1989-07-01,Canada,27276781
1989-10-01,Canada,27402695
1990-01-01,Canada,27463550
1990-04-01,Canada,27567161
1990-07-01,Canada,27691138
1990-10-01,Canada,27807591
1991-01-01,Canada,27854861
1991-04-01,Canada,27928837
1991-07-01,Canada,28037420
1991-10-01,Canada,28127327
1992-01-01,Canada,28181477
1992-04-01,Canada,28269699
1992-07-01,Canada,28371264
1992-10-01,Canada,28474177
1993-01-01,Canada,28533602
1993-04-01,Canada,28600864
1993-07-01,Canada,28684764
1993-10-01,Canada,28786619
1994-01-01,Canada,28835772
1994-04-01,Canada,28907448
1994-07-01,Canada,29000663
1994-10-01,Canada,29096372
1995-01-01,Canada,29141902
1995-04-01,Canada,29211541
1995-07-01,Canada,29302311
1995-10-01,Canada,29396274
1996-01-01,Canada,29446857
1996-04-01,Canada,29514217
1996-07-01,Canada,29610218
1996-10-01,Canada,29708206
1997-01-01,Canada,29751536
1997-04-01,Canada,29818012
1997-07-01,Canada,29905948
1997-10-01,Canada,29994790
1998-01-01,Canada,30028506
1998-04-01,Canada,30080180
1998-07-01,Canada,30155173
1998-10-01,Canada,30231639
1999-01-01,Canada,30260117
1999-04-01,Canada,30314696
1999-07-01,Canada,30401286
1999-10-01,Canada,30492106
2000-01-01,Canada,30525872
2000-04-01,Canada,30594030
2000-07-01,Canada,30685730
2000-10-01,Canada,30783969
2001-01-01,Canada,30824441
2001-04-01,Canada,30910996
2001-07-01,Canada,31020855
2001-10-01,Canada,31128873
2002-01-01,Canada,31168896
2002-04-01,Canada,31252682
2002-07-01,Canada,31359199
2002-10-01,Canada,31450677
2003-01-01,Canada,31479415
2003-04-01,Canada,31549344
2003-07-01,Canada,31642461
2003-10-01,Canada,31736141
2004-01-01,Canada,31775723
2004-04-01,Canada,31844704
2004-07-01,Canada,31938807
2004-10-01,Canada,32038207
2005-01-01,Canada,32075011
2005-04-01,Canada,32140569
2005-07-01,Canada,32242732
2005-10-01,Canada,32353311
2006-01-01,Canada,32394909
2006-04-01,Canada,32470171
2006-07-01,Canada,32571193
2006-10-01,Canada,32680839
2007-01-01,Canada,32717848
2007-04-01,Canada,32785964
2007-07-01,Canada,32888886
2007-10-01,Canada,33001918
2008-01-01,Canada,33050262
2008-04-01,Canada,33127394
2008-07-01,Canada,33247298
2008-10-01,Canada,33372978
2009-01-01,Canada,33427754
2009-04-01,Canada,33512305
2009-07-01,Canada,33630069
2009-10-01,Canada,33758581
2010-01-01,Canada,33809016
2010-04-01,Canada,33890461
2010-07-01,Canada,34005902
2010-10-01,Canada,34132531
2011-01-01,Canada,34166633
2011-04-01,Canada,34230555
2011-07-01,Canada,34339221
2011-10-01,Canada,34457713
2012-01-01,Canada,34516032
2012-04-01,Canada,34592192
2012-07-01,Canada,34713395
2012-10-01,Canada,34834973
2013-01-01,Canada,34881794
2013-04-01,Canada,34956567
2013-07-01,Canada,35080992
2013-10-01,Canada,35209597
2014-01-01,Canada,35247023
