country_code,year,age,employment_rate,country_name
JPN,1985,Prime-age (25–54),77.43624,Japan
JPN,1986,Prime-age (25–54),77.57819,Japan
JPN,1987,Prime-age (25–54),77.82688,Japan
JPN,1988,Prime-age (25–54),78.52099,Japan
JPN,1989,Prime-age (25–54),79.28429,Japan
JPN,1990,Prime-age (25–54),79.84399,Japan
JPN,1991,Prime-age (25–54),80.3047,Japan
JPN,1992,Prime-age (25–54),80.40922,Japan
JPN,1993,Prime-age (25–54),79.99109,Japan
JPN,1994,Prime-age (25–54),79.59103,Japan
JPN,1995,Prime-age (25–54),79.38168,Japan
JPN,1996,Prime-age (25–54),79.62688,Japan
JPN,1997,Prime-age (25–54),80.00901,Japan
JPN,1998,Prime-age (25–54),79.33263,Japan
JPN,1999,Prime-age (25–54),78.78868,Japan
JPN,2000,Prime-age (25–54),78.71351,Japan
JPN,2001,Prime-age (25–54),78.6327,Japan
JPN,2002,Prime-age (25–54),78.12025,Japan
JPN,2003,Prime-age (25–54),78.41104,Japan
JPN,2004,Prime-age (25–54),78.7685,Japan
JPN,2005,Prime-age (25–54),79.14825,Japan
JPN,2006,Prime-age (25–54),79.72435,Japan
JPN,2007,Prime-age (25–54),80.3187,Japan
JPN,2008,Prime-age (25–54),80.28988,Japan
JPN,2009,Prime-age (25–54),79.72167,Japan
JPN,2010,Prime-age (25–54),80.06264,Japan
JPN,2011,Prime-age (25–54),80.55741,Japan
JPN,2012,Prime-age (25–54),80.50455,Japan
JPN,2013,Prime-age (25–54),81.40961,Japan
JPN,2014,Prime-age (25–54),82.19639,Japan
JPN,2015,Prime-age (25–54),82.64799,Japan
JPN,2016,Prime-age (25–54),83.44488,Japan
JPN,2017,Prime-age (25–54),84.22426,Japan
JPN,2018,Prime-age (25–54),85.3399,Japan
JPN,2019,Prime-age (25–54),85.97877,Japan
JPN,2020,Prime-age (25–54),85.57095,Japan
JPN,2021,Prime-age (25–54),85.99577,Japan
JPN,2022,Prime-age (25–54),86.50793,Japan
JPN,2023,Prime-age (25–54),86.82867,Japan
JPN,2024,Prime-age (25–54),87.3203,Japan
JPN,2025,Prime-age (25–54),88.06728,Japan
JPN,1968,Total (15–64),68.34715,Japan
JPN,1969,Total (15–64),68.05464,Japan
JPN,1970,Total (15–64),68.02609,Japan
JPN,1971,Total (15–64),67.8151,Japan
JPN,1972,Total (15–64),67.32407,Japan
JPN,1973,Total (15–64),67.76276,Japan
JPN,1974,Total (15–64),66.85671,Japan
JPN,1975,Total (15–64),66.05473,Japan
JPN,1976,Total (15–64),66.08424,Japan
JPN,1977,Total (15–64),66.41894,Japan
JPN,1978,Total (15–64),66.70863,Japan
JPN,1979,Total (15–64),67.0548,Japan
JPN,1980,Total (15–64),67.09999,Japan
JPN,1981,Total (15–64),67.13415,Japan
JPN,1982,Total (15–64),67.30173,Japan
JPN,1983,Total (15–64),67.72694,Japan
JPN,1984,Total (15–64),67.51933,Japan
JPN,1985,Total (15–64),67.35564,Japan
JPN,1986,Total (15–64),67.23186,Japan
JPN,1987,Total (15–64),67.12411,Japan
JPN,1988,Total (15–64),67.46243,Japan
JPN,1989,Total (15–64),68.10777,Japan
JPN,1990,Total (15–64),68.8105,Japan
JPN,1991,Total (15–64),69.46976,Japan
JPN,1992,Total (15–64),69.75673,Japan
JPN,1993,Total (15–64),69.56595,Japan
JPN,1994,Total (15–64),69.33826,Japan
JPN,1995,Total (15–64),69.24825,Japan
JPN,1996,Total (15–64),69.56193,Japan
JPN,1997,Total (15–64),70.06789,Japan
JPN,1998,Total (15–64),69.57001,Japan
JPN,1999,Total (15–64),69.02783,Japan
JPN,2000,Total (15–64),68.99153,Japan
JPN,2001,Total (15–64),68.85491,Japan
JPN,2002,Total (15–64),68.31975,Japan
JPN,2003,Total (15–64),68.46236,Japan
JPN,2004,Total (15–64),68.81226,Japan
JPN,2005,Total (15–64),69.36958,Japan
JPN,2006,Total (15–64),70.03133,Japan
JPN,2007,Total (15–64),70.77465,Japan
JPN,2008,Total (15–64),70.87483,Japan
JPN,2009,Total (15–64),70.17558,Japan
JPN,2010,Total (15–64),70.28753,Japan
JPN,2011,Total (15–64),70.81879,Japan
JPN,2012,Total (15–64),70.61563,Japan
JPN,2013,Total (15–64),71.7623,Japan
JPN,2014,Total (15–64),72.76458,Japan
JPN,2015,Total (15–64),73.39706,Japan
JPN,2016,Total (15–64),74.46338,Japan
JPN,2017,Total (15–64),75.36579,Japan
JPN,2018,Total (15–64),76.94645,Japan
JPN,2019,Total (15–64),77.81501,Japan
JPN,2020,Total (15–64),77.45217,Japan
JPN,2021,Total (15–64),77.88137,Japan
JPN,2022,Total (15–64),78.45472,Japan
JPN,2023,Total (15–64),78.94055,Japan
JPN,2024,Total (15–64),79.43888,Japan
JPN,2025,Total (15–64),80.11329,Japan
JPN,1968,Youth (15–24),54.85041,Japan
JPN,1969,Youth (15–24),54.03028,Japan
JPN,1970,Youth (15–24),54.53885,Japan
JPN,1971,Youth (15–24),54.9148,Japan
JPN,1972,Youth (15–24),52.97972,Japan
JPN,1973,Youth (15–24),51.63481,Japan
JPN,1974,Youth (15–24),48.85429,Japan
JPN,1975,Youth (15–24),46.53977,Japan
JPN,1976,Youth (15–24),44.89447,Japan
JPN,1977,Youth (15–24),43.78318,Japan
JPN,1978,Youth (15–24),43.14025,Japan
JPN,1979,Youth (15–24),42.5262,Japan
JPN,1980,Youth (15–24),41.93337,Japan
JPN,1981,Youth (15–24),41.96443,Japan
JPN,1982,Youth (15–24),41.5924,Japan
JPN,1983,Youth (15–24),42.30343,Japan
JPN,1984,Youth (15–24),41.73718,Japan
JPN,1985,Youth (15–24),40.9913,Japan
JPN,1986,Youth (15–24),41.06621,Japan
JPN,1987,Youth (15–24),40.56313,Japan
JPN,1988,Youth (15–24),40.6877,Japan
JPN,1989,Youth (15–24),41.37964,Japan
JPN,1990,Youth (15–24),42.37455,Japan
JPN,1991,Youth (15–24),43.61412,Japan
JPN,1992,Youth (15–24),44.62915,Japan
JPN,1993,Youth (15–24),44.81816,Japan
JPN,1994,Youth (15–24),45.06632,Japan
JPN,1995,Youth (15–24),44.77672,Japan
JPN,1996,Youth (15–24),45.16323,Japan
JPN,1997,Youth (15–24),45.36362,Japan
JPN,1998,Youth (15–24),44.59783,Japan
JPN,1999,Youth (15–24),43.02462,Japan
JPN,2000,Youth (15–24),42.83065,Japan
JPN,2001,Youth (15–24),42.05816,Japan
JPN,2002,Youth (15–24),41.02214,Japan
JPN,2003,Youth (15–24),40.3587,Japan
JPN,2004,Youth (15–24),40.0905,Japan
JPN,2005,Youth (15–24),40.90949,Japan
JPN,2006,Youth (15–24),41.32814,Japan
JPN,2007,Youth (15–24),41.39838,Japan
JPN,2008,Youth (15–24),41.21931,Japan
JPN,2009,Youth (15–24),39.51468,Japan
JPN,2010,Youth (15–24),38.76087,Japan
JPN,2011,Youth (15–24),39.03961,Japan
JPN,2012,Youth (15–24),38.35372,Japan
JPN,2013,Youth (15–24),39.51796,Japan
JPN,2014,Youth (15–24),40.0653,Japan
JPN,2015,Youth (15–24),40.32683,Japan
JPN,2016,Youth (15–24),42.14072,Japan
JPN,2017,Youth (15–24),42.46119,Japan
JPN,2018,Youth (15–24),45.82547,Japan
JPN,2019,Youth (15–24),47.30335,Japan
JPN,2020,Youth (15–24),46.22409,Japan
JPN,2021,Youth (15–24),46.53971,Japan
JPN,2022,Youth (15–24),46.66373,Japan
JPN,2023,Youth (15–24),47.91145,Japan
JPN,2024,Youth (15–24),48.81648,Japan
JPN,2025,Youth (15–24),49.6075,Japan
KOR,2000,Older (55–64),57.84345,South Korea
KOR,2001,Older (55–64),58.37568,South Korea
KOR,2002,Older (55–64),59.5045,South Korea
KOR,2003,Older (55–64),57.73093,South Korea
KOR,2004,Older (55–64),58.80132,South Korea
KOR,2005,Older (55–64),58.70692,South Korea
KOR,2006,Older (55–64),59.30368,South Korea
KOR,2007,Older (55–64),60.57109,South Korea
KOR,2008,Older (55–64),60.58504,South Korea
KOR,2009,Older (55–64),60.29242,South Korea
KOR,2010,Older (55–64),60.83335,South Korea
KOR,2011,Older (55–64),62.13849,South Korea
KOR,2012,Older (55–64),63.10845,South Korea
KOR,2013,Older (55–64),64.33751,South Korea
KOR,2014,Older (55–64),65.74533,South Korea
KOR,2015,Older (55–64),65.99236,South Korea
KOR,2016,Older (55–64),66.16142,South Korea
KOR,2017,Older (55–64),67.44261,South Korea
KOR,2018,Older (55–64),66.83384,South Korea
KOR,2019,Older (55–64),66.86108,South Korea
KOR,2020,Older (55–64),66.5691,South Korea
KOR,2021,Older (55–64),66.3069,South Korea
KOR,2022,Older (55–64),68.78388,South Korea
KOR,2023,Older (55–64),69.87646,South Korea
KOR,2024,Older (55–64),69.91159,South Korea
KOR,2025,Older (55–64),70.46218,South Korea
KOR,2000,Prime-age (25–54),72.26382,South Korea
KOR,2001,Prime-age (25–54),72.62009,South Korea
KOR,2002,Prime-age (25–54),73.46822,South Korea
KOR,2003,Prime-age (25–54),73.11387,South Korea
KOR,2004,Prime-age (25–54),73.53618,South Korea
KOR,2005,Prime-age (25–54),73.48127,South Korea
KOR,2006,Prime-age (25–54),73.97989,South Korea
KOR,2007,Prime-age (25–54),74.10313,South Korea
KOR,2008,Prime-age (25–54),74.26202,South Korea
KOR,2009,Prime-age (25–54),73.26693,South Korea
KOR,2010,Prime-age (25–54),73.78532,South Korea
KOR,2011,Prime-age (25–54),74.4157,South Korea
KOR,2012,Prime-age (25–54),74.73511,South Korea
KOR,2013,Prime-age (25–54),75.05659,South Korea
KOR,2014,Prime-age (25–54),75.76822,South Korea
KOR,2015,Prime-age (25–54),75.98916,South Korea
KOR,2016,Prime-age (25–54),76.16335,South Korea
KOR,2017,Prime-age (25–54),76.34902,South Korea
KOR,2018,Prime-age (25–54),76.42686,South Korea
KOR,2019,Prime-age (25–54),76.37587,South Korea
KOR,2020,Prime-age (25–54),74.92442,South Korea
KOR,2021,Prime-age (25–54),75.34994,South Korea
KOR,2022,Prime-age (25–54),76.99941,South Korea
KOR,2023,Prime-age (25–54),77.86385,South Korea
KOR,2024,Prime-age (25–54),78.36578,South Korea
KOR,2025,Prime-age (25–54),78.79098,South Korea
KOR,2000,Total (15–64),61.51276,South Korea
KOR,2001,Total (15–64),62.2052,South Korea
KOR,2002,Total (15–64),63.40555,South Korea
KOR,2003,Total (15–64),63.0346,South Korea
KOR,2004,Total (15–64),63.76704,South Korea
KOR,2005,Total (15–64),63.74775,South Korea
KOR,2006,Total (15–64),63.97321,South Korea
KOR,2007,Total (15–64),64.14521,South Korea
KOR,2008,Total (15–64),63.9557,South Korea
KOR,2009,Total (15–64),63.0171,South Korea
KOR,2010,Total (15–64),63.38788,South Korea
KOR,2011,Total (15–64),63.91484,South Korea
KOR,2012,Total (15–64),64.34369,South Korea
KOR,2013,Total (15–64),64.62727,South Korea
KOR,2014,Total (15–64),65.56622,South Korea
KOR,2015,Total (15–64),65.90981,South Korea
KOR,2016,Total (15–64),66.07566,South Korea
KOR,2017,Total (15–64),66.62926,South Korea
KOR,2018,Total (15–64),66.61324,South Korea
KOR,2019,Total (15–64),66.82268,South Korea
KOR,2020,Total (15–64),65.86022,South Korea
KOR,2021,Total (15–64),66.52686,South Korea
KOR,2022,Total (15–64),68.51241,South Korea
KOR,2023,Total (15–64),69.22884,South Korea
KOR,2024,Total (15–64),69.5437,South Korea
KOR,2025,Total (15–64),69.8482,South Korea
KOR,2000,Youth (15–24),29.45086,South Korea
KOR,2001,Youth (15–24),30.16432,South Korea
KOR,2002,Youth (15–24),31.54843,South Korea
KOR,2003,Youth (15–24),30.97331,South Korea
KOR,2004,Youth (15–24),31.44232,South Korea
KOR,2005,Youth (15–24),30.23128,South Korea
KOR,2006,Youth (15–24),27.78982,South Korea
KOR,2007,Youth (15–24),26.28399,South Korea
KOR,2008,Youth (15–24),23.82574,South Korea
KOR,2009,Youth (15–24),22.62508,South Korea
KOR,2010,Youth (15–24),22.78072,South Korea
KOR,2011,Youth (15–24),23.04995,South Korea
KOR,2012,Youth (15–24),24.06912,South Korea
KOR,2013,Youth (15–24),23.93399,South Korea
KOR,2014,Youth (15–24),25.59885,South Korea
KOR,2015,Youth (15–24),26.72864,South Korea
KOR,2016,Youth (15–24),26.93667,South Korea
KOR,2017,Youth (15–24),27.1594,South Korea
KOR,2018,Youth (15–24),26.17167,South Korea
KOR,2019,Youth (15–24),26.5183,South Korea
KOR,2020,Youth (15–24),25.19947,South Korea
KOR,2021,Youth (15–24),27.05123,South Korea
KOR,2022,Youth (15–24),28.8135,South Korea
KOR,2023,Youth (15–24),27.92389,South Korea
KOR,2024,Youth (15–24),26.76913,South Korea
KOR,2025,Youth (15–24),25.26242,South Korea
NLD,2000,Older (55–64),38.175,Netherlands
NLD,2001,Older (55–64),39.6,Netherlands
NLD,2002,Older (55–64),42.35,Netherlands
NLD,2003,Older (55–64),44.325,Netherlands
NLD,2004,Older (55–64),45.25,Netherlands
NLD,2005,Older (55–64),43.225,Netherlands
NLD,2006,Older (55–64),44.025,Netherlands
NLD,2007,Older (55–64),47.775,Netherlands
NLD,2008,Older (55–64),50.0,Netherlands
NLD,2009,Older (55–64),51.6,Netherlands
NLD,2010,Older (55–64),52.625,Netherlands
NLD,2011,Older (55–64),54.95,Netherlands
NLD,2012,Older (55–64),57.4,Netherlands
NLD,2013,Older (55–64),58.975,Netherlands
NLD,2014,Older (55–64),59.65,Netherlands
NLD,2015,Older (55–64),61.5,Netherlands
NLD,2016,Older (55–64),63.25,Netherlands
NLD,2017,Older (55–64),65.45,Netherlands
NLD,2018,Older (55–64),67.45,Netherlands
NLD,2019,Older (55–64),69.475,Netherlands
NLD,2020,Older (55–64),70.775,Netherlands
NLD,2021,Older (55–64),71.425,Netherlands
NLD,2022,Older (55–64),73.15,Netherlands
NLD,2023,Older (55–64),75.0,Netherlands
NLD,2024,Older (55–64),75.3,Netherlands
NLD,2025,Older (55–64),75.825,Netherlands
NLD,2000,Prime-age (25–54),81.65,Netherlands
NLD,2001,Prime-age (25–54),82.775,Netherlands
NLD,2002,Prime-age (25–54),82.825,Netherlands
NLD,2003,Prime-age (25–54),82.575,Netherlands
NLD,2004,Prime-age (25–54),82.525,Netherlands
NLD,2005,Prime-age (25–54),81.3,Netherlands
NLD,2006,Prime-age (25–54),82.5,Netherlands
NLD,2007,Prime-age (25–54),83.925,Netherlands
NLD,2008,Prime-age (25–54),85.5,Netherlands
NLD,2009,Prime-age (25–54),85.2,Netherlands
NLD,2010,Prime-age (25–54),84.6,Netherlands
NLD,2011,Prime-age (25–54),84.15,Netherlands
NLD,2012,Prime-age (25–54),83.75,Netherlands
NLD,2013,Prime-age (25–54),82.35,Netherlands
NLD,2014,Prime-age (25–54),81.9,Netherlands
NLD,2015,Prime-age (25–54),82.425,Netherlands
NLD,2016,Prime-age (25–54),83.125,Netherlands
NLD,2017,Prime-age (25–54),83.65,Netherlands
NLD,2018,Prime-age (25–54),84.8,Netherlands
NLD,2019,Prime-age (25–54),85.4,Netherlands
NLD,2020,Prime-age (25–54),85.25,Netherlands
NLD,2021,Prime-age (25–54),85.95,Netherlands
NLD,2022,Prime-age (25–54),86.85,Netherlands
NLD,2023,Prime-age (25–54),87.0,Netherlands
NLD,2024,Prime-age (25–54),86.9,Netherlands
NLD,2025,Prime-age (25–54),86.7,Netherlands
NLD,2000,Total (15–64),72.95,Netherlands
NLD,2001,Total (15–64),74.125,Netherlands
NLD,2002,Total (15–64),74.4,Netherlands
NLD,2003,Total (15–64),73.65,Netherlands
NLD,2004,Total (15–64),73.125,Netherlands
NLD,2005,Total (15–64),70.625,Netherlands
NLD,2006,Total (15–64),71.575,Netherlands
NLD,2007,Total (15–64),73.45,Netherlands
NLD,2008,Total (15–64),74.925,Netherlands
NLD,2009,Total (15–64),76.175,Netherlands
NLD,2010,Total (15–64),75.45,Netherlands
NLD,2011,Total (15–64),75.7,Netherlands
NLD,2012,Total (15–64),75.9,Netherlands
NLD,2013,Total (15–64),75.1,Netherlands
NLD,2014,Total (15–64),74.65,Netherlands
NLD,2015,Total (15–64),75.65,Netherlands
NLD,2016,Total (15–64),76.375,Netherlands
NLD,2017,Total (15–64),77.375,Netherlands
NLD,2018,Total (15–64),78.7,Netherlands
NLD,2019,Total (15–64),79.7,Netherlands
NLD,2020,Total (15–64),79.3,Netherlands
NLD,2021,Total (15–64),80.15,Netherlands
NLD,2022,Total (15–64),81.775,Netherlands
NLD,2023,Total (15–64),82.425,Netherlands
NLD,2024,Total (15–64),82.325,Netherlands
NLD,2025,Total (15–64),82.3,Netherlands
NLD,2000,Youth (15–24),68.725,Netherlands
NLD,2001,Youth (15–24),70.4,Netherlands
NLD,2002,Youth (15–24),70.05,Netherlands
NLD,2003,Youth (15–24),68.35,Netherlands
NLD,2004,Youth (15–24),65.85,Netherlands
NLD,2005,Youth (15–24),59.325,Netherlands
NLD,2006,Youth (15–24),60.45,Netherlands
NLD,2007,Youth (15–24),63.075,Netherlands
NLD,2008,Youth (15–24),64.275,Netherlands
NLD,2009,Youth (15–24),70.9,Netherlands
NLD,2010,Youth (15–24),68.675,Netherlands
NLD,2011,Youth (15–24),69.25,Netherlands
NLD,2012,Youth (15–24),69.025,Netherlands
NLD,2013,Youth (15–24),67.925,Netherlands
NLD,2014,Youth (15–24),66.6,Netherlands
NLD,2015,Youth (15–24),68.575,Netherlands
NLD,2016,Youth (15–24),68.55,Netherlands
NLD,2017,Youth (15–24),69.95,Netherlands
NLD,2018,Youth (15–24),71.55,Netherlands
NLD,2019,Youth (15–24),72.85,Netherlands
NLD,2020,Youth (15–24),69.975,Netherlands
NLD,2021,Youth (15–24),71.7,Netherlands
NLD,2022,Youth (15–24),75.5,Netherlands
NLD,2023,Youth (15–24),76.475,Netherlands
NLD,2024,Youth (15–24),76.025,Netherlands
NLD,2025,Youth (15–24),75.975,Netherlands
NOR,2000,Older (55–64),65.15,Norway
NOR,2001,Older (55–64),65.9,Norway
NOR,2002,Older (55–64),66.25,Norway
NOR,2003,Older (55–64),66.925,Norway
NOR,2004,Older (55–64),65.825,Norway
NOR,2005,Older (55–64),65.5,Norway
NOR,2006,Older (55–64),67.425,Norway
NOR,2007,Older (55–64),68.95,Norway
NOR,2008,Older (55–64),69.2,Norway
NOR,2009,Older (55–64),69.525,Norway
NOR,2010,Older (55–64),69.2,Norway
NOR,2011,Older (55–64),70.775,Norway
NOR,2012,Older (55–64),71.4,Norway
NOR,2013,Older (55–64),72.025,Norway
NOR,2014,Older (55–64),72.775,Norway
NOR,2015,Older (55–64),73.225,Norway
NOR,2016,Older (55–64),73.6,Norway
NOR,2017,Older (55–64),72.875,Norway
NOR,2018,Older (55–64),72.6,Norway
NOR,2019,Older (55–64),73.4,Norway
NOR,2020,Older (55–64),73.5,Norway
NOR,2021,Older (55–64),74.6,Norway
NOR,2022,Older (55–64),74.525,Norway
NOR,2023,Older (55–64),73.75,Norway
NOR,2024,Older (55–64),73.625,Norway
NOR,2025,Older (55–64),72.575,Norway
NOR,2000,Prime-age (25–54),85.35,Norway
NOR,2001,Prime-age (25–54),85.15,Norway
NOR,2002,Prime-age (25–54),84.625,Norway
NOR,2003,Prime-age (25–54),83.025,Norway
NOR,2004,Prime-age (25–54),83.125,Norway
NOR,2005,Prime-age (25–54),83.25,Norway
NOR,2006,Prime-age (25–54),84.375,Norway
NOR,2007,Prime-age (25–54),85.725,Norway
NOR,2008,Prime-age (25–54),86.775,Norway
NOR,2009,Prime-age (25–54),85.85,Norway
NOR,2010,Prime-age (25–54),84.875,Norway
NOR,2011,Prime-age (25–54),85.0,Norway
NOR,2012,Prime-age (25–54),84.8,Norway
NOR,2013,Prime-age (25–54),84.275,Norway
NOR,2014,Prime-age (25–54),84.025,Norway
NOR,2015,Prime-age (25–54),83.2,Norway
NOR,2016,Prime-age (25–54),83.075,Norway
NOR,2017,Prime-age (25–54),83.05,Norway
NOR,2018,Prime-age (25–54),83.9,Norway
NOR,2019,Prime-age (25–54),84.15,Norway
NOR,2020,Prime-age (25–54),83.325,Norway
NOR,2021,Prime-age (25–54),83.525,Norway
NOR,2022,Prime-age (25–54),84.5,Norway
NOR,2023,Prime-age (25–54),84.0,Norway
NOR,2024,Prime-age (25–54),83.675,Norway
NOR,2025,Prime-age (25–54),83.275,Norway
NOR,2000,Total (15–64),77.5,Norway
NOR,2001,Total (15–64),77.175,Norway
NOR,2002,Total (15–64),76.825,Norway
NOR,2003,Total (15–64),75.5,Norway
NOR,2004,Total (15–64),75.125,Norway
NOR,2005,Total (15–64),74.825,Norway
NOR,2006,Total (15–64),75.375,Norway
NOR,2007,Total (15–64),76.825,Norway
NOR,2008,Total (15–64),77.95,Norway
NOR,2009,Total (15–64),76.85,Norway
NOR,2010,Total (15–64),75.8,Norway
NOR,2011,Total (15–64),76.175,Norway
NOR,2012,Total (15–64),76.35,Norway
NOR,2013,Total (15–64),76.05,Norway
NOR,2014,Total (15–64),75.775,Norway
NOR,2015,Total (15–64),75.4,Norway
NOR,2016,Total (15–64),75.1,Norway
NOR,2017,Total (15–64),74.925,Norway
NOR,2018,Total (15–64),75.7,Norway
NOR,2019,Total (15–64),76.175,Norway
NOR,2020,Total (15–64),75.625,Norway
NOR,2021,Total (15–64),76.3,Norway
NOR,2022,Total (15–64),77.725,Norway
NOR,2023,Total (15–64),77.4,Norway
NOR,2024,Total (15–64),77.075,Norway
NOR,2025,Total (15–64),76.625,Norway
NOR,2000,Youth (15–24),57.675,Norway
NOR,2001,Youth (15–24),56.55,Norway
NOR,2002,Youth (15–24),56.825,Norway
NOR,2003,Youth (15–24),55.15,Norway
NOR,2004,Youth (15–24),54.575,Norway
NOR,2005,Youth (15–24),53.425,Norway
NOR,2006,Youth (15–24),52.425,Norway
NOR,2007,Youth (15–24),54.45,Norway
NOR,2008,Youth (15–24),57.325,Norway
NOR,2009,Youth (15–24),54.675,Norway
NOR,2010,Youth (15–24),52.925,Norway
NOR,2011,Youth (15–24),53.2,Norway
NOR,2012,Youth (15–24),54.175,Norway
NOR,2013,Youth (15–24),53.575,Norway
NOR,2014,Youth (15–24),52.225,Norway
NOR,2015,Youth (15–24),52.175,Norway
NOR,2016,Youth (15–24),50.55,Norway
NOR,2017,Youth (15–24),50.175,Norway
NOR,2018,Youth (15–24),51.35,Norway
NOR,2019,Youth (15–24),52.25,Norway
NOR,2020,Youth (15–24),51.5,Norway
NOR,2021,Youth (15–24),53.325,Norway
NOR,2022,Youth (15–24),57.85,Norway
NOR,2023,Youth (15–24),58.525,Norway
NOR,2024,Youth (15–24),58.125,Norway
NOR,2025,Youth (15–24),58.275,Norway
NZL,1986,Older (55–64),48.98965,New Zealand
NZL,1987,Older (55–64),47.13005,New Zealand
NZL,1988,Older (55–64),45.08999,New Zealand
NZL,1989,Older (55–64),41.81145,New Zealand
NZL,1990,Older (55–64),41.60226,New Zealand
NZL,1991,Older (55–64),41.48932,New Zealand
NZL,1992,Older (55–64),41.46276,New Zealand
NZL,1993,Older (55–64),44.4326,New Zealand
NZL,1994,Older (55–64),47.11211,New Zealand
NZL,1995,Older (55–64),50.16106,New Zealand
NZL,1996,Older (55–64),53.60572,New Zealand
NZL,1997,Older (55–64),54.31452,New Zealand
NZL,1998,Older (55–64),55.36273,New Zealand
NZL,1999,Older (55–64),56.55822,New Zealand
NZL,2000,Older (55–64),56.82678,New Zealand
NZL,2001,Older (55–64),60.33003,New Zealand
NZL,2002,Older (55–64),63.21299,New Zealand
NZL,2003,Older (55–64),64.32468,New Zealand
NZL,2004,Older (55–64),67.04724,New Zealand
NZL,2005,Older (55–64),69.4878,New Zealand
NZL,2006,Older (55–64),70.03976,New Zealand
NZL,2007,Older (55–64),71.79884,New Zealand
NZL,2008,Older (55–64),71.60672,New Zealand
NZL,2009,Older (55–64),71.98905,New Zealand
NZL,2010,Older (55–64),73.14348,New Zealand
NZL,2011,Older (55–64),73.58389,New Zealand
NZL,2012,Older (55–64),73.79611,New Zealand
NZL,2013,Older (55–64),74.26994,New Zealand
NZL,2014,Older (55–64),76.10221,New Zealand
NZL,2015,Older (55–64),75.13509,New Zealand
NZL,2016,Older (55–64),76.02927,New Zealand
NZL,2017,Older (55–64),78.17587,New Zealand
NZL,2018,Older (55–64),77.91452,New Zealand
NZL,2019,Older (55–64),76.18608,New Zealand
NZL,2020,Older (55–64),76.75384,New Zealand
NZL,2021,Older (55–64),77.9152,New Zealand
NZL,2022,Older (55–64),78.41447,New Zealand
NZL,2023,Older (55–64),78.45929,New Zealand
NZL,2024,Older (55–64),77.74433,New Zealand
NZL,2025,Older (55–64),77.19439,New Zealand
NZL,1986,Prime-age (25–54),79.19051,New Zealand
NZL,1987,Prime-age (25–54),79.60733,New Zealand
NZL,1988,Prime-age (25–54),77.94927,New Zealand
NZL,1989,Prime-age (25–54),76.36601,New Zealand
NZL,1990,Prime-age (25–54),75.93064,New Zealand
NZL,1991,Prime-age (25–54),74.47482,New Zealand
NZL,1992,Prime-age (25–54),74.28414,New Zealand
NZL,1993,Prime-age (25–54),74.51833,New Zealand
NZL,1994,Prime-age (25–54),75.71932,New Zealand
NZL,1995,Prime-age (25–54),77.23007,New Zealand
NZL,1996,Prime-age (25–54),77.93824,New Zealand
NZL,1997,Prime-age (25–54),77.3511,New Zealand
NZL,1998,Prime-age (25–54),76.26383,New Zealand
NZL,1999,Prime-age (25–54),77.10667,New Zealand
NZL,2000,Prime-age (25–54),78.21373,New Zealand
NZL,2001,Prime-age (25–54),78.86012,New Zealand
NZL,2002,Prime-age (25–54),79.28945,New Zealand
NZL,2003,Prime-age (25–54),79.41892,New Zealand
NZL,2004,Prime-age (25–54),80.3717,New Zealand
NZL,2005,Prime-age (25–54),81.50401,New Zealand
NZL,2006,Prime-age (25–54),81.69869,New Zealand
NZL,2007,Prime-age (25–54),81.82578,New Zealand
NZL,2008,Prime-age (25–54),81.74596,New Zealand
NZL,2009,Prime-age (25–54),80.39901,New Zealand
NZL,2010,Prime-age (25–54),79.77089,New Zealand
NZL,2011,Prime-age (25–54),80.27888,New Zealand
NZL,2012,Prime-age (25–54),79.56903,New Zealand
NZL,2013,Prime-age (25–54),80.68491,New Zealand
NZL,2014,Prime-age (25–54),81.64516,New Zealand
NZL,2015,Prime-age (25–54),81.57829,New Zealand
NZL,2016,Prime-age (25–54),83.02531,New Zealand
NZL,2017,Prime-age (25–54),84.04606,New Zealand
NZL,2018,Prime-age (25–54),84.47285,New Zealand
NZL,2019,Prime-age (25–54),84.72108,New Zealand
NZL,2020,Prime-age (25–54),83.72794,New Zealand
NZL,2021,Prime-age (25–54),84.80731,New Zealand
NZL,2022,Prime-age (25–54),85.78951,New Zealand
NZL,2023,Prime-age (25–54),86.34145,New Zealand
NZL,2024,Prime-age (25–54),85.67123,New Zealand
NZL,2025,Prime-age (25–54),84.60643,New Zealand
NZL,1986,Total (15–64),72.15318,New Zealand
NZL,1987,Total (15–64),71.97916,New Zealand
NZL,1988,Total (15–64),69.43733,New Zealand
NZL,1989,Total (15–64),67.16886,New Zealand
NZL,1990,Total (15–64),67.10247,New Zealand
NZL,1991,Total (15–64),65.26609,New Zealand
NZL,1992,Total (15–64),64.92945,New Zealand
NZL,1993,Total (15–64),65.62728,New Zealand
NZL,1994,Total (15–64),67.49545,New Zealand
NZL,1995,Total (15–64),69.65571,New Zealand
NZL,1996,Total (15–64),70.60989,New Zealand
NZL,1997,Total (15–64),70.1252,New Zealand
NZL,1998,Total (15–64),69.07514,New Zealand
NZL,1999,Total (15–64),69.55356,New Zealand
NZL,2000,Total (15–64),70.33273,New Zealand
NZL,2001,Total (15–64),71.37629,New Zealand
NZL,2002,Total (15–64),72.09379,New Zealand
NZL,2003,Total (15–64),72.15541,New Zealand
NZL,2004,Total (15–64),73.16463,New Zealand
