date,usdcad,eurcad,jpycad
2017-01-03,1.3435,1.3973,0.0114
2017-01-04,1.3315,1.393,0.01134
2017-01-05,1.3244,1.4008,0.01145
2017-01-06,1.3214,1.3953,0.01133
2017-01-09,1.324,1.3967,0.01138
2017-01-10,1.3213,1.397,0.01141
2017-01-11,1.325,1.3916,0.0114
2017-01-12,1.3106,1.3966,0.01148
2017-01-13,1.3141,1.3967,0.01144
2017-01-16,1.3152,1.395,0.01153
2017-01-17,1.3057,1.397,0.01156
2017-01-18,1.3099,1.4052,0.0116
2017-01-19,1.3303,1.4159,0.01157
2017-01-20,1.3356,1.4242,0.01162
2017-01-23,1.3291,1.4266,0.01174
2017-01-24,1.3174,1.4156,0.01161
2017-01-25,1.3088,1.4052,0.01152
2017-01-26,1.3103,1.4001,0.01145
2017-01-27,1.3123,1.4036,0.0114
2017-01-30,1.3114,1.4002,0.01151
2017-01-31,1.303,1.4053,0.01155
2017-02-01,1.3074,1.4066,0.01153
2017-02-02,1.3016,1.4049,0.01156
2017-02-03,1.3016,1.4022,0.01155
2017-02-06,1.3099,1.4061,0.01168
2017-02-07,1.3167,1.4072,0.01173
2017-02-08,1.3157,1.4064,0.01175
2017-02-09,1.3127,1.4003,0.01162
2017-02-10,1.3084,1.3911,0.01153
2017-02-13,1.3082,1.3874,0.0115
2017-02-14,1.307,1.3832,0.01146
2017-02-15,1.3088,1.3843,0.01144
2017-02-16,1.3055,1.3917,0.01151
2017-02-17,1.3102,1.3923,0.01161
2017-02-21,1.3148,1.3861,0.01158
2017-02-22,1.3181,1.3892,0.01164
2017-02-23,1.311,1.3867,0.01163
2017-02-24,1.3095,1.3853,0.01167
2017-02-27,1.3118,1.3907,0.01167
2017-02-28,1.3249,1.4051,0.01182
2017-03-01,1.3338,1.4072,0.01173
2017-03-02,1.3387,1.4069,0.0117
2017-03-03,1.3405,1.4169,0.01172
2017-03-06,1.3404,1.4195,0.01177
2017-03-07,1.3417,1.4184,0.01177
2017-03-08,1.3475,1.4215,0.01177
2017-03-09,1.3513,1.4301,0.01177
2017-03-10,1.3464,1.4353,0.01171
2017-03-13,1.3447,1.434,0.01172
2017-03-14,1.3484,1.4332,0.01176
2017-03-15,1.3428,1.4291,0.01174
2017-03-16,1.3319,1.4294,0.01176
2017-03-17,1.3337,1.433,0.01182
2017-03-20,1.3358,1.4354,0.01186
2017-03-21,1.3317,1.4393,0.01188
2017-03-22,1.336,1.4434,0.01203
2017-03-23,1.3336,1.4381,0.01201
2017-03-24,1.3374,1.4448,0.01205
2017-03-27,1.3373,1.4548,0.01211
2017-03-28,1.3374,1.45,0.01209
2017-03-29,1.3364,1.4375,0.01204
2017-03-30,1.3304,1.4255,0.01194
2017-03-31,1.331,1.4222,0.01194
2017-04-03,1.3384,1.4272,0.01205
2017-04-04,1.3425,1.4311,0.01213
2017-04-05,1.3409,1.4296,0.01206
2017-04-06,1.3418,1.4292,0.0121
2017-04-07,1.3395,1.421,0.01208
2017-04-10,1.3349,1.4144,0.01202
2017-04-11,1.3332,1.4148,0.01213
2017-04-12,1.33,1.4111,0.01214
2017-04-13,1.3275,1.4102,0.01216
2017-04-17,1.3289,1.4155,0.01224
2017-04-18,1.3377,1.4321,0.01232
2017-04-19,1.346,1.4423,0.01236
2017-04-20,1.3482,1.4485,0.01234
2017-04-21,1.3506,1.4447,0.01238
2017-04-24,1.3492,1.4648,0.01227
2017-04-25,1.3592,1.4847,0.01226
2017-04-26,1.3593,1.4797,0.01219
2017-04-27,1.3624,1.4817,0.01224
2017-04-28,1.3662,1.4896,0.01226
2017-05-01,1.366,1.4902,0.01223
2017-05-02,1.372,1.4971,0.01224
2017-05-03,1.3714,1.4963,0.0122
2017-05-04,1.3743,1.5057,0.0122
2017-05-05,1.3712,1.5063,0.01218
2017-05-08,1.3705,1.4985,0.01214
2017-05-09,1.3728,1.4939,0.01203
2017-05-10,1.3672,1.486,0.01199
2017-05-11,1.3707,1.4892,0.01204
2017-05-12,1.3714,1.4973,0.01209
2017-05-15,1.3641,1.4973,0.01201
2017-05-16,1.3596,1.5063,0.01201
2017-05-17,1.3614,1.5161,0.01222
2017-05-18,1.3611,1.5128,0.01225
2017-05-19,1.3544,1.5162,0.01216
2017-05-23,1.349,1.512,0.01211
2017-05-24,1.346,1.5063,0.01203
2017-05-25,1.3453,1.5082,0.01203
2017-05-26,1.3456,1.5039,0.0121
2017-05-29,1.3446,1.5027,0.01208
2017-05-30,1.3469,1.5059,0.01215
2017-05-31,1.35,1.5164,0.01219
2017-06-01,1.35,1.5141,0.01213
2017-06-02,1.3504,1.5218,0.01221
2017-06-05,1.3483,1.5171,0.0122
2017-06-06,1.3461,1.517,0.0123
2017-06-07,1.3492,1.5179,0.01232
2017-06-08,1.3503,1.5145,0.01226
2017-06-09,1.3453,1.5052,0.01217
2017-06-12,1.3415,1.5032,0.01221
2017-06-13,1.3238,1.4835,0.01203
2017-06-14,1.3209,1.4872,0.01208
2017-06-15,1.3283,1.481,0.012
2017-06-16,1.3232,1.4804,0.01193
2017-06-19,1.322,1.4758,0.01187
2017-06-20,1.3267,1.4771,0.0119
2017-06-21,1.331,1.4839,0.01194
2017-06-22,1.3241,1.4769,0.0119
2017-06-23,1.3268,1.4853,0.01193
2017-06-26,1.3238,1.4819,0.01186
2017-06-27,1.3188,1.4913,0.01176
2017-06-28,1.306,1.4844,0.01164
2017-06-29,1.3015,1.4868,0.01159
2017-06-30,1.2977,1.4813,0.01156
2017-07-04,1.2941,1.4685,0.01143
2017-07-05,1.2982,1.4714,0.01146
2017-07-06,1.2946,1.4767,0.01143
2017-07-07,1.2887,1.4692,0.01131
2017-07-10,1.2888,1.4688,0.01129
2017-07-11,1.292,1.4774,0.01132
2017-07-12,1.2794,1.4613,0.0113
2017-07-13,1.2743,1.4529,0.01125
2017-07-14,1.2672,1.4515,0.01126
2017-07-17,1.2669,1.4535,0.01125
2017-07-18,1.2628,1.4606,0.01128
2017-07-19,1.2595,1.4512,0.01127
2017-07-20,1.2585,1.4604,0.01124
2017-07-21,1.2549,1.4632,0.01129
2017-07-24,1.2512,1.4565,0.01127
2017-07-25,1.2507,1.4592,0.01121
2017-07-26,1.2505,1.4572,0.01118
2017-07-27,1.252,1.4621,0.01124
2017-07-28,1.2447,1.4619,0.01123
2017-07-31,1.2485,1.4719,0.01131
2017-08-01,1.2514,1.4779,0.01135
2017-08-02,1.256,1.489,0.01136
2017-08-03,1.2578,1.4928,0.01141
2017-08-04,1.2638,1.4886,0.01141
2017-08-08,1.2672,1.4911,0.01147
2017-08-09,1.2705,1.4916,0.01156
2017-08-10,1.2711,1.4936,0.01162
2017-08-11,1.2685,1.4984,0.01163
2017-08-14,1.2705,1.4975,0.01159
2017-08-15,1.2755,1.4957,0.01154
2017-08-16,1.2699,1.4884,0.01148
2017-08-17,1.2647,1.4837,0.01151
2017-08-18,1.2586,1.4787,0.01154
2017-08-21,1.2575,1.4844,0.01155
2017-08-22,1.2552,1.476,0.01147
2017-08-23,1.2564,1.4835,0.01152
2017-08-24,1.2529,1.4789,0.01146
2017-08-25,1.2492,1.4821,0.01142
2017-08-28,1.2482,1.4929,0.01143
2017-08-29,1.2515,1.5037,0.01148
2017-08-30,1.2605,1.5009,0.01143
2017-08-31,1.2536,1.4887,0.01138
2017-09-01,1.239,1.4719,0.01125
2017-09-05,1.2371,1.4733,0.01136
2017-09-06,1.2264,1.4628,0.01125
2017-09-07,1.2148,1.4585,0.01119
2017-09-08,1.2132,1.4601,0.01126
2017-09-11,1.2128,1.4521,0.01112
2017-09-12,1.2159,1.4538,0.01105
2017-09-13,1.2187,1.4517,0.01103
2017-09-14,1.2198,1.4506,0.01103
2017-09-15,1.2182,1.4564,0.01098
2017-09-18,1.2238,1.4621,0.01098
2017-09-19,1.2277,1.4712,0.01101
2017-09-20,1.2273,1.4697,0.011
2017-09-21,1.2339,1.4718,0.01098
2017-09-22,1.2317,1.4729,0.01099
2017-09-25,1.2341,1.4634,0.01103
2017-09-26,1.237,1.458,0.01103
2017-09-27,1.2412,1.4577,0.011
2017-09-28,1.245,1.4672,0.01106
2017-09-29,1.248,1.4742,0.01109
2017-10-02,1.2505,1.4687,0.0111
2017-10-03,1.25,1.4691,0.01107
2017-10-04,1.2479,1.4678,0.01107
2017-10-05,1.2548,1.4699,0.01113
2017-10-06,1.2549,1.4707,0.01112
2017-10-10,1.2501,1.4754,0.01114
2017-10-11,1.2498,1.4806,0.01113
2017-10-12,1.2472,1.477,0.01111
2017-10-13,1.2487,1.478,0.01116
2017-10-16,1.2529,1.4788,0.0112
2017-10-17,1.2548,1.4752,0.01117
2017-10-18,1.2486,1.4708,0.01106
2017-10-19,1.2478,1.4771,0.01109
2017-10-20,1.2601,1.4852,0.01111
2017-10-23,1.2644,1.485,0.01112
2017-10-24,1.2666,1.4901,0.01112
2017-10-25,1.2771,1.5073,0.01122
2017-10-26,1.2831,1.5009,0.01127
2017-10-27,1.2874,1.4925,0.0113
2017-10-30,1.2837,1.4926,0.01133
2017-10-31,1.2893,1.5014,0.01135
2017-11-01,1.2885,1.4978,0.0113
2017-11-02,1.2822,1.495,0.01125
2017-11-03,1.2764,1.4833,0.01118
2017-11-06,1.2746,1.4784,0.01119
2017-11-07,1.2785,1.4802,0.01121
2017-11-08,1.2729,1.4757,0.0112
2017-11-09,1.2692,1.4768,0.0112
2017-11-10,1.2683,1.4789,0.01118
2017-11-14,1.2733,1.499,0.01122
2017-11-15,1.2773,1.5082,0.01131
2017-11-16,1.2745,1.5002,0.01128
2017-11-17,1.2783,1.5077,0.01139
2017-11-20,1.2793,1.503,0.01138
2017-11-21,1.2778,1.4996,0.01137
2017-11-22,1.2729,1.5008,0.01141
2017-11-23,1.2715,1.5066,0.01143
2017-11-24,1.2708,1.515,0.0114
2017-11-27,1.2735,1.5179,0.01147
2017-11-28,1.2807,1.5202,0.01151
2017-11-29,1.2853,1.5231,0.01149
2017-11-30,1.2888,1.533,0.01147
2017-12-01,1.2729,1.5134,0.01134
2017-12-04,1.2695,1.5042,0.01126
2017-12-05,1.268,1.4991,0.01125
2017-12-06,1.2757,1.5049,0.01137
2017-12-07,1.2843,1.5141,0.01139
2017-12-08,1.286,1.5123,0.01133
2017-12-11,1.2854,1.5157,0.01133
2017-12-12,1.2871,1.5106,0.01133
2017-12-13,1.2852,1.5128,0.01137
2017-12-14,1.2805,1.5104,0.01138
2017-12-15,1.2834,1.5108,0.0114
2017-12-18,1.2865,1.5177,0.01144
2017-12-19,1.2886,1.5242,0.01141
2017-12-20,1.2842,1.5246,0.01133
2017-12-21,1.2734,1.5111,0.01123
2017-12-22,1.2759,1.5113,0.01125
2017-12-27,1.2641,1.5042,0.01116
2017-12-28,1.2588,1.5041,0.01115
2017-12-29,1.2545,1.5052,0.01114
2018-01-02,1.2517,1.5082,0.01115
2018-01-03,1.2533,1.5067,0.01115
2018-01-04,1.2515,1.5106,0.0111
2018-01-05,1.2403,1.4936,0.01096
2018-01-08,1.2422,1.4868,0.01099
2018-01-09,1.2454,1.4853,0.01106
2018-01-10,1.2496,1.496,0.01121
2018-01-11,1.2535,1.5088,0.01126
2018-01-12,1.2504,1.519,0.01124
2018-01-15,1.2422,1.5242,0.01124
2018-01-16,1.2419,1.5201,0.01122
2018-01-17,1.2425,1.5203,0.01121
2018-01-18,1.2446,1.5234,0.01121
2018-01-19,1.2459,1.5246,0.01126
2018-01-22,1.2458,1.5258,0.01123
2018-01-23,1.2454,1.5293,0.01128
2018-01-24,1.2341,1.5291,0.0113
2018-01-25,1.2323,1.5363,0.01132
2018-01-26,1.2321,1.5314,0.01133
2018-01-29,1.2335,1.5257,0.01132
2018-01-30,1.2328,1.53,0.01134
2018-01-31,1.2293,1.5286,0.01126
2018-02-01,1.2288,1.5331,0.01123
2018-02-02,1.238,1.542,0.01123
2018-02-05,1.2483,1.55,0.01136
2018-02-06,1.253,1.5495,0.01146
2018-02-07,1.2546,1.5423,0.01147
2018-02-08,1.2585,1.5429,0.01153
2018-02-09,1.2609,1.5431,0.01161
2018-02-12,1.2603,1.5465,0.0116
2018-02-13,1.26,1.5566,0.0117
2018-02-14,1.2562,1.5566,0.01173
2018-02-15,1.2507,1.5617,0.01175
2018-02-16,1.254,1.5595,0.01181
2018-02-20,1.2622,1.5579,0.01177
2018-02-21,1.2671,1.5608,0.01177
2018-02-22,1.2709,1.5664,0.0119
2018-02-23,1.2668,1.558,0.01187
2018-02-26,1.2686,1.5612,0.01186
2018-02-27,1.274,1.5613,0.01187
2018-02-28,1.2809,1.5638,0.01199
2018-03-01,1.2851,1.5683,0.01204
2018-03-02,1.2891,1.5878,0.01222
2018-03-05,1.2977,1.5993,0.01225
2018-03-06,1.2898,1.5998,0.01215
2018-03-07,1.2947,1.6062,0.01222
2018-03-08,1.2927,1.595,0.01218
2018-03-09,1.284,1.5809,0.01202
2018-03-12,1.283,1.5805,0.01205
2018-03-13,1.2912,1.5988,0.01209
2018-03-14,1.2944,1.601,0.01217
2018-03-15,1.3032,1.6063,0.01228
2018-03-16,1.3088,1.6083,0.01234
2018-03-19,1.3079,1.6124,0.01234
2018-03-20,1.3077,1.6043,0.01229
2018-03-21,1.2958,1.5921,0.01219
2018-03-22,1.2908,1.589,0.01223
2018-03-23,1.2856,1.5882,0.01224
2018-03-26,1.2886,1.6029,0.01225
2018-03-27,1.2869,1.5957,0.01218
2018-03-28,1.2902,1.5924,0.01212
2018-03-29,1.2894,1.5867,0.01212
2018-04-02,1.2908,1.589,0.01217
2018-04-03,1.2812,1.5721,0.01203
2018-04-04,1.2809,1.5743,0.01203
2018-04-05,1.2776,1.5637,0.0119
2018-04-06,1.2764,1.5662,0.01192
2018-04-09,1.2729,1.5678,0.0119
2018-04-10,1.2618,1.5586,0.01177
2018-04-11,1.2584,1.5573,0.01178
2018-04-12,1.2596,1.552,0.01174
2018-04-13,1.2597,1.553,0.01172
2018-04-16,1.2579,1.5569,0.01173
2018-04-17,1.2552,1.5509,0.01172
2018-04-18,1.2614,1.562,0.01176
2018-04-19,1.2633,1.5611,0.01177
2018-04-20,1.2728,1.5636,0.01183
2018-04-23,1.2833,1.5681,0.01183
2018-04-24,1.2828,1.5685,0.01178
2018-04-25,1.2869,1.5674,0.01178
2018-04-26,1.2862,1.5601,0.01177
2018-04-27,1.2857,1.5558,0.01178
2018-04-30,1.2836,1.5509,0.01174
2018-05-01,1.2867,1.5448,0.01173
2018-05-02,1.2851,1.5393,0.0117
2018-05-03,1.2862,1.5409,0.01178
2018-05-04,1.2861,1.5368,0.01179
2018-05-07,1.2864,1.5335,0.01178
2018-05-08,1.2963,1.538,0.01188
2018-05-09,1.2856,1.5254,0.01172
2018-05-10,1.2775,1.5217,0.01167
2018-05-11,1.2779,1.5269,0.01169
2018-05-14,1.2775,1.5289,0.01166
2018-05-15,1.2876,1.5262,0.01167
2018-05-16,1.2809,1.511,0.01162
2018-05-17,1.2801,1.5103,0.01156
2018-05-18,1.288,1.5163,0.01163
2018-05-22,1.2786,1.5065,0.01152
2018-05-23,1.2876,1.5066,0.0117
2018-05-24,1.2891,1.5121,0.01179
2018-05-25,1.2974,1.5132,0.01186
2018-05-28,1.3001,1.5114,0.01189
2018-05-29,1.302,1.5042,0.01198
2018-05-30,1.2897,1.5014,0.01184
2018-05-31,1.2948,1.5118,0.01191
2018-06-01,1.2964,1.5124,0.01184
2018-06-04,1.2928,1.5129,0.01179
2018-06-05,1.2993,1.5194,0.01185
2018-06-06,1.2913,1.5204,0.01173
2018-06-07,1.2972,1.5329,0.01181
2018-06-08,1.2962,1.525,0.01184
2018-06-11,1.2993,1.5324,0.01181
2018-06-12,1.3004,1.5311,0.01179
2018-06-13,1.2988,1.5295,0.01176
2018-06-14,1.3052,1.5193,0.01182
2018-06-15,1.3177,1.5298,0.01192
2018-06-18,1.3208,1.5334,0.01195
2018-06-19,1.3276,1.5359,0.01208
2018-06-20,1.3301,1.5408,0.01207
2018-06-21,1.331,1.5442,0.01209
2018-06-22,1.3308,1.5503,0.0121
2018-06-25,1.3303,1.5557,0.01214
2018-06-26,1.3306,1.5514,0.0121
2018-06-27,1.3307,1.5419,0.01206
2018-06-28,1.3267,1.5357,0.01202
2018-06-29,1.3168,1.536,0.01189
2018-07-03,1.3154,1.5329,0.01189
2018-07-04,1.3143,1.5316,0.01189
2018-07-05,1.3129,1.5355,0.01187
2018-07-06,1.3105,1.5392,0.01186
2018-07-09,1.3097,1.5397,0.01183
2018-07-10,1.3125,1.5394,0.0118
2018-07-11,1.3151,1.5399,0.01178
2018-07-12,1.3166,1.5374,0.01171
2018-07-13,1.3171,1.5361,0.01171
2018-07-16,1.3137,1.5385,0.0117
2018-07-17,1.3187,1.5398,0.01169
2018-07-18,1.3204,1.5371,0.01171
2018-07-19,1.3255,1.5401,0.01176
2018-07-20,1.3142,1.5392,0.01176
2018-07-23,1.3156,1.5396,0.01181
2018-07-24,1.3157,1.5383,0.01184
2018-07-25,1.3088,1.5303,0.0118
2018-07-26,1.3065,1.5242,0.01176
2018-07-27,1.3062,1.5221,0.01177
2018-07-30,1.3021,1.5244,0.01173
2018-07-31,1.3017,1.5239,0.01164
2018-08-01,1.3002,1.5177,0.01163
2018-08-02,1.3014,1.5108,0.01167
2018-08-03,1.2983,1.5043,0.01167
2018-08-07,1.3023,1.5099,0.01171
2018-08-08,1.3052,1.5141,0.01176
2018-08-09,1.304,1.5085,0.01175
2018-08-10,1.3113,1.4971,0.01184
2018-08-13,1.3136,1.4981,0.01186
2018-08-14,1.3087,1.4869,0.01179
2018-08-15,1.3138,1.4887,0.01187
2018-08-16,1.3152,1.4961,0.01187
2018-08-17,1.3081,1.4932,0.01184
2018-08-20,1.3065,1.4954,0.01184
2018-08-21,1.3036,1.5046,0.01181
2018-08-22,1.3016,1.5096,0.01178
2018-08-23,1.3063,1.5098,0.01175
2018-08-24,1.3036,1.5144,0.01172
2018-08-27,1.2986,1.5152,0.01169
2018-08-28,1.2917,1.5129,0.01163
2018-08-29,1.2931,1.5118,0.01159
2018-08-30,1.298,1.5138,0.01167
2018-08-31,1.3055,1.5165,0.01177
2018-09-04,1.3182,1.5246,0.01183
2018-09-05,1.3185,1.5318,0.01182
2018-09-06,1.3188,1.5336,0.01189
2018-09-07,1.3164,1.5232,0.01185
2018-09-10,1.3163,1.5267,0.01184
2018-09-11,1.3141,1.5225,0.01178
2018-09-12,1.3014,1.5122,0.01169
2018-09-13,1.2997,1.518,0.01163
2018-09-14,1.3033,1.5184,0.01163
2018-09-17,1.3019,1.5215,0.01163
2018-09-18,1.2992,1.5179,0.01157
2018-09-19,1.2947,1.5115,0.01153
2018-09-20,1.2905,1.518,0.01148
2018-09-21,1.2916,1.5173,0.01147
2018-09-24,1.2935,1.5226,0.01148
2018-09-25,1.2948,1.5246,0.01147
2018-09-26,1.2975,1.5244,0.01149
2018-09-27,1.3045,1.5227,0.01152
2018-09-28,1.2945,1.502,0.0114
2018-10-01,1.2803,1.4831,0.01123
2018-10-02,1.2817,1.4801,0.01127
2018-10-03,1.2832,1.4791,0.01124
2018-10-04,1.29,1.4849,0.01133
2018-10-05,1.2936,1.4901,0.01137
2018-10-09,1.2965,1.4878,0.01146
2018-10-10,1.2992,1.4974,0.01152
2018-10-11,1.3038,1.5093,0.01162
2018-10-12,1.3031,1.5063,0.01162
2018-10-15,1.2993,1.5053,0.01162
2018-10-16,1.2938,1.4988,0.01153
2018-10-17,1.2994,1.4978,0.01157
2018-10-18,1.3057,1.4991,0.01163
2018-10-19,1.3104,1.5064,0.01165
2018-10-22,1.3105,1.5036,0.01162
2018-10-23,1.3098,1.5029,0.01167
2018-10-24,1.3029,1.4846,0.01158
2018-10-25,1.3076,1.4878,0.01162
2018-10-26,1.3108,1.4921,0.01172
2018-10-29,1.3119,1.4935,0.01167
2018-10-30,1.3133,1.4917,0.01164
2018-10-31,1.3142,1.4876,0.01162
2018-11-01,1.3088,1.4926,0.01161
2018-11-02,1.3105,1.4941,0.01159
2018-11-05,1.3096,1.493,0.01157
2018-11-06,1.313,1.4991,0.01158
2018-11-07,1.3096,1.5013,0.01156
2018-11-08,1.3114,1.496,0.01152
2018-11-09,1.3206,1.4974,0.0116
2018-11-13,1.3241,1.4926,0.01162
2018-11-14,1.3235,1.4969,0.01164
2018-11-15,1.3202,1.4945,0.01164
2018-11-16,1.3154,1.4998,0.01166
2018-11-19,1.3182,1.509,0.01171
2018-11-20,1.3259,1.5098,0.01177
2018-11-21,1.327,1.5124,0.01174
2018-11-22,1.3205,1.506,0.01169
2018-11-23,1.3228,1.5,0.01172
2018-11-26,1.323,1.5008,0.01166
2018-11-27,1.3289,1.5018,0.01169
2018-11-28,1.3302,1.5062,0.01169
2018-11-29,1.3275,1.5108,0.01171
2018-11-30,1.3301,1.5068,0.01171
2018-12-03,1.3191,1.4968,0.01161
2018-12-04,1.3219,1.5016,0.01172
2018-12-05,1.3353,1.515,0.0118
2018-12-06,1.3404,1.5254,0.01191
2018-12-07,1.3299,1.5155,0.0118
2018-12-10,1.3379,1.5222,0.01184
2018-12-11,1.3402,1.5186,0.01183
2018-12-12,1.3346,1.5166,0.01178
2018-12-13,1.3359,1.5172,0.01176
2018-12-14,1.3379,1.5112,0.01179
2018-12-17,1.3399,1.5203,0.01187
2018-12-18,1.3454,1.5293,0.01196
2018-12-19,1.345,1.5349,0.01198
2018-12-20,1.3495,1.5454,0.01212
2018-12-21,1.3566,1.5453,0.0122
2018-12-24,1.3589,1.5513,0.01229
2018-12-27,1.3641,1.5582,0.01232
2018-12-28,1.3638,1.561,0.01236
2018-12-31,1.3642,1.5613,0.01241
2019-01-02,1.36,1.5441,0.01245
2019-01-03,1.3501,1.5376,0.01253
2019-01-04,1.341,1.5278,0.01237
2019-01-07,1.3313,1.5266,0.01227
2019-01-08,1.3293,1.5209,0.01223
2019-01-09,1.3221,1.5229,0.0122
2019-01-10,1.3234,1.5237,0.01222
2019-01-11,1.3259,1.5222,0.01223
2019-01-14,1.3269,1.5218,0.01226
2019-01-15,1.3266,1.5139,0.01222
2019-01-16,1.3248,1.5104,0.01217
2019-01-17,1.3294,1.5139,0.0122
2019-01-18,1.326,1.5079,0.01209
2019-01-21,1.3297,1.5115,0.01213
2019-01-22,1.334,1.5154,0.0122
2019-01-23,1.3348,1.5189,0.01217
2019-01-24,1.3351,1.5123,0.01218
2019-01-25,1.3256,1.5105,0.01208
2019-01-28,1.326,1.5156,0.01213
2019-01-29,1.3266,1.5157,0.01213
2019-01-30,1.3192,1.5084,0.01205
2019-01-31,1.3144,1.5066,0.01208
2019-02-01,1.3095,1.5015,0.01197
2019-02-04,1.3127,1.5011,0.01194
2019-02-05,1.3134,1.4992,0.01195
2019-02-06,1.319,1.5006,0.01201
2019-02-07,1.3285,1.5079,0.0121
2019-02-08,1.327,1.5037,0.01209
2019-02-11,1.3294,1.5,0.01204
2019-02-12,1.3248,1.499,0.01199
2019-02-13,1.324,1.494,0.01194
2019-02-14,1.3298,1.5015,0.01202
2019-02-15,1.3266,1.4961,0.01201
2019-02-19,1.3238,1.4998,0.01197
2019-02-20,1.3169,1.4948,0.01189
2019-02-21,1.3196,1.4963,0.01192
2019-02-22,1.3173,1.4938,0.0119
2019-02-25,1.3174,1.4957,0.01187
2019-02-26,1.3195,1.5007,0.01192
2019-02-27,1.3145,1.4954,0.01185
2019-02-28,1.3169,1.499,0.01183
2019-03-01,1.326,1.5083,0.01185
2019-03-04,1.3317,1.5089,0.01191
2019-03-05,1.3345,1.5091,0.01193
2019-03-06,1.342,1.5179,0.01201
2019-03-07,1.3438,1.5084,0.01204
2019-03-08,1.3422,1.5081,0.01208
2019-03-11,1.3414,1.5077,0.01206
2019-03-12,1.3378,1.5096,0.01202
2019-03-13,1.3326,1.5069,0.01198
2019-03-14,1.3327,1.5062,0.01193
2019-03-15,1.3342,1.5107,0.01196
2019-03-18,1.3345,1.5132,0.01197
2019-03-19,1.3292,1.509,0.01193
2019-03-20,1.3317,1.5146,0.01197
2019-03-21,1.3366,1.5194,0.01207
2019-03-22,1.3411,1.5144,0.01219
2019-03-25,1.342,1.519,0.0122
2019-03-26,1.3386,1.5109,0.01211
2019-03-27,1.3414,1.5101,0.01215
2019-03-28,1.3429,1.5078,0.01214
2019-03-29,1.3363,1.5002,0.01206
2019-04-01,1.3337,1.4961,0.01199
2019-04-02,1.3344,1.4941,0.01198
2019-04-03,1.3324,1.4975,0.01195
2019-04-04,1.3357,1.4984,0.01197
2019-04-05,1.3386,1.502,0.01198
2019-04-08,1.3325,1.5008,0.01196
2019-04-09,1.3316,1.5011,0.01198
2019-04-10,1.3326,1.501,0.01201
2019-04-11,1.3378,1.5066,0.012
2019-04-12,1.3329,1.5072,0.0119
2019-04-15,1.3354,1.5098,0.01192
2019-04-16,1.3361,1.5088,0.01193
2019-04-17,1.3332,1.5064,0.0119
2019-04-18,1.3382,1.5038,0.01195
2019-04-22,1.3353,1.5031,0.01193
2019-04-23,1.3421,1.505,0.012
2019-04-24,1.3475,1.5063,0.01204
2019-04-25,1.3493,1.5026,0.01209
2019-04-26,1.346,1.5015,0.01206
2019-04-29,1.3456,1.5029,0.01204
2019-04-30,1.3423,1.5055,0.01205
2019-05-01,1.3416,1.507,0.01206
2019-05-02,1.3462,1.5055,0.01207
2019-05-03,1.3429,1.5021,0.01207
2019-05-06,1.3456,1.5068,0.01214
2019-05-07,1.3476,1.5068,0.01221
2019-05-08,1.3466,1.5077,0.01223
2019-05-09,1.3483,1.5127,0.01229
2019-05-10,1.3418,1.5079,0.01223
2019-05-13,1.3457,1.5128,0.01232
2019-05-14,1.3469,1.51,0.01229
